name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
MILAK HOTEL,"5394+RXR, Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 221240, Việt Nam","4,5",11,21.169662,106.0213789,Bắc Ninh,Khách sạn,656.170 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipONSjwDQsoMTjttXu-53fFA7iF4nVKcFOfLTHxx, https://lh5.googleusercontent.com/p/AF1QipO-bUhqCyDq476hVtVKd7GG40UNNvPbFRFfGeIs, https://lh5.googleusercontent.com/p/AF1QipOT17tQVzUTQzzI04SOjac7FjVdqxIVhHE22UUc, https://lh5.googleusercontent.com/p/AF1QipOnAfeIJOT8VyoXEqYFSZ2zsOo9Ka1CXfhFMM53, "
Hoa Mỹ Hotel,"241 Nguyễn Trãi, P.Ninh Xá, Bắc Ninh, Việt Nam","4,8",6,21.1731469,106.0257222,Bắc Ninh,Khách sạn,710.539 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOvvKl8NjB-wSrgHMp4n-ztnV4bG5qryNnpkP39, https://lh5.googleusercontent.com/p/AF1QipP95tSHyi7MBnZMCo4xmExygSjP718lRMTgUFDQ, https://lh5.googleusercontent.com/p/AF1QipOjZejGUMANM3e7Qf-eq-jyCT7MlgBbqNc7Yp7b, https://lh5.googleusercontent.com/p/AF1QipNvykvkvSL2KjBWZi-JGuXQ4H1pcJ1HcXkA9e6O, "
GOLD BUSINESS HOTEL BẮC NINH ( 골드뷰지니스호텔 박닌 ),"24 Ngọc Hân Công Chúa, P.Tiền An, Bắc Ninh, Việt Nam","4,5",13,21.1781957,106.0318131,Bắc Ninh,Khách sạn 3 sao,2.088.721 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMv0ufWuz_Ms-0Mq5gdgSprHEhwqorSXIcpQQ-i, https://lh5.googleusercontent.com/p/AF1QipN1kGgS16mr16dl7aYvBj7d65c1xa5Vvanh9FNm, https://lh5.googleusercontent.com/p/AF1QipPrjpDnw-MhZSaQJf50zbPurQVWsohHSN3Sl_BB, https://lh5.googleusercontent.com/p/AF1QipOg4PvUb-3mte71UwenMIVPHOeIPSmxjl8oVnSu, "
方盈酒店 Phương Anh Villa 2,"4 P Nguyễn Viết Xuân, P.Ninh Xá, Bắc Ninh, Việt Nam","4,8",6,21.1756644,106.0297675,Bắc Ninh,Khách sạn,464.443 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPTqofdbs_GMdphAU2suw2nkzs6sKOqJx78y_7S, https://lh5.googleusercontent.com/p/AF1QipPAAswKfjknt0ulvq9wb4NtHIcaRAAe-NiHGQd4, https://lh5.googleusercontent.com/p/AF1QipMzywJ2C1J-ajpZVMDvDicYDsoa_23GrockQfY3, https://lh5.googleusercontent.com/p/AF1QipPGitJfvDabmruzFhgdPa8yUU6e62pP5CHb6t2C, "
北宁维也纳皇家酒店,"32 36号, 武强坊, 黎太祖路, Bắc Ninh 220000, Việt Nam",Chưa xét,0,21.1716362,106.0246474,Bắc Ninh,Khách sạn,715.805 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNlWIcm_wFEHg3MvaWLrbjpuLIswrfwLl_8qbwG, https://lh5.googleusercontent.com/p/AF1QipOxDVfeRpxueZrGL86CviLrADwa-4IrtA3kyQQ9, https://lh5.googleusercontent.com/p/AF1QipPLYcK5GXmkw_2gWgI85G_SoAGGvHcpGMiOvMGQ, https://lh5.googleusercontent.com/p/AF1QipOLWS0ipk-9UGAZJOTd9DyA5nS6VVo6Rcf6Ygv0, "
Victory Hotel,"19 Đ Lý Đạo Thành, P.Ninh Xá, Bắc Ninh, Việt Nam",Chưa xét,0,21.1760658,106.0224317,Bắc Ninh,Khách sạn,728.000 ₫,Không có giảm giá,,
Phuc Anh Hotel,"8-10 Nguyễn Cao, P.Tiền An, Bắc Ninh, Việt Nam","3,8",37,21.1797051,106.0299833,Bắc Ninh,Khách sạn 3 sao,1.386.873 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, ","https://lh5.googleusercontent.com/p/AF1QipN6yoWJbsaqA7Pugqp3EQfQBua0wpVdjLSIL-Kx, https://lh5.googleusercontent.com/p/AF1QipNQPjoVvKK3yxrdXCJKVLGrZ13_i-a4JdHlwJ0U, https://lh5.googleusercontent.com/p/AF1QipP4VcG2bAhqpVQCxAPhgkDhU92iqvFGnYCulBay, https://lh5.googleusercontent.com/p/AF1QipNN7UnVes76OAdOpE9xr_x8j5MXDfEflCkFwMc-, "
Khách sạn Hello Bắc Ninh - Hello Hotel Bac Ninh,"tòa nhà thương mại Thống Nhất, Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 16000, Việt Nam","4,1",178,21.1797051,105.9990843,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipPPwXRaozZoEyQk9mpfdNAN3SNy5z2ImJFOnTDO, https://lh5.googleusercontent.com/p/AF1QipM2DdC0uOMJ7A58z5QEnxPf-yDMfalaijYKDo2e, https://lh5.googleusercontent.com/p/AF1QipP7IWY3KumSKAoSeni-XiwI53gthNhMu9N1i7RC, https://lh5.googleusercontent.com/p/AF1QipPLKzOG2JmBBS5rceXyAGs0lP_5K5yMxJGBkNYN, "
K Boss 3,"164 Hai Bà Trưng, Đại Phúc, Bắc Ninh, Việt Nam","4,0",1,21.1793435,106.0326001,Bắc Ninh,Khách sạn,1.159.400 ₫,Ít hơn 41% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, Xe đưa đón ra sân bay, ",
Luxury Phoenix Hotel Bac Ninh (凤凰明月酒店),"City, 288 Đ. Hàn Thuyên, Suối Hoa, Bắc Ninh, Việt Nam","4,3",38,21.1843508,106.0441633,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNoGS4CgwznY_wezUUrB4eEhxTvOYj5iVc9OBLq, https://lh5.googleusercontent.com/p/AF1QipOEG_QaMQsa-p2Cxz7xjeSSsw3Ox8UyUZXgzCJw, https://lh5.googleusercontent.com/p/AF1QipNmMZAJyhi9h8gdsi5LbTN77oQ--E0tUbkmpBaO, https://lh5.googleusercontent.com/p/AF1QipPe7vFi114japdG7q7-fvwhvkjlMptgnsaVFHCq, "
khách sạn hilton bắc ninh,"Số 32,34,36, 32 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 16000, Việt Nam","5,0",2,21.1843508,106.0132643,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipM4-bZXQEZJOk3NczdlSo9chf2F1e97q1AXIZ3c, https://lh5.googleusercontent.com/p/AF1QipMD2W0rbXVmp2bbVM01bVnqJTfGPlLnNHeJTklM, https://lh5.googleusercontent.com/p/AF1QipN59xy7q2q77KOjp9ZRE6etBNRG1LBKgJ_X7VJ8, https://lh5.googleusercontent.com/p/AF1QipM7tsSTRFFsSoeB3_s47UU9sgiBmTBqBDy6O_W5, "
Khang Hotel,"Đ. Lý Thái Tổ, Phù Chẩn, Từ Sơn, Bắc Ninh, Việt Nam","5,0",29,21.0894599,105.9304755,Bắc Ninh,Khách sạn,333.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Xe đưa đón ra sân bay, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipP7okzHEOg5Inxt-CIGU08pwC0s9fQ38UUeeRRc, https://lh5.googleusercontent.com/p/AF1QipOAt317JAKkIhkUmzxNqSdOHSjszwqpPj5qWgfk, https://lh5.googleusercontent.com/p/AF1QipOjffngZ2Cc2eL72mF_-_1BD7nIBm5vkCwf7DQI, https://lh5.googleusercontent.com/p/AF1QipOchase99kh_Cxx7wGvFEjhupoFnZqWUItNqjhz, "
维也纳酒店- Khách sạn WEIYENA HUANGJIA,"Số 32, 34, 36, Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 16000, Việt Nam","5,0",2,21.172114,106.0254058,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNY4Dl3tZXPSYOvICrKpFzoUeCbV_j0XZ5M9OT6, https://lh5.googleusercontent.com/p/AF1QipNUcXZd4GO4p5rtBcGAPrZ5F0PO-W3kTuoHcS0k, https://lh5.googleusercontent.com/p/AF1QipOBmhHOKsCq1CoBb6AmRqK3Pjhr8nCvwHZeVAVd, https://lh5.googleusercontent.com/p/AF1QipMVwiWorsSFJsIgOol610UCEXld2IpFRhUCU09E, "
THE GRAND HOTEL,"1A Đ. Lê Thái Tổ, Bò Sơn, Bắc Ninh, Việt Nam","4,1",57,21.1717733,106.0256912,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMhz1ZdlHaqYEr29VXoi4a1fEacgUe9rOEOClM9, https://lh5.googleusercontent.com/p/AF1QipPV8tcteYOwho8dXOwXLCSfNLSjLv9TgRXCv8_D, https://lh5.googleusercontent.com/p/AF1QipOeNaJ-spLAg5OyN7q7yWlT4epJGU8sKSqQDN6B, https://lh5.googleusercontent.com/p/AF1QipMGKGeXjNV4JrUYEefUqDWS18A8wjC0FLwxXubI, "
BẮC NINH - KHÁCH SẠN V-HOTEL (BACNINH),"37 Đ. Lê Thái Tổ, P.Ninh Xá, Bắc Ninh, 220000, Việt Nam","4,0",279,21.172323,106.0265305,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, Dịch vụ phòng, Nhà hàng, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipMJPRU3jkwN5Ujb4Kcu3HsSNSjOYQJqbcCTosIq, https://lh5.googleusercontent.com/p/AF1QipOTZAEzI9mAY8sPfiLTCvhxT_s47wDs2C6jJsE8, https://lh5.googleusercontent.com/p/AF1QipPa4zHCGXETWIegI-RwZIhMiNLwBvMKAUut8kzx, https://lh5.googleusercontent.com/p/AF1QipMQ0iRroml69yOj-F97vC5EDf0E-xyyFU9NFnwO, "
APA HOTEL BAC NINH-喜悦酒店,"Đ Ng Tất Tố, Võ Cường, Bắc Ninh, Việt Nam","3,7",139,21.1730763,106.0231778,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipOmoeCnOSx5j3y8oS_pb3RO6dCQE_IrGTnWSFwG, https://lh5.googleusercontent.com/p/AF1QipMdxbi7aMsNuyH5xISnAS_i-vafAmjYP-J9rn6z, https://lh5.googleusercontent.com/p/AF1QipNavnpjDrGVqh-mkJOUoiaggj3A2kKApJD4eZV2, https://lh5.googleusercontent.com/p/AF1QipPSnbh3Uec1Vky8FcM8JjXonEbn7b4vYcuxlxZK, "
BACNINH HARMONY HOTEL,"24 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 221240, Việt Nam","3,9",81,21.1719793,106.0250228,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipOnBaNsqyH5ORKF1ID1yugrs9t_JX1XDU3FPcIw, https://lh5.googleusercontent.com/p/AF1QipPYS5cY2qoIiRnvhF_FuoriulWarcQjbog-_IvD, https://lh5.googleusercontent.com/p/AF1QipMcEwb6RdPE6Qkp5Xt9iAO5ea-SWn8rkYXAGf2v, https://lh5.googleusercontent.com/p/AF1QipOI8OPlqnItgfUii_SQXdW6QTNDnF-j-5jKsboK, "
NEW HELLO HOTEL BAC NINH,"Thửa đất số 104, tờ bản đồ, 96 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam","5,0",5,21.1684598,106.0195391,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOBvdB1sJkktWqkhOIkc0L4t6k5P4_R8FNleplG, https://lh5.googleusercontent.com/p/AF1QipOSdQwa91NHn1arrAfpRdQGtO3MWYG319-qVams, https://lh5.googleusercontent.com/p/AF1QipMIOWxB2F_mFG3Nyiz9wHfEg1pxAAzHcjsibChA, https://lh5.googleusercontent.com/p/AF1QipMBei07qyQVR2mAT2oQddc1eqF8gGwwHZ8p8A-k, "
MARINA HOTEL,"30 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam","4,3",30,21.1714905,106.0244061,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNJ8s91xKgRkE9AQ-o9zsAeVZLzD4mN8Z9PIQKy, https://lh5.googleusercontent.com/p/AF1QipNJ8s91xKgRkE9AQ-o9zsAeVZLzD4mN8Z9PIQKy, https://lh5.googleusercontent.com/p/AF1QipMvFsaIf850QCHSCvyE39PHFLCeRE0tGPHSFsvG, https://lh5.googleusercontent.com/p/AF1QipPwoh_dR1p1qsLmBATMpxOjhi9NGevjKhjQgwtQ, "
World Hotel,"66 Đ. Lý Thái Tổ, P.Ninh Xá, Bắc Ninh, Việt Nam","4,0",255,21.1736706,106.0274028,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOHcOnbjxFLUtgjYCfvNTSRgGApjNduZki-Hd_u, https://lh5.googleusercontent.com/p/AF1QipO41hpibbCB596Ywyrlmdt2r40sDPFS5dh9RlQ, https://lh5.googleusercontent.com/p/AF1QipO0XcJQaPm5Fz42sSzpwdiIRZqHPlDVIHNH8Ys, https://lh5.googleusercontent.com/p/AF1QipN3pTfc5BVNOo8l8qke_bEqzKIsAuKVF-382w4x, "
Khách Sạn Hoàng Gia Bắc Ninh,"528V+GR5, Nguyễn Văn Cừ, Võ Cường, Bắc Ninh, Việt Nam","4,1",345,21.1736706,105.9965038,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng, Bãi đỗ xe, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Spa, ","https://lh5.googleusercontent.com/p/AF1QipM9DPVDCYUiuAemtMgao6SgXJTiCWuxr601fyqh, https://lh5.googleusercontent.com/p/AF1QipMyU29ZSC0dsaU22gwI_bADdizUZeKKB9uLtDlP, https://lh5.googleusercontent.com/p/AF1QipM-Jt10kqx9uq6_clXpoh1bu5UNcMuAZqBRXX8m, https://lh5.googleusercontent.com/p/AF1QipPJnSiyS-hviqxdVej5ydjVsb3tHYOt8ZaYGFLd, "
Nhà nghỉ Quốc Kiên,"53QH+J5M, Luy Lâu, Suối Hoa, Bắc Ninh, Việt Nam","4,2",42,21.1890769,106.0418655,Bắc Ninh,Khách sạn,436.765 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPTZmEmdE35yc_I_-XkefuoR98rEjhUsnzF26Gz, https://lh5.googleusercontent.com/p/AF1QipP2wVkE3gpxVlB-IiF1i8Zv4hjmv1iTY_rhIdS-, https://lh5.googleusercontent.com/p/AF1QipO8TPtEMBaPA8fFddRnvKG1QiGa1kZiqWNrWkeZ, https://lh5.googleusercontent.com/p/AF1QipOeHzFA6qDTV3UEB_K-7WbNnR-jUd_iU8mTcWVd, "
Khách sạn Phượng Hoàng 3,"17 Hai Bà Trưng, Đại Phúc, Bắc Ninh, 790000, Việt Nam","4,0",133,21.1810222,106.0350191,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bãi đỗ xe, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNwoynnTrEGs5h31HgkkhnHgB_PlWWop-coBJQt, https://lh5.googleusercontent.com/p/AF1QipMnPPh6GR-R9QAysP9FZfqe_NPjL6CI6SwHdS5R, https://lh5.googleusercontent.com/p/AF1QipNbhIWWFyhHhehdvaGB04359fE3sAKE2VaxUUwI, https://lh5.googleusercontent.com/p/AF1QipMjQHzmPu5lBlsUEuQdBDVKm5Mk9kD9gzi_C3-Q, "
Khách sạn Queen Hotel,"53F5+7M4, Đ Ng Tất Tố, Võ Cường, Bắc Ninh, Việt Nam","4,5",11,21.1731468,106.0231386,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPMS1F-_6wddCkwgmYhtAu6sHnVG9MS3ao3ywNE, https://lh5.googleusercontent.com/p/AF1QipPMS1F-_6wddCkwgmYhtAu6sHnVG9MS3ao3ywNE, https://lh5.googleusercontent.com/p/AF1QipN-7mMPCW1vi1eYZlUPwpUzhJgriXlHVVJMBiGT, https://lh5.googleusercontent.com/p/AF1QipMjQbWgefFFwudTmTrOp4ToT3mcTSHCpMhahOZ_, "
Nhà nghỉ Bình Hiền,"108 Đ Nguyễn Công Hãng, Kinh Bắc, Bắc Ninh, Việt Nam","4,7",25,21.1877483,106.0337998,Bắc Ninh,Khách sạn,450.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOEI7pZIhDIa4We89rh-NRAd8J0_O9psdqXJCUk, https://lh5.googleusercontent.com/p/AF1QipOzKKEQIbHDqGwxFmzTGf36TRpEX1NcJlzj3j8i, https://lh5.googleusercontent.com/p/AF1QipMCi5vd0nqxcEVusTGoiJKpm7k9QbbNguaHQ3C3, https://lh5.googleusercontent.com/p/AF1QipPk6UmZ_Qn4ii85uGmGSnXTvPVtOHBNcl_2NsPe, "
PHU GIA HOTEL - KHÁCH SẠN BẮC NINH,"110 Đường Lý Thường Kiệt, P. Thị Cầu, Bắc Ninh, 16109, Việt Nam","4,6",57,21.1940976,106.04527,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Xe đưa đón ra sân bay, Spa, Trung tâm thể dục, ","https://lh5.googleusercontent.com/p/AF1QipPd96wrk1pBKlGNhIADU-tjbJhBX1U_6LC5pi-2, https://lh5.googleusercontent.com/p/AF1QipPLd86bF9lGkOFEknm3U6CVLtaexpt2GkbnDwKi, https://lh5.googleusercontent.com/p/AF1QipOmNFG75NPNikkUXSe6J0aoHwncnWA5jyYlqh9c, https://lh5.googleusercontent.com/p/AF1QipPL9P1ZiYvvGov4X7VJ7g_vo_UrYhO9V1BP-lYp, "
KHÁCH SẠN NASA BẮC NINH,"148 Ngọc Hân Công Chúa, P.Ninh Xá, Bắc Ninh, 790000, Việt Nam","4,4",107,21.1940976,106.014371,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipPho8tTJeriLG4bI1d_qFatXfSdl5mcJOFmQBFD, https://lh5.googleusercontent.com/p/AF1QipN9jOxEu1NFG_gx94CYDwNru2I3rz5e6lx8qVpY, https://lh5.googleusercontent.com/p/AF1QipOsEufXz4VCiMbIHAh-ek6Y9NCfp_50rBfNSYCX, https://lh5.googleusercontent.com/p/AF1QipP9M0qPSIW7fYSGtmRni_zAUqIbWa9egvWFR_zG, "
Phoenix International Hotel,"Suối Hoa, Bắc Ninh, Việt Nam","4,4",73,21.1909352,106.0392706,Bắc Ninh,Khách sạn 4 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipOmdvFiSO-fZE_wqWe3NOlv6ereY6s6LjZoqzK_, https://lh5.googleusercontent.com/p/AF1QipPp2cycxQu10oZ0wgFxAJs_kLEvDPRpNJPC1f-1, https://lh5.googleusercontent.com/p/AF1QipNWVc9xA8ecoOeY-PzjJMEI5g7ySnOJJz5qu2MG, https://lh5.googleusercontent.com/p/AF1QipMt20FMiL4YbMNjvS7a4TtoxeEhcOBSbNwNPcTd, "
Khách sạn Nga Việt,"2 Đ. Bình Than, Đại Phúc, Bắc Ninh, Việt Nam","4,3",4,21.1763758,106.0378473,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPgQ1hLfcTbWE6yy7wqf1VLZjNjW6yj1EbDd79D, https://lh5.googleusercontent.com/p/AF1QipP_IGBa0wfXUo4A9VvODKjLasDOpK63pcXVXJqH, https://lh5.googleusercontent.com/p/AF1QipPgQ1hLfcTbWE6yy7wqf1VLZjNjW6yj1EbDd79D, "
Nhà nghỉ Như Nguyệt,"636W+V8V, Unnamed Road, Quang Châu, Việt Yên, Bắc Giang, Việt Nam","3,5",4,21.2122463,106.0597442,Bắc Ninh,Khách sạn,545.956 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPZyb2RalOSqzmcL9M2wYnX2Q0wZj1FFZFRfUvS, https://lh5.googleusercontent.com/p/AF1QipPL6X85NlhgDi8eov6aBVmycYlCxWyyYbpye7j8, https://lh5.googleusercontent.com/p/AF1QipPYD0J0JzInGdaeMdnZiAlLFCRmUaP3fExm88V8, "
Từ Sơn Luxury Hotel,"46 Vườn hoa Lê Hồng Phong, Tân Hồng, Từ Sơn, Bắc Ninh 220000, Việt Nam","4,2",253,21.1154929,105.9237904,Bắc Ninh,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipMK8u5sU_kv4rKSV1EpuBWkdrTce0jjYuI69TMx, https://lh5.googleusercontent.com/p/AF1QipPN_S8Q8BoC7caY3ak8oR_7MVrzZj50c3r0I8e_, https://lh5.googleusercontent.com/p/AF1QipMuFoIRdIwXyVrOGFoAfzjekapghzI_CYc044ZF, https://lh5.googleusercontent.com/p/AF1QipNPtl252pzUyLLqpNX64tNZ9grboudaophkOy8H, "
Khách sạn Hana,"5393+XHF, Đường Võ Cường 18, Võ Cường, Bắc Ninh, Việt Nam","4,9",39,21.1699326,106.0178733,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNohU9yCAPbw0BmidqsEd4PG5mLYe0hkjoiS_Sw, https://lh5.googleusercontent.com/p/AF1QipOQKcebl-EtnNMWaW_BFxu_d1xnZEwioDzH8wYr, https://lh5.googleusercontent.com/p/AF1QipMo1O6juQaO-1yBx9QRbC4uNhdQ6Sy-cHvuynA3, https://lh5.googleusercontent.com/p/AF1QipNPZd3XMLDe_QMA2-AGeUQrMVj1kDmoCK9-0gZ8, "
VIET LONG COMPLEX Residence,"30 Đ. Lý Thái Tổ, P.Ninh Xá, Bắc Ninh, 16000, Việt Nam","4,7",123,21.1752179,106.0296912,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPlYxMW2DvwMW3Ol-82JrzpqOOiPFkVqhGnQmv3, https://lh5.googleusercontent.com/p/AF1QipPZ_7m-dwLC0rJSdt4mbVglc66V3yhj4CYZfCGC, https://lh5.googleusercontent.com/p/AF1QipOU9k0Pq1f1Q5W54MvWCGSFK_f6paxu9R6CUdd6, https://lh5.googleusercontent.com/p/AF1QipOYdbjnJaY2VLiHSro5xxlPmF_AHNDtu_xrc8rz, "
Hoa Viên Hotel,"53G4+2XV, Đ Ng Tất Tố, P.Ninh Xá, Bắc Ninh, Việt Nam","3,8",166,21.1751195,106.0213603,Bắc Ninh,Khách sạn 4 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, Nhà hàng, Spa, ","https://lh5.googleusercontent.com/p/AF1QipPSvxlUREhpy7IY-pO7-SiKPaeFPDDEoqJYEVO0, https://lh5.googleusercontent.com/p/AF1QipPKnrPIkkCz__Z62YTdsW7l7s8N3_s7fgrV02Ai, https://lh5.googleusercontent.com/p/AF1QipOXGJcnUnLhQ6uDCEYZ8WikiMXMqzSBTnjDO5BZ, https://lh5.googleusercontent.com/p/AF1QipM-TIi2mS70rXDpnxPbg9y4aqELTvrZZz-e0mtY, "
Khách sạn Viz Goo,"Khu thanh an, Đ. Hàn Thuyên, Vũ Ninh, Bắc Ninh, 02223, Việt Nam","4,4",18,21.1856453,106.0457451,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipMqt7_U4uKXh4C7nHrSjNB6rOtAiM8D8CHCk50t, https://lh5.googleusercontent.com/p/AF1QipP_CgFcVYwOOJ9hkmnDjdHTcTBGnaEaQiC72jnM, https://lh5.googleusercontent.com/p/AF1QipPeVcVDtT9uHxe-MPi0DIH1LqU9KUaGVy69Z2k, https://lh5.googleusercontent.com/p/AF1QipN0EbI78MRFd8OYhJWE6E8ahkMpoA2T7k5lecIp, "
Venus hotel Bắc Ninh - 维纳斯酒店,"Lô 15 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam",Chưa xét,0,21.1856453,106.0148461,Bắc Ninh,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMpEjoiKhVU0eKrFpnQiIjy3pdQygdRbbjafLLA, https://lh5.googleusercontent.com/p/AF1QipMmjcBN-yKHRjiKvw9jnh3u7Njy8exJQU9kaz0t, https://lh5.googleusercontent.com/p/AF1QipN5L0L0WNrigViky2l-q8eBrQBKQOaFhvdlPYJj, https://lh5.googleusercontent.com/p/AF1QipN5L0L0WNrigViky2l-q8eBrQBKQOaFhvdlPYJj, "
