name,score,category,price,address,province,review count,description images
Hội Quán Tuệ Thành,4.5,Nơi thờ cúng,Miễn phí,"710 Đ. Nguyễn Trãi, Phường 11, Quận 5, Hồ Chí Minh",TP Hồ Chí Minh,2.782,"https://lh3.googleusercontent.com/p/AF1QipNLwtEvsHVW6h0kDthojvyCJh0rJREDkbg6OsxD, //lh3.googleusercontent.com/proxy/Ry5zwK1YyraWezbK4Kh9aT27auhxOAMI6V95hlr5xmdkqM13ddFPeMxs0I3ioJDS5oSN_eXiB939z-95hHhks1R0k7H-_1gFrQVQiaSyvKBI-hoLNgtUm4LG4RTBk5Xw0MMYvwnor74zEDzH8hFc5KA0R9wTkQ, "
Chợ hoa Hồ Thị Kỷ,4.4,Chợ hoa,Miễn phí,"Hẻm 52 Hồ Thị Kỷ, Phường 1, Quận 10, Hồ Chí Minh 700000",TP Hồ Chí Minh,7.739,"https://lh3.googleusercontent.com/p/AF1QipMGFh2lVu82-CiV0DY9UvW0_wmGdiIiqqeXOUSV, https://lh3.googleusercontent.com/p/AF1QipOqPV7yXVJqKNVxINJ0cCMJTJJUDWBjX6z-MCiM, "
Khu Du Lịch Sinh Thái Én Việt Cần Giờ,4.2,Nhà hàng,Không có giá,"HRQW+48P, Đê, An Hòa, Cần Giờ, Hồ Chí Minh",TP Hồ Chí Minh,64,"https://lh3.googleusercontent.com/p/AF1QipNzGe__0EHbcYwj9PT0p-bY0uHzSKZyaV7RT71L, https://lh3.googleusercontent.com/p/AF1QipNesx8eLCt46yW1loUu6VOS0I7ZipkhiH_mu1K6, "
Chùa Hoằng Pháp,4.7,Chùa phật giáo,Miễn phí,"96 ấp Tân Thới 3, Tân Hiệp, Hóc Môn, Hồ Chí Minh",TP Hồ Chí Minh,10.494,"https://lh3.googleusercontent.com/p/AF1QipN8C9jOZFonXzyfb5dRFXY9DSYNN3GtMyZzTdbg, https://lh3.googleusercontent.com/p/AF1QipM3gP5GZpWiMXZTjsHIYBbVosdVX2CnK8T5YBsS, "
Ủy ban Nhân dân Thành phố Hồ Chí Minh,4.5,Văn phòng chính quyền thành phố,Không có giá,"86 Đ. Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh 710212",TP Hồ Chí Minh,1.917,"https://lh3.googleusercontent.com/p/AF1QipN9ac-1B5pJkAWjUe0m2YbnTByfEqT3s7SlOs-b, https://lh3.googleusercontent.com/p/AF1QipPH5f2ouJrnXzKnIwBAbY4bxQSOyjkDYi2DSDhP, "
Công viên Vinhomes Central Park,4.6,Công viên,Không có giá,"Trần Trọng Kim, Phường 22, Bình Thạnh, Hồ Chí Minh",TP Hồ Chí Minh,8.383,"https://lh3.googleusercontent.com/p/AF1QipNA1q3r6wrfrtyGvA5sSOA8ctCwt81ED75qliyN, https://lh3.googleusercontent.com/p/AF1QipPFYU_ONompKVSePRIVHn01lXepHFQ3Zm-o6OSN, "
Hyundai An Sương,4.3,Đại lý xe tải,Không có giá,"2450 QL1A, Trung Mỹ Tây, Quận 12, Hồ Chí Minh",TP Hồ Chí Minh,13.520,"https://lh3.googleusercontent.com/p/AF1QipMyQsggeUTOXMgkQtGSjaIzTQi4GQJo7gWwd5uH, https://lh3.googleusercontent.com/p/AF1QipNObtZ9TH1u7SKzuEd7YJwtspy8WdEQoc5gQvcH, "
Cầu Ánh Sao,Chưa xét,Tuyến đường,Không có giá,"Khu đô thị Phú Mỹ Hưng, Quận 7, Hồ Chí Minh",TP Hồ Chí Minh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipO0ocA39vokzSsRox9HjEZg5G8e2ko94WwwAmVU, https://lh3.googleusercontent.com/p/AF1QipOvvSUCq2TlpZkU0u6mGFZJpTcH9U43yT2kNaD8, "
CHÙA NGỌC HOÀNG,4.7,Chùa phật giáo,Không có giá,"73 Đ. Mai Thị Lựu, Đa Kao, Quận 1, Hồ Chí Minh 700000",TP Hồ Chí Minh,756,"https://lh3.googleusercontent.com/p/AF1QipNBP65mbT_bPRcdlWPJ0s9VggoyBUeWpCrp-5mU, https://lh3.googleusercontent.com/p/AF1QipMwpB93gh30KXHO1FowL1dYW_FBhkMP9pK9NITg, "
Du Lịch Sinh Thái Thủy Châu,4.2,Công viên sinh thái,100.000 ₫,"55 ĐT743A, Bình An, Dĩ An, Bình Dương",TP Hồ Chí Minh,11.417,"https://lh3.googleusercontent.com/p/AF1QipM_NJroRB1nNbWDx05oVN8nNtzqFjHYXubV6sMh, https://lh3.googleusercontent.com/p/AF1QipNSXujlQp_Mipjd8werA6eb__QCYOq2ggpJclzl, "
Công viên 23 tháng 9,4.3,Công viên,Miễn phí,"Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,8.368,"https://lh3.googleusercontent.com/p/AF1QipPxQwpgQ5g4nGW54qlysn4yQCopfDZ9cMcFkDat, https://lh3.googleusercontent.com/p/AF1QipMXkO6N1c3kD2jKn9hdQIo4jbhVsIR-TWnDWeNd, "
Chợ Tân Định,4.2,Chợ,Không có giá,"336 Hai Bà Trưng, Phường Tân Định, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,8.808,"https://lh3.googleusercontent.com/p/AF1QipPxQwpgQ5g4nGW54qlysn4yQCopfDZ9cMcFkDat, https://lh3.googleusercontent.com/p/AF1QipMXkO6N1c3kD2jKn9hdQIo4jbhVsIR-TWnDWeNd, "
Bảo tàng Y học Cổ truyền Việt Nam,4.4,Bảo tàng,180.000 ₫,"41 Hoàng Dư Khương, Phường 12, Quận 10, Hồ Chí Minh",TP Hồ Chí Minh,1.363,"https://lh3.googleusercontent.com/p/AF1QipO4ZGZ9hjP2HZvjSUGG7hKW4ATKOwLo25Y1XD0G, https://lh3.googleusercontent.com/p/AF1QipMmP3xrBoxpzF192KPfz0hqztMfDaEfumueW21O, "
Làng Du Lịch Bình Quới,Chưa xét,Khu dân cư,Không có giá,"phường 28, Bình Thạnh, Hồ Chí Minh",TP Hồ Chí Minh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPcdBUgzT94QHA1llIXAVkkicOJ1geMGXUAL0vB, https://lh3.googleusercontent.com/p/AF1QipN0oZWsk39EXSohroHj9M2VEYrVRP4x7s7sVLzC, "
Chợ An Đông,4.1,Chợ,Không có giá,"34-36 Đ. An Dương Vương, Phường 9, Quận 5, Hồ Chí Minh 700000",TP Hồ Chí Minh,9.811,"https://lh3.googleusercontent.com/p/AF1QipPRrWp3oS_yN1iDiZ0bti8vA96UJ0Vdg-6_eStg, https://lh3.googleusercontent.com/p/AF1QipNyYFJuwzAlag2zroKGnLWKznQG6HIzJrjDkV4A, "
Công Viên Sala,4.6,Công viên,Miễn phí,"01 Hoàng Thế Thiện, An Lợi Đông, Thành Phố Thủ Đức, Hồ Chí Minh 700000",TP Hồ Chí Minh,3.097,"https://lh3.googleusercontent.com/p/AF1QipNVTxXa6LqHa5ne_yHN8yMNBIusKF5nJ4UCiM4s, https://lh3.googleusercontent.com/p/AF1QipN8GeaGwxMKDCzI83ztrucV_s3ny7IlRWxCNgjr, "
Chùa Quan Âm,4.7,Chùa phật giáo,Miễn phí,"12 Đ. Lão Tử, Phường 11, Quận 5, Hồ Chí Minh",TP Hồ Chí Minh,1.876,"https://lh3.googleusercontent.com/p/AF1QipMtCzpdVw5pTvllPwQ5DP5cIGXqcHG6kwtlg289, https://lh3.googleusercontent.com/p/AF1QipOln-J1ZefSpxTch_R9aXqhhU2lUrChH6ArUWeh, "
Chợ Hạnh Thông Tây,4.2,Chợ,Không có giá,"Đ. Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh",TP Hồ Chí Minh,18.314,"https://lh3.googleusercontent.com/p/AF1QipNrzdUlVkievOO4FwS3DH2S1Y-uhAeoh3o8RtQn, https://lh3.googleusercontent.com/p/AF1QipN6LgayTzv3sUusdgtiSyXWQBVY7efWNj0PlQNB, "
Công viên Hồ bán nguyệt,4.6,Công viên,Không có giá,"Khu đô thị Phú Mỹ Hưng, Quận 7, Hồ Chí Minh",TP Hồ Chí Minh,2.731,"https://lh3.googleusercontent.com/p/AF1QipPzIBpcOQKs0S4RWb0pGB10dygQ-UauDM49dzRz, https://lh3.googleusercontent.com/p/AF1QipPrRD9gPCK9d23MycrD_P0dZxBZCfVEnmab5HW5, "
Tu viện Khánh An,4.6,Chùa phật giáo,Không có giá,"1055/3D đường Võ Thị Thừa, QL1A, Quận 12, Hồ Chí Minh",TP Hồ Chí Minh,2.143,"https://lh3.googleusercontent.com/p/AF1QipOLyTRBVsgL40-uDVB7Pp_1Cu_4FrGqpJMiptBJ, https://lh3.googleusercontent.com/p/AF1QipM6hoqJvuN2B3DqdpPgBIEmOzLUcTtHm5G2-FNI, "
Khu Du Lịch Bình Quới 2,4.1,Khách sạn,Không có giá,"556 Bình Quới, Phường 28, Bình Thạnh, Hồ Chí Minh",TP Hồ Chí Minh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPCsxK94v9BGlWwL2yMwifH1ErbHe2DMCGgb3u0, https://lh3.googleusercontent.com/p/AF1QipN1Ktvm3kiwC0p6wJFaNDagMbEk_pWpTcbXjoti, "
Chùa Xá Lợi,4.6,Chùa phật giáo,Không có giá,"89 Bà Huyện Thanh Quan, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh 70000",TP Hồ Chí Minh,1.583,"https://lh3.googleusercontent.com/p/AF1QipPiUJV7b_Tfv7AXVkZltY_pcqpGXwfajV_IOyJf, https://lh3.googleusercontent.com/p/AF1QipOuFqMrwS7jIbTQ8GQ4y7IGFKT5OtPRwi-3PYc1, "
CÔNG VIÊN GIA ĐỊNH,4.6,Công viên,Miễn phí,"Phường 3, Gò Vấp, Hồ Chí Minh 70000",TP Hồ Chí Minh,1.835,"https://lh3.googleusercontent.com/p/AF1QipPt8YA0cgUqfKfO8KJ1npAMZs2llGZukGPmQ4Q9, https://lh3.googleusercontent.com/p/AF1QipNtwtTDlGdAzRrrjLGV28QTIQCHxhO5whhmrJXH, "
Đường sách Nguyễn Văn Bình,4.8,Hiệu sách,Không có giá,"QMJX+6WG, Đ. Nguyễn Văn Bình, Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,45,"https://lh3.googleusercontent.com/p/AF1QipOVtC4DsbCpl2C7hxNmUM6ZEx-usRgaEhf3PsK8, https://lh3.googleusercontent.com/p/AF1QipMk3Ge9Km7M9BMU4ZKfUVyPb1yLJatdgWpewPnB, "
Bảo tàng Áo Dài,4.4,Bảo tàng di sản,Không có giá,"phường Long Phước, Quận 9, Hồ Chí Minh",TP Hồ Chí Minh,1.069,"https://lh3.googleusercontent.com/p/AF1QipNmtsaJrn2rvNy-Y1I_OMk7GCEBS5Cg_ilSGBsK, https://lh3.googleusercontent.com/p/AF1QipMlDLLW96rtbhViN32C8cxehftoulpI7nSseskp, "
Công Viên Văn Hóa Gò Vấp,4.4,Công viên,Không có giá,"6 Nguyễn Văn Lượng, Phường 6, Gò Vấp, Hồ Chí Minh",TP Hồ Chí Minh,4.310,"https://lh3.googleusercontent.com/p/AF1QipPspAswVPdweVpafSsg9x-zmCEF3-SCgohzPAdj, https://lh3.googleusercontent.com/p/AF1QipObp7QeSbSD-rbWIxfgGdr7wIvWCaV1dadcJWDt, "
Việt Nam Quốc Tự,4.6,Chùa phật giáo,Không có giá,"244 Đ. 3 Tháng 2, Phường 12, Quận 10, Hồ Chí Minh 70000",TP Hồ Chí Minh,1.372,"https://lh3.googleusercontent.com/p/AF1QipM8pgKQxg0Wi9PtGs7w9Hdw9ig6ZJKrYcFS_2iu, https://lh3.googleusercontent.com/p/AF1QipNqB6GkuPQ9PaatbmPEzkwhzZfN6Jn1X_bFpOWg, "
Nhà thờ Giáo xứ Thánh Phanxicô Xaviê,4.5,Nhà thờ Công giáo,Miễn phí,"25 Đ. Học Lạc, Phường 14, Quận 5, Hồ Chí Minh",TP Hồ Chí Minh,979,"https://lh3.googleusercontent.com/p/AF1QipPzWrV8eEedOqTO5weLsxBROB_OY7beKDBIK4Zq, https://lh3.googleusercontent.com/p/AF1QipPvfnwOO5udSfQLzrVeIMPwN4jfZi6NbLj2GCFK, "
Khu vui chơi Tuyết Snow Town Sài Gòn,4.1,Trung tâm vui chơi giải trí,160.000 ₫,"Toà nhà The CBD Premium Home, 125 Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh 700000",TP Hồ Chí Minh,5.233,"https://lh3.googleusercontent.com/p/AF1QipMmH0g255ICpUYn7EolK5DMwY_yld4dR7yk2ZC-, https://lh3.googleusercontent.com/p/AF1QipNa4qwAR_D0ALrwwLpv00p2KTSqWLNW76hygCeQ, "
Công Viên Hoàng Văn Thụ,4.4,Công viên,Không có giá,"Đ. Hoàng Văn Thụ, Phường 2, Tân Bình, Hồ Chí Minh 700000",TP Hồ Chí Minh,976,"https://lh3.googleusercontent.com/p/AF1QipOU0iUGsvo9SuZ0mrVOThD4BQkLsbIWnGj8Q_2L, https://lh3.googleusercontent.com/p/AF1QipM7-ugixn3rVLdT-1nsLcISOH58HnnCpPMsvx2j, "
Chùa Khmer chùa Âng,4.6,Chùa phật giáo,Không có giá,"Lương Hoà, Châu Thành, Trà Vinh",Trà Vinh,1.218,"https://lh3.googleusercontent.com/p/AF1QipNlUOWuyZ6j89HQqZo9vAsRuwaBZzCdUOT9fouC, https://lh3.googleusercontent.com/p/AF1QipOm5ybln9Me_NXg63Ot_-CPDOkoTbghSBS4BJhs, "
Ao Bà Om,4.4,Ao,Không có giá,"khóm 3, Lương Hòa, Tp. Trà Vinh, Trà Vinh",Trà Vinh,858,"https://lh3.googleusercontent.com/p/AF1QipNlUOWuyZ6j89HQqZo9vAsRuwaBZzCdUOT9fouC, https://lh3.googleusercontent.com/p/AF1QipOm5ybln9Me_NXg63Ot_-CPDOkoTbghSBS4BJhs, "
Cù lao Long Trị,3.9,Đảo,Không có giá,"Long Đức, Tp. Trà Vinh, Trà Vinh",Trà Vinh,51,"https://lh3.googleusercontent.com/p/AF1QipOtkvYbLYIb2ye2ATCMfGrh_cU6ATgOFYVqYpFf, https://lh3.googleusercontent.com/p/AF1QipNpVbYLuPR7sBqMMiJpQiqIYTrDLPf6oe3IyuN4, "
Chùa Ông Phước Minh Cung 關聖廟 福明宮,4.4,Nơi thờ cúng,Không có giá,"44 Điện Biên Phủ, Phường 3, Trà Vinh",Trà Vinh,145,"https://lh3.googleusercontent.com/p/AF1QipORKuKMecVNsLOROR2S80yF176fvrTUsLGiyWzJ, https://lh3.googleusercontent.com/p/AF1QipOdMF1-wt0o8J-Q6jPU449dYL48wzRsSP92WgdY, "
Đền Thờ Bác Hồ,4.7,Bảo tàng,Không có giá,"X8MJ+JF5, 30 tháng 4, Long Đức, Trà Vinh",Trà Vinh,227,"https://lh3.googleusercontent.com/p/AF1QipNMpOZahFMUj8QutGL0NSMc5FSzNQ9X0GLxawqD, https://lh3.googleusercontent.com/p/AF1QipNxg0Tv3XkirFAZq-uV32dGpaqGOcv694mNbUGv, "
Chùa Hang,4.5,Chùa phật giáo,Không có giá,"V8PW+R2C, 54, TT. Châu Thành, Châu Thành, Trà Vinh",Trà Vinh,692,"https://lh3.googleusercontent.com/p/AF1QipMpLaikzpwZhrf98_jSCjyXP0kDP4dnj_1ozMk3, https://lh3.googleusercontent.com/p/AF1QipPEVAVmDQYOtdECv7Cm9xnwA2xIZ39MV1PKP3iv, "
Chùa Ông Mẹt,4.1,Nơi thờ cúng,Không có giá,"1 Lê Lợi, Phường 1, Trà Vinh",Trà Vinh,7,"https://lh3.googleusercontent.com/p/AF1QipO2O93xSTAFmfUDhsYqsmTADUoFEF2Vj-GStjTh, https://lh3.googleusercontent.com/p/AF1QipMWUk_CTyatHKma2tYQrKcDS4uibm_VcyYlame8, "
Khu du lịch sinh thái Déjà Vu Huỳnh Kha,Chưa xét,Khu đất khép kín,Không có giá,"Bạch Đằng, Long Đức, Trà Vinh",Trà Vinh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNxX3oG5VBKwOA_ijIjA6MAQJStTzFb0LRXX1I0, https://lh3.googleusercontent.com/p/AF1QipNCb2Fl1iETFm2jyge0l4JnJcvV7sTb_4rTYB5g, "
Bảo Tàng Văn Hóa Dân Tộc Khmer,4.5,Bảo tàng nghệ thuật,Không có giá,"W884+F2C, Nguyễn Du, Phường 8, Trà Vinh",Trà Vinh,288,"https://lh3.googleusercontent.com/p/AF1QipOpXAcSktegdxHD5GHXmqpHhDsDAhHzDpwBqx8T, https://lh3.googleusercontent.com/p/AF1QipMP-eeHKhBVQAIp34S7tgqJrdhBjV_QWEDooBbH, "
Chùa Vàm Ray,4.5,Chùa phật giáo,Không có giá,"Ấp Vàm Ray, Trà Cú, Trà Vinh",Trà Vinh,394,"https://lh3.googleusercontent.com/p/AF1QipMaVuJFGwjG-nMAakMWmChVMbQgaxIkMM7VjfQ1, https://lh3.googleusercontent.com/p/AF1QipM2IJnBwSd1vfziF6YeCIKzLYbIxJWF65fL6Fuu, "
Thánh Đường Giáo Xứ Mặc Bắc,4.6,Nhà thờ Công giáo,Không có giá,"Q4FH+4WM, QL60, Long Thới, Tiểu Cần, Trà Vinh",Trà Vinh,460,"https://lh3.googleusercontent.com/p/AF1QipM32-eRlGYKiyZHLDVDlBzEenYVVmwCXSVqvktz, https://lh3.googleusercontent.com/p/AF1QipPVL-uy0tgHro7VtzncFC5MQZi0bKBZfHd_3o89, "
Cù lao Tân Quy,3.6,Đảo,Không có giá,"An Phú Tân, Cầu Kè, Trà Vinh",Trà Vinh,11,"https://lh3.googleusercontent.com/p/AF1QipOTeKZz2ETrO_BEin6caz4YMYBhm5kx3JzzSV6V, https://lh3.googleusercontent.com/p/AF1QipP7IcBkxO34sv6kNlgJ1HfZfbmMj2NQPV3XgNJW, "
Thiền Viện Trúc Lâm Trà Vinh,4.6,Chùa phật giáo,Không có giá,"JHWC+5HR, ấp khoán tiều, Thị xã, Duyên Hải District, Tra Vinh",Trà Vinh,387,"https://lh3.googleusercontent.com/p/AF1QipOZxRwY6Gc0yaVbzn-vfLhJNEQrsRiJCgcJKCd1, https://lh3.googleusercontent.com/p/AF1QipOiG8sBrY2xvqm4toyUQ6Yzwp13DP1VIRE7woKN, "
Thiên Hậu Cung - Trà Vinh 茶榮天后宮,4.5,Nơi thờ cúng,Không có giá,"145 Đ. Nguyễn Đáng, Phường 7, Trà Vinh",Trà Vinh,15,"https://lh3.googleusercontent.com/p/AF1QipPP8Yax0Vo9VcCy73_3CJ6306S5R6gnTWAJiMGp, https://lh3.googleusercontent.com/p/AF1QipNhGsd2nDQgVhIA5loC19yvX0IbEEyV0NH5WuRi, "
Chùa Cò វត្តផ្នោដូង,4.4,Chùa phật giáo,Không có giá,"J8V3+P8G, TL914, Đại An, Trà Cú, Trà Vinh",Trà Vinh,345,"https://lh3.googleusercontent.com/p/AF1QipNjclaLcM0-iKyUPWkOTXbOTt7U11HjGVZ4d4mq, https://lh3.googleusercontent.com/p/AF1QipPrbqgEFuf-CVdSTvIsK7e9ESprijxHkO-6xMoz, "
cồn Chim,4.4,Đảo,Không có giá,"Hòa Minh, Châu Thành, Trà Vinh",Trà Vinh,102,"https://lh3.googleusercontent.com/p/AF1QipNERlqvZcHcWz5gqeyQxPc3adDqEjVHQBDW5tLP, https://lh3.googleusercontent.com/p/AF1QipNm0jWvIfM3_kXM6zS1YgjDya1h2SNouyGo8_XY, "
Chợ Trà Vinh,Chưa xét,Khu đất khép kín,Không có giá,"Phường 3, Trà Vinh",Trà Vinh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipP5GGzrV5l60uI4H-G4yaOm4utdiTQYW4aDVC4, https://lh3.googleusercontent.com/p/AF1QipMYpgz6xM4kLRMII_FgS8lPsB-bdagKB_NX4ety, "
Phòng trưng bày Văn hóa Khmer,4.4,Bảo tàng dân tộc học,Không có giá,"53 Tôn Đức Thắng, Phường 6, Sóc Trăng",Trà Vinh,205,"https://lh3.googleusercontent.com/p/AF1QipOYB993v626a-eAT7v3xtGu-Pu2qMGd9wkHzZLP, https://lh3.googleusercontent.com/p/AF1QipMelPFr4q7sME_W6D77VUk6q24uGUVGlKjVrXkJ, "
biển Ba Động Trà Vinh,4.5,Điểm thu hút khách du lịch,Không có giá,"JH95+M5V, Duyên Hải, Trà Vinh",Trà Vinh,327,"https://lh3.googleusercontent.com/p/AF1QipMWgm7o1DLvutJ6GMJSOuAx5r1LBdcGsgH5LZ9t, https://lh3.googleusercontent.com/p/AF1QipNjl8LsUhwBS4CICt029jHjXYgKvvv11Qsg9zsC, "
Farmstay Đất Cù Lao,4.8,Nhà hàng hải sản,Không có giá,"Cầu Láng Chim, Phường 2, Duyên Hải, Trà Vinh",Trà Vinh,4,"https://lh3.googleusercontent.com/p/AF1QipOojOpHeSa52CTW8JPtTzDlet9TC6e7fTk3h_pe, https://lh3.googleusercontent.com/p/AF1QipN2jC0B7V2GQ3d-eGfX0OAlEMKpVRTaJAM6Yk0N, "
Đền Hạ,4.6,Nơi thờ cúng,Không có giá,"39 Đ. Chiến Thắng Sông Lô, P. Tân Quang, Tuyên Quang",Tuyên Quang,127,"https://lh3.googleusercontent.com/p/AF1QipM7BpLn5CLURAePxpuvQqubx_iv-68n1LGSaTeZ, https://lh3.googleusercontent.com/p/AF1QipMgq4ZUAqZad0-JYgP-dvXKRT1FRp48TvpN5HeD, "
Bảo tàng Tỉnh Tuyên Quang,4.3,Bảo tàng,Không có giá,"R695+RVC, P. Phan Thiết, Tuyên Quang",Tuyên Quang,220,"https://lh3.googleusercontent.com/p/AF1QipM7BpLn5CLURAePxpuvQqubx_iv-68n1LGSaTeZ, https://lh3.googleusercontent.com/p/AF1QipMgq4ZUAqZad0-JYgP-dvXKRT1FRp48TvpN5HeD, "
Đền Cây Xanh,4.5,Nơi thờ cúng,Không có giá,"R6G7+2GP, Tân Hà, Tuyên Quang",Tuyên Quang,115,"https://lh3.googleusercontent.com/p/AF1QipOk1zuWebdc4Lg1x3gpfWxKgpaWT2Bi0YOpdhaH, https://lh3.googleusercontent.com/p/AF1QipMly6fC4DgxD0h-vVkwzyu6NBiDhwGITaZrS-YG, "
Quảng trường Nguyễn Tất Thành,Chưa xét,Quảng trường,Không có giá,"Tân Quang, Tp. Tuyên Quang, Tuyên Quang",Tuyên Quang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMLoUO6W0lsKNS1VSL8w5sgK-4kgQ6UGsydzfQ8, https://lh3.googleusercontent.com/p/AF1QipPi7yX-BkQ9YxiPZ91_aoJRwOcCH0VOGRqf-0V8, "
Tân Trào,Chưa xét,Administrative Area3,Không có giá,"Sơn Dương, Tuyên Quang",Tuyên Quang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPVCIFh5uTzBSIb52rcGl1IeR6Uh1HiZRibXLM1, https://lh3.googleusercontent.com/p/AF1QipNwLWC4cMFa1tWO4zDnljARlGzFTbtAE5rjyM-3, "
Đền Cô Bé Mỏ Than,5.0,Điện thờ,Không có giá,"R6H7+FFJ, P. Minh Xuân, Tuyên Quang",Tuyên Quang,13,"https://lh3.googleusercontent.com/p/AF1QipMfRieZEmgrn8XCD0o3Kv-NSuz1gg23jvdUrCil, https://lh3.googleusercontent.com/p/AF1QipNxoSoqshj-mGACz9K4kg1YyavjoF2k8c_PF9Cv, "
Ruộng Bậc Thang Hồng Thái,4.7,Thắng cảnh,Không có giá,"GH85+JQH, Hồng Thái, Na Hang, Tuyên Quang",Tuyên Quang,93,"https://lh3.googleusercontent.com/p/AF1QipOxwijRv7-8yhwZ68FNm7fyWkMvZhZneqxcsiXN, https://lh3.googleusercontent.com/p/AF1QipMj5qGtFBUiPTkJ25oCsZigPeUNT_H3UDh62fnT, "
Thác Bản Ba,4.5,nước,Không có giá,Không có địa chỉ cụ thể,Tuyên Quang,103,"https://lh3.googleusercontent.com/p/AF1QipPR07OT4P2t2yZaG7r_Wlh9vGDBD1qmw8DXdUjz, https://lh3.googleusercontent.com/p/AF1QipPFDNfkPHWwbsxeE63KqJZtKHNRIVsJhyxTj1FS, "
hồ Thủy điện Na Hang,4.5,Hồ,Không có giá,"tt. Na Hang, Na Hang, Tuyên Quang",Tuyên Quang,164,"https://lh3.googleusercontent.com/p/AF1QipMcNAV7vkqCg71G1EOHkBUpOpHCgDlL6Vq98ASe, https://lh3.googleusercontent.com/p/AF1QipOaI0pqSOx4A7mUgg-UqbaV0h2Or68xplqNWtnZ, "
"Khu nghỉ dưỡng suối khoáng Mỹ Lâm, Tuyên Quang",3.0,Bệnh viện,Không có giá,"QL37, Phường",Tuyên Quang,6,"https://lh3.googleusercontent.com/p/AF1QipMivOT4LF60wpqertAXftji-N7ukwfpoPrz2krr, https://lh3.googleusercontent.com/p/AF1QipMK3hyjKv4u3ME6zp99M4CKPzD7NLYUNqJnJUBW, "
Đền Pác Tạ,4.6,Nơi thờ cúng,Không có giá,"99JX+P58, Khau Tinh, Na Hang, Tuyên Quang",Tuyên Quang,28,"https://lh3.googleusercontent.com/p/AF1QipPhyuLsnSXN8n4MhlXqT3LavyGtPW3i8KfqXsML, https://lh3.googleusercontent.com/p/AF1QipOdf9PIgbhbhVPEXUXbsXs63Su7VVlug0fFjcs, "
Thác Khuổi Nhi,4.5,Điểm thu hút khách du lịch,Không có giá,"F9PF+2V5, Thượng Lâm, Na Hang, Tuyên Quang",Tuyên Quang,333,"https://lh3.googleusercontent.com/p/AF1QipNqa7NZS7E77ZnMDGzhEktbX0e7QlEmrbVDvXZb, https://lh3.googleusercontent.com/p/AF1QipPI5CIVnXo9uGrWe7mBEQxh5HMD5Eg6cDgMAUyg, "
Điểm Du Lịch Thác Mơ,4.0,Khách sạn,Không có giá,"9C39+5V3, QL279, TT. Nà Hang, Na Hang, Tuyên Quang",Tuyên Quang,192,"https://lh3.googleusercontent.com/p/AF1QipNLdZZ_c7YH5vnq5-_T_aocOnNt5d6vQDtlnTXD, https://lh3.googleusercontent.com/p/AF1QipOnyeGlTrVCPq9X7JJSm44Br1TrzxCpruSPRGEa, "
Phố Hàng Bông,Chưa xét,Tuyến đường,Không có giá,"Hoàn Kiếm, Hà Nội",Tuyên Quang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMFNm9-5d5YLUC67x_pR6QTmifOmEDgHs2oARbg, https://lh3.googleusercontent.com/p/AF1QipOlx_8m5qOBawqCjMdJNAaO4ukNk76OnyBXgTgs, "
Thành Nhà Mạc,4.3,Địa điểm lịch sử,Không có giá,"VP4X+VF5, Tô Thị, Thành phố Lạng Sơn, Lạng Sơn",Tuyên Quang,554,"https://lh3.googleusercontent.com/p/AF1QipPm9lAemFJ7mKJ5VT5cgmlSmsVri8Alo1BrsMTZ, https://lh3.googleusercontent.com/p/AF1QipMblYuhDsxd-wrS5rRW8YdIG0ewhV1VBFgTPyWa, "
Thác Nặm Me,4.9,Thắng cảnh,Không có giá,"H79Q+RWM, Khuôn Hà, Na Hang, Tuyên Quang",Tuyên Quang,25,"https://lh3.googleusercontent.com/p/AF1QipPTSYQl27IOhZKfZ2RU4i6JcaT2bOmG6lisSC55, https://lh3.googleusercontent.com/p/AF1QipO642G9r7VtGxceaM6wwraSlk4jrwZvqqpy5luW, "
Thượng Lâm,Chưa xét,Administrative Area3,Không có giá,"Lâm Bình, Tuyên Quang",Tuyên Quang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMa01kfiXJHXrLuwRDCtP9zzzizY7F0k5cn39BB, https://lh3.googleusercontent.com/p/AF1QipPOengW6dPWFDFUGvQ22k7Qz_UxV4QJ9K-ejAHl, "
