name,score,category,price,address,province,review count,description images
Đền Cầu Khoai,5.0,Nơi thờ cúng,Không có giá,"F4XF+H95, Đền Cô, Yên Thế, Bắc Giang",Bắc Giang,10,"https://lh3.googleusercontent.com/p/AF1QipPmp-nW5CpT926vW-2G-OXtg-wCDhuTVMJ3ONIG, https://lh3.googleusercontent.com/p/AF1QipMm21CAwsYa8t2mXWcDN4ep5lVt6t-OP6dQNsN1, "
Đền Hạ Suối Mỡ,4.5,Nơi thờ cúng,Không có giá,"7FGP+22X Đền Mẫu Đầm Đa, Đền hạ, Lục Nam, Bắc Giang 220000",Bắc Giang,187,"https://lh3.googleusercontent.com/p/AF1QipMWHF6X-HYNjOYwfkCR5OkVukUFj1mdPEpBsTCB, https://lh3.googleusercontent.com/p/AF1QipNytR1UPSpdPKcJfDY3VygVboj-XTKalDUZ8SKg, "
khu du lịch Suối Mỡ,4.3,Điểm thu hút khách du lịch,Không có giá,"7FCM+298, Nghĩa Phương, Lục Nam, Bắc Giang",Bắc Giang,455,"https://lh3.googleusercontent.com/p/AF1QipMWHF6X-HYNjOYwfkCR5OkVukUFj1mdPEpBsTCB, https://lh3.googleusercontent.com/p/AF1QipNytR1UPSpdPKcJfDY3VygVboj-XTKalDUZ8SKg, "
Khu Dự trữ Thiên nhiên Tây Yên Tử,4.7,Khu bảo tồn thiên nhiên,Không có giá,"5PCP+23G, Tuấn Mậu, Sơn Động, Bắc Giang",Bắc Giang,10,"https://lh3.googleusercontent.com/p/AF1QipOftNBtoj2SNVErRivpsZ2myNjcuyt5DF_-Xynz, https://lh3.googleusercontent.com/p/AF1QipO37rthr1Lh1Q1a2ctAN9SrkwYVPszcArwp9gvC, "
Khu DL Sinh thái Khe Rỗ,4.4,Điểm thu hút khách du lịch,Không có giá,"8XV9+7WF, An Lạc, Sơn Động, Bắc Giang",Bắc Giang,28,"https://lh3.googleusercontent.com/p/AF1QipOEbXin88qboRoQBwZSGJMe5Ucco6RHe2PgIs5C, https://lh3.googleusercontent.com/p/AF1QipNed-aqFJIiME-e4YksAp7ubovtMYpITi4fhwvr, "
Đền Bà Chúa Kho,4.6,Địa điểm hành hương,Không có giá,"Khu, Cổ Mễ, Tp. Bắc Ninh, Bắc Ninh 790000",Bắc Ninh,4.395,"https://lh3.googleusercontent.com/p/AF1QipPjft6d_-vYVniVXbyk5OcGEEYkb4HgLuzY7IyH, https://lh3.googleusercontent.com/p/AF1QipNm0v9Ml4uWjsMde30IvjPeOXSGmSFtrZM_exrK, "
Chùa Dâu,4.6,Chùa phật giáo,Không có giá,"22PV+628, Lạc Long Quân, Thanh Khương, Thuận Thành, Bắc Ninh 790000",Bắc Ninh,2.229,"https://lh3.googleusercontent.com/p/AF1QipPjft6d_-vYVniVXbyk5OcGEEYkb4HgLuzY7IyH, https://lh3.googleusercontent.com/p/AF1QipNm0v9Ml4uWjsMde30IvjPeOXSGmSFtrZM_exrK, "
Chùa Phật Tích,4.5,Chùa phật giáo,Không có giá,"295, thôn Phật Tích, Tiên Du, Bắc Ninh 790000",Bắc Ninh,2.532,"https://lh3.googleusercontent.com/p/AF1QipOIPCGHx4LVUUwQHxSqC4O2m8zG3qPcfIX80Uvv, https://lh3.googleusercontent.com/p/AF1QipOCTmElpTsmDMT5VDRyMDvI7KS5xi8-ljGDoyIs, "
Đền Đô,4.6,Nơi thờ cúng,Không có giá,"4X46+R52, Đ. Lý Thái Tổ, Tân Hồng, Từ Sơn, Bắc Ninh 790000",Bắc Ninh,1.147,"https://lh3.googleusercontent.com/p/AF1QipNJGq--E2EB4DHoRvn3PenM-Eh_q0um7gaMadw8, https://lh3.googleusercontent.com/p/AF1QipPv4xje8Ljg04SYjnwo7uMVeRfejcbcNY2ihyCC, "
Chùa Bút Tháp,4.7,Chùa phật giáo,Không có giá,"326C+9VG, Bút Tháp, Thuận Thành, Bắc Ninh",Bắc Ninh,265,"https://lh3.googleusercontent.com/p/AF1QipP3t19rSvga7mAMOlEK3Y1iOWzw_qk04cRbgj15, https://lh3.googleusercontent.com/p/AF1QipM2iDZSKwlkFOIRgEy6cAxASTHa1MxYZ2BP1mtl, "
Đình Đình Bảng,4.7,Đình làng,Không có giá,"4X52+8MH, Cổ Pháp, Đình Bảng, Từ Sơn, Bắc Ninh",Bắc Ninh,463,"https://lh3.googleusercontent.com/p/AF1QipOsoqMhk816i2G0W_qRpNA9G8kXhW5vxSrJZtHB, https://lh3.googleusercontent.com/p/AF1QipOeftguG5OJY2i3sRuCmX78vAYKeiDC5wmg_lMx, "
Nhà Thờ Chính Tòa Giáo Phận Bắc Ninh,4.5,Nhà thờ Công giáo,Không có giá,"537 Đ. Ng. Gia Tự, P.Tiền An, Bắc Ninh",Bắc Ninh,926,"https://lh3.googleusercontent.com/p/AF1QipOVAEq0Y-7Mq11P9i66EAsjT-AhS6KDnnMM4lvl, https://lh3.googleusercontent.com/p/AF1QipOxz1MZEII8eWt-t2xz13PPgvTFIkLfc28K9yWj, "
Nhà Khách Làng Gốm Phù Lãng,4.4,Điểm thu hút khách du lịch,Không có giá,"Phù Lãng, Quế Võ, Bắc Ninh",Bắc Ninh,153,"https://lh3.googleusercontent.com/p/AF1QipPAYlv48uBGLE8K0kcMimmLGyco8w_9Y5mfgz6f, https://lh3.googleusercontent.com/p/AF1QipMgEvRDp9U9Vv8jKGZgY8sbaGXHQOtqwlnwVnBT, "
Thành Cổ Bắc Ninh,4.2,Điểm mốc lịch sử,Không có giá,"53M5+9PG, P.Vệ An, Bắc Ninh",Bắc Ninh,37,"https://lh3.googleusercontent.com/p/AF1QipNRHrJVRtd_tvHJGezilN5Fv7Z75RasTR2JmBft, https://lh3.googleusercontent.com/p/AF1QipMLyO-o4QFPdiIdtRiHIGJbElKOUK8XViUTZovM, "
Thành Cổ Luy Lâu,4.3,Điểm mốc lịch sử,Không có giá,"22QQ+2V5, Thành Luy Lâu, Trí Quả, Thuận Thành, Bắc Ninh",Bắc Ninh,114,"https://lh3.googleusercontent.com/p/AF1QipO_zioEgeksCLxQ2CB4CgFvIC92vaWxI71BVzW-, https://lh3.googleusercontent.com/p/AF1QipNbN5dKQzqgqOR4nvYe0j4o83yRJRX4PnocFQ-6, "
LÀNG NGHỀ ĐÚC ĐỒNG ĐẠI BÁI,4.4,Cửa hàng phong thủy,Không có giá,"Đại Bái, Gia Bình, Bắc Ninh 160000",Bắc Ninh,26,"https://lh3.googleusercontent.com/p/AF1QipMM4TcsTn6roYGRFZdxl1CbXgZm54HGp_3lfmmz, https://lh3.googleusercontent.com/p/AF1QipNc4LdyLCcOWLFkGhMmdRC7823aKey3VHjBWgI8, "
Chợ Ninh Hiệp,4.4,Chợ,Không có giá,"Ninh Hiệp, Gia Lâm, Hà Nội",Bắc Ninh,1.114,"https://lh3.googleusercontent.com/p/AF1QipOpsEWgaeCSu0Y9cZCMbGM2rbhbpt_BkGd7d9xp, https://lh3.googleusercontent.com/p/AF1QipOHGOeERjpe6NfQWAEmOrD3V7NJ2j8QL1BXXRni, "
Chùa Đại Bi,4.0,Chùa phật giáo,Không có giá,"5327+22J, thôn Thượng, Bắc Ninh",Bắc Ninh,80,"https://lh3.googleusercontent.com/p/AF1QipPGoA68qKdppvx1t2AbMPX2KxNbUj7S5KVbanNi, https://lh3.googleusercontent.com/p/AF1QipN0-_rcF1Bx3PJQoKkdyNytY8F5zP_yMyPTHiWA, "
Đền thờ Kinh Dương Vương,4.7,Nơi thờ cúng,Không có giá,"Á Lũ, Thuận Thành, Bắc Ninh",Bắc Ninh,180,"https://lh3.googleusercontent.com/p/AF1QipN2xgePI3S7sBCNcs4lW5YkBEilLWKbXoVuslWu, https://lh3.googleusercontent.com/p/AF1QipOek_vmOrOFzDvqjLhldwZw0-BaYtkBEj5JVQzm, "
Đình Bảng,Chưa xét,Khu dân cư,Không có giá,"Từ Sơn, Bắc Ninh",Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPNqqLG-pcLxXDczHGtLdq-SH4tHAcSmDI6UZRv, https://lh3.googleusercontent.com/p/AF1QipPG6Dj0opZ8-x7Cg4qhwEwKfwAy8LsI5k54Mlu8, "
Chùa Phúc An,4.6,Chùa,Không có giá,"4483+M46, Lạc Vệ, Tiên Du, Bắc Ninh",Bắc Ninh,43,"https://lh3.googleusercontent.com/p/AF1QipMxMxae1b0iJ_mqRJfAxMAV0Oq-xGbmMtBJ0c0J, https://lh3.googleusercontent.com/p/AF1QipNBENwURKdaiwKkhhsAb3NGrRzH6FtMoS8fnhzf, "
Chùa Khúc Toại,4.7,Chùa phật giáo,Không có giá,"Đường Đê, Khúc Xuyên, Bắc Ninh",Bắc Ninh,6,"https://lh3.googleusercontent.com/p/AF1QipMX4ai42y4BPoXyisobNl__YPnK0Gk7XEQ6WiiD, https://lh3.googleusercontent.com/p/AF1QipPal7mZqAyoP2kWTTZ0lYmtetcYFIl8DSXsp236, "
Chùa Dạm,4.6,Chùa phật giáo,Không có giá,"44V2+PPJ, Nam Sơn, Bắc Ninh",Bắc Ninh,134,"https://lh3.googleusercontent.com/p/AF1QipNUkjUtA5MeHimaJ9XXssenFdC6UFGt_Lbe3S_w, https://lh3.googleusercontent.com/p/AF1QipMCzh8ISZ9WhXPEtGwA45ejvaDXsRGHqSSO2qQq, "
Chùa Phúc Lâm,4.2,Chùa phật giáo,Không có giá,"5272+MVX, ĐT276, Phú Lâm, Tiên Du, Bắc Ninh",Bắc Ninh,12,"https://lh3.googleusercontent.com/p/AF1QipMo5spn8WjqBFf_KRoMWTCNOAzrr-fYOtgsGRd5, https://lh3.googleusercontent.com/p/AF1QipOtYbdTs8szvW5aUdiyPt3886N4WUTC3zl2bzuI, "
Đền Thờ Đô Thống Lê Phụng Hiểu,4.5,Nơi thờ cúng,Không có giá,"Khu Hòa Đình, Võ Cường, Bắc Ninh",Bắc Ninh,20,"https://lh3.googleusercontent.com/p/AF1QipM_tjOqtogwR3gs1uN0f7cYaKNzG1uM20TQG938, https://lh3.googleusercontent.com/p/AF1QipMEGgeXSSXEcWFK_QY-439anEG7Glzl9wDVdSpl, "
Grand Phoenix Hotel Bac Ninh,4.7,Khách sạn,Không có giá,Không có địa chỉ cụ thể,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMni4OVIvvCUM1uFPz8fy9BO2_MYDr1FxyKKstw, https://lh3.googleusercontent.com/p/AF1QipMRMpIi5bvB_43pYkk717rtv_Qv9A2n4yVbd5T4, "
Văn Miếu Bắc Ninh,4.5,Bảo tàng địa danh lịch sử,Không có giá,"Đại Phúc, Bắc Ninh",Bắc Ninh,309,"https://lh3.googleusercontent.com/p/AF1QipMni4OVIvvCUM1uFPz8fy9BO2_MYDr1FxyKKstw, https://lh3.googleusercontent.com/p/AF1QipMRMpIi5bvB_43pYkk717rtv_Qv9A2n4yVbd5T4, "
Đình làng Diềm,5.0,Nơi thờ cúng,Không có giá,"6372+X29, Hoà Long, Bắc Ninh",Bắc Ninh,3,"https://lh3.googleusercontent.com/p/AF1QipNWiSVhiq2j2FTJGw7rxBRfVseGSj_5y5Bi0Rub, https://lh3.googleusercontent.com/p/AF1QipMdVxFTIU288sxiZk8I3MAeycHSNSNEcll2KmYD, "
Mường Thanh Luxury Bắc Ninh Hotel,4.2,Khách sạn,Không có giá,"395 Đ. Ng. Gia Tự, P.Tiền An, Bắc Ninh",Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPCW7_KbindpmlsPhkh2xoz1f8oK01OzVgSs1lv, https://lh3.googleusercontent.com/p/AF1QipOUn0OuoA_PCubp9ycE4aDom50zsunAAdf7uZOR, "
Mandala Hotel & Spa Bac Ninh,4.4,Khách sạn,Không có giá,"Đ. Kinh Dương Vương, Suối Hoa, Bắc Ninh, 220000",Bắc Ninh,không có đánh giá,"//lh3.googleusercontent.com/proxy/hb6BxoCeHRFVy1BfUn1HIB8y4PWTT2BUTryiquliTWBGQhdeAG8nXEKGLMBjBLUlvOo1NqY4vAAvFqWJNxpNWrbzLPRubafx5RWKTFBTSrI-Qyk2Sq8iR32-T9TqjrX4NqeVni9khRw2xeEWtcCXo2fRtiIZMc0, https://lh3.googleusercontent.com/p/AF1QipPgnSCJW0FqXJVLX3mDVt_HzWqXGVNpECXL1yJQ, "
Senna Wellness Retreat,4.8,Khách sạn chăm sóc sức khỏe,Không có giá,"122 Trần Lựu, P. Thị Cầu, Bắc Ninh, 10000",Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNdlAemXiybh7rhA79UEt611-u84P5t2QX0rFPB, //lh3.googleusercontent.com/proxy/t762AAlkzFd1AvK0R3ZhDg5CFfMQK7ZRzcEYY5Mdv1wgsb-O-d93NgrnYdZXBT4bkiFlGJ50t-IaZdv9F0Pv95QlI4RJor2m1BVcUeR9MGJdP0q8sUT-hzxikF8DwmmNDPjtSO3mUzd2T6OEHGeJAmFmRk1twsE, "
Chùa Tiêu,4.6,Chùa phật giáo,Không có giá,"Tiêu Thượng, Từ Sơn, Bắc Ninh 790000",Bắc Ninh,555,"https://lh3.googleusercontent.com/p/AF1QipN7ssnOlmRPoEqPtpwoMasvE8TgWoR5K6x5InqK, //lh3.googleusercontent.com/proxy/SWlXmnHuiywFsNtjiGChcKqQ0jagyba4jdmcZS5kdHWecmJYVuCIrsP3gCgVRb52Z3Rz3ZMfUlstwIwb4pOVfeLJ6ZYbi2e6FzenVW4u9QJ56nTu-CCeyt2KKpwa1jlQQ6E9QL3yWiyhMX-DG_byu8E-Av-ekC0, "
Đình Đẩu Hàn,4.7,Đình làng,Không có giá,"638J+V3G, Thôn Đẩu Hàn, Xã Hòa Long, Hoà Long, Bắc Ninh",Bắc Ninh,48,"https://lh3.googleusercontent.com/p/AF1QipMn8FimOnHXkS5fxntxRswddBdUe-c8V4lOZfnL, https://lh3.googleusercontent.com/p/AF1QipMZcyNAqQuTXrI9DqJ7HobwoFncNbJ0KF4OgfuC, "
Đền Cùng - Giếng Ngọc,4.8,Điện thờ,Không có giá,"627X+2VP, Đường Vua Bà, Hoà Long, Bắc Ninh",Bắc Ninh,59,"https://lh3.googleusercontent.com/p/AF1QipNrLdiynfxKj26mDgUmdYGE_bxQDtn2PGp3E4CM, https://lh3.googleusercontent.com/p/AF1QipMexsX0vu6U4MKbHhhWoSP8r5OqqB6zaL3v8j-l, "
Thành phố Bắc Ninh,Chưa xét,Tổ dân phố,Không có giá,Bắc Ninh,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNL_gm2tWFxBjBxxX2x8QC2uaka0PcIxC6KONPh, https://lh3.googleusercontent.com/p/AF1QipMnGdq9Zqo_YHtVXebOE0gROYUk2TNphoaLibbL, "
Đền Thờ Đức Vua Bà,4.2,Nơi thờ cúng,Không có giá,"6342+WXR Tp, Hoà Long, Bắc Ninh",Bắc Ninh,53,"https://lh3.googleusercontent.com/p/AF1QipMTtpFxfleu28yEr8JpBeO30xmJ-2gfEnZ6-kZW, https://lh3.googleusercontent.com/p/AF1QipOGB1U4GIxhEo5RLYNjSGYcbz7-3iUExa1YXlX5, "
Quế Võ,Chưa xét,Administrative Area2,Không có giá,Bắc Ninh,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipN6mb4pvB_FJLoz-PDnhFg8jYdh8MC_qgYZ9I09, https://lh3.googleusercontent.com/p/AF1QipNOZaJUCKEHcIS-zg_nyRpqr7CqxD5THJW5XYdJ, "
Yên Phong,Chưa xét,Administrative Area2,Không có giá,Bắc Ninh,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPMS4SfpldL-d2ytRiOD_jUwrEAS7qHNhlF0luD, https://lh3.googleusercontent.com/p/AF1QipMtOU4Af8gvB4r1PZupcSQB08MysYPic_9coYMR, "
Tiên Du,Chưa xét,Administrative Area2,Không có giá,Bắc Ninh,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPAiZUphTYd8tw98XsdiohLkFmpp1tirsuiDnWq, https://lh3.googleusercontent.com/p/AF1QipPyNQA83t2-i5XSV9kefqDYDlHonO7CHNMpWRep, "
Gia Bình,Chưa xét,Administrative Area2,Không có giá,Bắc Ninh,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPeYZ-fgb_3p391811Op7K7JSzMVb8uv-NC1UH1, https://lh3.googleusercontent.com/p/AF1QipMlE8wXMc191SZxtYmdxv4HWj94ls24ImByvK0N, "
Thuận Thành,Chưa xét,Administrative Area2,Không có giá,Bắc Ninh,Bắc Ninh,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPxPNXSqhnZjM7wF8D9sN_zo_-ujazcGXMFeoO5, https://lh3.googleusercontent.com/p/AF1QipMtqlQ4ks3PD6qNzfD6MOGVj8RdrgA1cmE-VIO1, "
Ga Từ Sơn,4.0,Bãi chờ tàu hỏa,Không có giá,"4X97+X58, Đ. Trần Phú, TX. Từ Sơn, Từ Sơn, Bắc Ninh",Bắc Ninh,107,"https://lh3.googleusercontent.com/p/AF1QipMeuA24mxF3NAiNFovF33DySpb5HBlJoqMgJwIR, https://lh3.googleusercontent.com/p/AF1QipOepQQCQqOwh2XlClcCz4btGvv3C-1JsVhOb0Rk, "
Khu Du lịch - Văn Hóa & Thể Thao Lan Vương,4.2,Điểm thu hút khách du lịch,Không có giá,"ĐT887, Phú Nhuận, Bến Tre",Bến Tre,4.292,"https://lh3.googleusercontent.com/p/AF1QipMg2oiaTD0DyUop1fMH-IKvDo1tK7o7iDgVQTC8, https://lh3.googleusercontent.com/p/AF1QipNBUpwbLDmiux8W4vyllEdDHgmh18kS4b-5_f1Y, "
Chùa Vạn Phước,4.6,Chùa phật giáo,Không có giá,"QL57B, Ấp Bình Chiến, Bình Đại, Bến Tre",Bến Tre,1.753,"https://lh3.googleusercontent.com/p/AF1QipMg2oiaTD0DyUop1fMH-IKvDo1tK7o7iDgVQTC8, https://lh3.googleusercontent.com/p/AF1QipNBUpwbLDmiux8W4vyllEdDHgmh18kS4b-5_f1Y, "
Nông trại Hải Vân - Sân Chim Vàm Hồ,4.4,Điểm thu hút khách du lịch,Không có giá,"Tân Mỹ, Ba Tri, Bến Tre",Bến Tre,894,"https://lh3.googleusercontent.com/p/AF1QipPWKXuaL8sKzdC_bOx18k1Tf9MAZofC-h7irFiT, https://lh3.googleusercontent.com/p/AF1QipM6smukaCOTvGJ8j1b7ZZDNwSjVWjKpx1l_N_4l, "
Khu du lịch sinh thái Làng Bè,4.0,Nhà hàng,Không có giá,"6b ấp Mỹ An, An Khánh, Châu Thành, Bến Tre",Bến Tre,1.253,"https://lh3.googleusercontent.com/p/AF1QipPnzzKlqW9xu2iis1vuhW_j7DiYsp9_X-KiwLy4, https://lh3.googleusercontent.com/p/AF1QipP_i2zfkyxxNjfxIYhNUkV9Jd1x8D2p4xgi6Vmo, "
Chùa Tuyên Linh,4.6,Chùa,Không có giá,"3C26+FM8, Tân Quới, Mỏ Cày Nam, Bến Tre",Bến Tre,33,"https://lh3.googleusercontent.com/p/AF1QipO6PWZOnuTUTP66qx5g-l9wM1OqOiUx6AHJmtk5, https://lh3.googleusercontent.com/p/AF1QipPZC5iTkp3yqQER4_bgoeP1SwQsKzbenRN_Y8IU, "
Trung Tâm Hành Hương Đức Mẹ La Mã Bến Tre,4.7,Địa điểm hành hương,Không có giá,"Hưng Nhượng, Giồng Trôm, Bến Tre",Bến Tre,938,"https://lh3.googleusercontent.com/p/AF1QipPJzAcByTF9nGM1jvDuitLYpA0XIIF9X_ucjmtr, https://lh3.googleusercontent.com/p/AF1QipN1EFUsIOSV7FpEvDp-V62SU0U7XU05syX_9vK7, "
Đền thờ và mộ Danh nhân Nguyễn Đình Chiểu,4.6,Bảo tàng lịch sử địa phương,Không có giá,"2HPJ+QXM, An Đức, Ba Tri, Bến Tre",Bến Tre,789,"https://lh3.googleusercontent.com/p/AF1QipNptnXhEBXnIQMuiPENln41XbERyZAan2zHbkzG, https://lh3.googleusercontent.com/p/AF1QipMUEXBAnnaoeGQhRTunG3u_A7dcLiU4YIDMusXM, "
CỒN PHỤNG TOURIST Khu vui chơi và du lịch Bến Tre,4.2,Công viên xe dã ngoại,Không có giá,"89P9+MFQ, Cồn Phụng, Tân Thạch, Châu Thành, Bến Tre 39000",Bến Tre,439,"https://lh3.googleusercontent.com/p/AF1QipMjzs_g94hxu8dIy2MKywc-vBL2lQ8LCxjjR2Qe, https://lh3.googleusercontent.com/p/AF1QipMXl0Rmecav8holWoX5SwCIfcK6J0ljn7wQMc4r, "
Du lịch Phú An Khang,4.0,Điểm thu hút khách du lịch,Không có giá,"68VV+46R, 319 Phú Lợi, Bình Phú, Bến Tre, 930000",Bến Tre,856,"https://lh3.googleusercontent.com/p/AF1QipPeUYukWcNQ2Ud0Q30Oc8IYszYbrsr6jH7LXiqW, https://lh3.googleusercontent.com/p/AF1QipNi6ICj02Xo4I9StXBMyaokAfpBNT1beOdaNhWn, "
Khu du lịch sinh thái Tân Cồn Quy,4.2,Nhà hàng,Không có giá,"89MH+5X6, Tân Thạch, Châu Thành, Bến Tre",Bến Tre,61,"https://lh3.googleusercontent.com/p/AF1QipPMfLrlDU42dMRB80w2J69McOU96uKDYPFjAdQa, https://lh3.googleusercontent.com/p/AF1QipNtAeFs7k52qNg74k0yVudr8oT05-jZKoSNy64f, "
Bảo Tàng Tỉnh Bến Tre,4.3,Bảo tàng,Không có giá,"69MF+XMF, Hùng Vương, Phường 3, Bến Tre",Bến Tre,348,"https://lh3.googleusercontent.com/p/AF1QipN2HnMp-7DTfyzBUnqe24hDgdw_o1u1p6aw92Zs, https://lh3.googleusercontent.com/p/AF1QipNsMGk0UjWEngmx-c-4qP8Z48xfSPponBGnFKbt, "
Di Tích Đạo Dừa,4.2,Điểm thu hút khách du lịch,Không có giá,"ấp Tân Vinh, Châu Thành, Bến Tre",Bến Tre,721,"https://lh3.googleusercontent.com/p/AF1QipPLvenL5bsARyvyacrun9iLLnQ5NQfHFMrnIkVu, https://lh3.googleusercontent.com/p/AF1QipMfoEhtVASeGrn2ZFjOTZiitF5ANmzDFj1I02Kd, "
Di tích lịch sử Căn cứ khu uỷ Sài Gòn - Gia Định,4.4,Địa điểm tái hiện lịch sử,Không có giá,"Tân Phú Tây, Mỏ Cày Bắc, Bến Tre",Bến Tre,213,"https://lh3.googleusercontent.com/p/AF1QipOCNY4SzsdfwzJCa9lTtk2WaHWTxv8mLu0JXHy9, https://lh3.googleusercontent.com/p/AF1QipOffgAUhuO7Un9LT3ERzvMP9VTbsmc0hHXqcsBG, "
cồn Phú Đa,4.5,Đảo,Không có giá,"Vĩnh Bình, Chợ Lách, Bến Tre",Bến Tre,76,"https://lh3.googleusercontent.com/p/AF1QipOQqiH4UCOdW3MwUOQZ05fjOKQbJchoQVQRZPw9, https://lh3.googleusercontent.com/p/AF1QipPfuzrOVayM6BdQrqN1Qa6RWyv0ACWtMgNkcfHZ, "
Cồn Phụng,3.9,Đảo,Không có giá,"Tân Thạch, Châu Thành, Bến Tre",Bến Tre,63,"https://lh3.googleusercontent.com/p/AF1QipNc6muU30A9kRiglxFw9ehNxk1TUP6HvyVza8uR, https://lh3.googleusercontent.com/p/AF1QipNz74owFrO2Nc6sFs7RooC2zHs_30tHTmYk22O9, "
Chùa Bạch Vân,4.6,Chùa phật giáo,Không có giá,"138 Đoàn Hoàng Minh, Phường 6, Bến Tre",Bến Tre,226,"https://lh3.googleusercontent.com/p/AF1QipNyNIz1Us81BB7OQxUsVK5QXXoad-C33qneGr7k, https://lh3.googleusercontent.com/p/AF1QipMaFxWo6f5LkSrGXBugvfnbv_LkkkPTu9mJQ5fR, "
KDL sinh thái Làng Xanh Bến Tre,4.0,Điểm thu hút khách du lịch,Không có giá,"111D, ĐT883, An Phú Thạnh, Châu Thành, Bến Tre 930000",Bến Tre,276,"https://lh3.googleusercontent.com/p/AF1QipMUKRo5CmwV-5KPix2FSf3HnlkNuyMTIturJxCV, https://lh3.googleusercontent.com/p/AF1QipMqgPplfMwoFUJih1nkE6aNs9rUtHvl7aWIo0ot, "
Cồn Ốc,4.6,Điểm thu hút khách du lịch,Không có giá,"Hưng Phong, Giồng Trôm, Bến Tre",Bến Tre,58,"https://lh3.googleusercontent.com/p/AF1QipOw3nxmLsyDN6Ek4khYl9h8iUrdpVDhnuRAruc, https://lh3.googleusercontent.com/p/AF1QipOwU30ZgYRD74QqJ--5mltHvYA8rTkOxGNY4A7g, "
Du lịch biển Thạnh Phú,4.1,Điểm thu hút khách du lịch,Không có giá,"cồn Bửng, Thạnh Phú, Bến Tre",Bến Tre,888,"https://lh3.googleusercontent.com/p/AF1QipM_v7ceb7CupyyZzE-0GHH_d6OsId6cWkoa3ilE, https://lh3.googleusercontent.com/p/AF1QipMXCMiuOBLMBdx84S7y8SXOpt9xCyI2IsJmmiOx, "
Cồn Quy,4.2,Đảo,Không có giá,"Châu Thành, Bến Tre",Bến Tre,61,"https://lh3.googleusercontent.com/p/AF1QipOYYd6EQrxT1AWq4R2SjnIVy3E70COHAkQX5SUo, https://lh3.googleusercontent.com/p/AF1QipMc49gXbp702K2BNuyKpvlFm-Wg8t2FF_G6yqK1, "
Forever Green Resort,4.4,Khách sạn nghỉ dưỡng,Không có giá,"Ấp Phú Khương, Châu Thành, Bến Tre",Bến Tre,không có đánh giá,"//lh3.googleusercontent.com/proxy/8r3vpen75ZmLl2lxlPIkI_KnWXZ0yqzHR5BLjcRH-y-OI4BBSh_ctQkdCi7nyJcSkOAnJ2VNIF5uisriYs8dA9uP6WFSWXCQM4ic_ZdHnrk8DWrFJT7pWlpI3JPDH7UWZsEN3CbZQB8PtvdQpJnlz-qggdKH5Q, //lh3.googleusercontent.com/proxy/q3Xbf9rAS74kJHTYg0SOhuB_lRc7BYK_M-Nhgshwt4T8ODoMZsbhSImyDhnJMiBAoIvJ7WMspMzbzSsXNUkKEN0L3VRy5sfRAHHL9mgXZZKmlVP2XB9S9_GPBj-gv2CwL8FVcdzTpEu6_hU114szBLQg_OWQOzY, "
Khu Du Lịch Vườn Sinh Thái Ba Ngói,3.7,Điểm thu hút khách du lịch,Không có giá,"Ba Ngói, Ấp phú hiệp, Chợ Lách, Bến Tre",Bến Tre,163,"//lh3.googleusercontent.com/proxy/8r3vpen75ZmLl2lxlPIkI_KnWXZ0yqzHR5BLjcRH-y-OI4BBSh_ctQkdCi7nyJcSkOAnJ2VNIF5uisriYs8dA9uP6WFSWXCQM4ic_ZdHnrk8DWrFJT7pWlpI3JPDH7UWZsEN3CbZQB8PtvdQpJnlz-qggdKH5Q, //lh3.googleusercontent.com/proxy/q3Xbf9rAS74kJHTYg0SOhuB_lRc7BYK_M-Nhgshwt4T8ODoMZsbhSImyDhnJMiBAoIvJ7WMspMzbzSsXNUkKEN0L3VRy5sfRAHHL9mgXZZKmlVP2XB9S9_GPBj-gv2CwL8FVcdzTpEu6_hU114szBLQg_OWQOzY, "
Cồn Bửng,4.0,Bãi biển,Không có giá,"QL57, Thanh Hải, Thạnh Phú, Bến Tre",Bến Tre,1.896,"https://lh3.googleusercontent.com/p/AF1QipPGde1IBnphTX1zi-3BS6Mbiq2nUxPSRxG_S_be, https://lh3.googleusercontent.com/p/AF1QipOhnA6MCp8DZgP9DI2yWJ15FOyNb1c89sODvaus, "
Ben Tre Riverside Resort,4.3,Khách sạn nghỉ dưỡng,Không có giá,Không có địa chỉ cụ thể,Bến Tre,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMo-diWNujZ9Rq4LkaX3g_TMhvUxlhwvpBgBfyu, https://lh3.googleusercontent.com/p/AF1QipNwuA1Pq9eQo_CMZ6aRa7TrLDvcqry5f68z2ufw, "
