hotel,price,score,avg review,reviews count,province,address,description images
Hostel Đặng Lợi ホステルダンロイ,VND 2.475.000,"Đạt điểm 8,7",Tuyệt vời,335,An Giang,"187 Nguyễn Tri Phương, Châu Đốc, An Giang, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/174340499.jpg?k=064475f7e081d68ffdbdd650f865c78bf050eb46a6b23094ee3810b3189b744d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/524116861.jpg?k=23ae9f4236a420dfb90d7ea455a2fc28a7389d124cb63749bd43e3cf56ddd0a4&o=&hp=1, "
FaMi Nguyễn Homestay Châu Đốc,VND 2.677.500,"Đạt điểm 7,5",Tốt,133,An Giang,"Tân lộ kiều lương, tổ 8, khóm Châu Thới 1, phường Châu Phú B, thành phố Châu Đốc, Tỉnh An Giang Angiang, An Giang, Vietnam 90506, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/262904980.jpg?k=cf4f1cb2d45fb7714ea997e26b88ede01aeac24673b435c91a99700c07168e9c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/262903914.jpg?k=8f49035fbeb87b820040b53ef52bdb1ba21d4c0974fec2d8092e4ffafc43df76&o=&hp=1, "
Victoria Chau Doc Hotel,VND 10.145.517,"Đạt điểm 8,7",Tuyệt vời,219,An Giang,"1 Le Loi Street, Chau Doc Town, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/446903048.jpg?k=953171dbeb69ffeac97027de9d2409f26d62959ec756dbdc9d4cfe13234da358&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/446907372.jpg?k=9a16dd8c0e55dd94990d3daec288e5abb48a21b2c42b56d368d87c4777fea151&o=&hp=1, "
Paris Hotel Châu Đốc,VND 3.500.000,"Đạt điểm 8,9",Tuyệt vời,127,An Giang,"Góc Đường Trần Nguyên Hãn giao với Đường Số 2, Phường Châu Phú B, Tp Châu Đốc, AG, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/523886524.jpg?k=145a2e9b5ef476aefaa29376dd9cac48d699fa6f3bec2399e76a6974afb4daac&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/526200460.jpg?k=19d1698a6698b1e7df507399e39afa4d0bb52dc32d4b4c30d731ef13407590cb&o=&hp=1, "
Hero Hostel & Billiards,VND 1.976.000,"Đạt điểm 7,7",Tốt,97,An Giang,"5A Trần Nguyên Hãn, khóm Châu Quới 3, phường Châu Phú B, Thành phố Châu Đốc, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/489931687.jpg?k=cd73f4c55da0e93bde0c2f58d557a5f6467761b21916b2db5df2fa430be13a7c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/489874886.jpg?k=8df5f05768f03da5f9e7ea0f4f05c7c57d290de49d2a260d122a82a46f1ace61&o=&hp=1, "
River Hotel 5,VND 2.182.800,"Đạt điểm 7,3",Tốt,20,An Giang,"38 Vũ Trọng Phụng, Mỹ Thới, TP Long Xuyên, An Giang, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/505648814.jpg?k=87afed761ba881f974f8026ada9e540a8606298770f74fc4e61d4970b4e25109&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/505648765.jpg?k=7f3783bb11b424b141de46baa5edeb64edbe8ff45fe65835c533caf053202df7&o=&hp=1, "
Victoria Nui Sam Lodge,VND 18.787.997,"Đạt điểm 8,6",Tuyệt vời,151,An Giang,"Vinh Dong 1, Nui Sam, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/445714303.jpg?k=bcbb2a35fd129b33a7da93a52b347b274ace10f814f92d5dd7310311b406cf76&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/445711282.jpg?k=3dee8495d8ef5b0a6da2d102807957b76ad515d53665f92c74c2050d6d4faf8a&o=&hp=1, "
Phuong Nam Hotel An Giang,VND 3.009.000,"Đạt điểm 7,6",Tốt,67,An Giang,"75 Tran Hung Dao, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/498550210.jpg?k=a205eb3a5bb41cc9d0b051444b07502c3ee6a8ce6b1447a65e795a5bf218108d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/498550209.jpg?k=462278afd43310a31e36715d5334340826a4f1a565ffbadb023df3f1f0f9d87c&o=&hp=1, "
Minh Kim Guesthouse,VND 1.225.000,"Đạt điểm 7,8",Tốt,78,An Giang,"622, Tôn Đức Thắng, Vĩnh Mỹ, Châu Đốc, An Giang, Ấp Phó, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/180066622.jpg?k=c3e7cdf4e3d8a57a34b0cb946b4fbfac42478649b9c3de339b9d7d9a38eede69&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/180067437.jpg?k=f3a4ab0d2f0aae9a9f5d88fd3236c27516cb86eba5967c700c45e0c9bc42c863&o=&hp=1, "
CHAU KHUONG HOTEL,VND 5.250.000,"Đạt điểm 8,5",Rất tốt,210,An Giang,"02 Ha Hoang Ho, My Xuyen Ward, Long Xuyen City, An Giang Province, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/277853053.jpg?k=07da7ada9408f1e0b62c4fbfe384b6eb2ad9531c91ab24d10540b27243f6832b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/277855241.jpg?k=d980435da26bf4a865cf25adabcf53e36311a38cc64edaaaa4ff8d8eafbd87fe&o=&hp=1, "
Khách Sạn Ngọc Hân,VND 1.832.160,"Đạt điểm 7,0",Tốt,24,An Giang,"Số 266 Trà Sư TT Nhà Bàng, Tịnh Biên, An Giang, Ấp Vĩnh Phú, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/577085904.jpg?k=6650a2c85d0e12fa5102f42004a0cd9102e4acac5baf6257d69c6c834603bcd1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/219322431.jpg?k=48750c6f9992bba0e94dd4d9628a4e00ec808062e85868e2d9bcad7918443498&o=&hp=1, "
River Hotel 4 Long Xuyên,VND 2.033.200,"Đạt điểm 6,9",Điểm đánh giá,40,An Giang,"74 Đặng Dung, Mỹ Long, TP Long Xuyên, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/496501758.jpg?k=6fafaaefff25aa8d32e5ee4073d95573fca92fea59fc761d39879bd41f445e98&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/496501760.jpg?k=525645c348aed672026d44a357886d892e18e289143eaafe09f48324d22ed38d&o=&hp=1, "
Hương Tràm,VND 500.000,"Đạt điểm 8,9",Tuyệt vời,145,An Giang,"Tổ 6 ấp Mằng Rò xã Văn Giáo huyện Tịnh Biên tỉnh An Giang, Hồ Ðá, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/463978001.jpg?k=b1ed153f909531f2e92f42915845df9975d719730b8061e66b9ce32c8e6553b6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/557651058.jpg?k=c2fe5ed22fd6f7fe467df35100c70a33dcda5e737d2f119da53dd360ed144a17&o=&hp=1, "
Sang Như Ngọc Resort,VND 4.725.000,"Đạt điểm 7,9",Tốt,71,An Giang,"Đường 948 Tổ 03, ấp An Hòa, Xã An Hảo, Huyện Tịnh Biên, Tỉnh An Giang, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/205586181.jpg?k=c2b1e70a248fc98d7048f9febc1768bb76541d1d480cbbe0e9d91c9cde8db6f1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/401923946.jpg?k=e78fc52e0aaa2608838def4da06d2cb06c0f112a848fbc05c40dbf2fd1089213&o=&hp=1, "
Căn hộ Khách sạn cao cấp Marina Plaza Long Xuyên,VND 3.495.002,"Đạt điểm 8,2",Rất tốt,82,An Giang,"Tổ 1, Khóm Bình Long 3, Mỹ Bình, Long Xuyên, An Giang, Ấp Ðông An (1), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/486872826.jpg?k=b7f4bccb91553728b1859d324d4a3a603be2ee31e84189f3ddda4ff0ef14c17e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/401438299.jpg?k=7b47ff01ab5a4a84c6eb97787c91e939be6a5ba6d1ab14b4a30affb4ab6c5734&o=&hp=1, "
HERA HOSTEL,VND 3.000.000,"Đạt điểm 8,8",Tuyệt vời,293,An Giang,"195 Hoàng Diệu, Phường Châu Phú B, Châu Đốc, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/394475076.jpg?k=7beedeca643f0a6888567c7dc7bf5ea59aca42276dc86c237f351e8d20572708&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/388494949.jpg?k=45d0345861bfff42be9e17a584ff65fbb9099714b6d8af9b967e367a48bf0a4d&o=&hp=1, "
Bao Thy Hotel,VND 1.250.000,"Đạt điểm 9,0",Tuyệt hảo,143,An Giang,"KDT Con Tien, Street 2, Phuoc Tho, Da Phuoc, An Phu, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/201201912.jpg?k=dc7df101fda09bf01300950c09d7ddaf109677dd63ccc0a8ba26c2770b8dccee&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/115157209.jpg?k=b58a25cba67d0222b6db5f7dad54a6ace4282e1085bea97a7a963cb42418dc08&o=&hp=1, "
Little Saigon Hostel,VND 3.000.000,"Đạt điểm 8,2",Rất tốt,373,An Giang,"190 đường Bờ Tây , Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/284081488.jpg?k=97d75921e059e41557b2260fa94f15742b59c4dae86dc5af187f47ce6ef99abd&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/284081640.jpg?k=ddc3640e1f7ffb242913fee900db564c9eae037f12802e7bd907aee1b4e0a00f&o=&hp=1, "
Kim Ngân Motel,VND 2.052.000,"Đạt điểm 8,8",Tuyệt vời,359,An Giang,"286 Tân Lộ Kiều Lương, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/553681064.jpg?k=7c8a25ac3e19838299694ac6539b7a6273fabca84a13e323a21e446effb07cd2&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/463393454.jpg?k=9266bf333c8e1a1868c565381a6906fae881aac7a18a5b2c81f80f613c82f7db&o=&hp=1, "
Lucky 190,VND 1.080.000,"Đạt điểm 8,1",Rất tốt,319,An Giang,"190 Tây Xuyên Phường Vĩnh Ngươn, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/216078597.jpg?k=04925cb8d147ab19ad1f9cead21980abdd187652e58db686653169e93fba4a07&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/226575290.jpg?k=04aea4525d5f1e330f9a217919951856a4f6a2cdd18e29938a96adb100de9a28&o=&hp=1, "
Alpha Homestay Marina Long Xuyên,VND 2.925.000,"Đạt điểm 8,4",Rất tốt,47,An Giang,"Marina Long Xuyên, tổ 1, khóm Bình Long 3, phường Mỹ Bình, thành phố Long Xuyên, An Giang., Ấp Ðông An (1), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/458362625.jpg?k=ebfd517f1644932c2e3000ba372151fd9fa496c8b9afc58a78053aa4f5e113b6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/490702638.jpg?k=6aaa1d9c93a075e52df438ae39270dc0bded002cb0cf2b29ac078eea70994b11&o=&hp=1, "
DeMi Homestay - Châu Đốc,VND 2.137.500,"Đạt điểm 9,4",Tuyệt hảo,21,An Giang,"891 Đường Vòng Núi Sam P. Núi Sam, Ấp Vĩnh Ðông, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/422515766.jpg?k=697b5db9fb48d6909db56c1abc59aad6161a6c5717711bf7e1dac5023902a024&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/422515639.jpg?k=a4654149543ab65e7c676012b7c9d32787ee11a77ca2c4d537bc042f7dc31070&o=&hp=1, "
Dong Bao Hotel,VND 1.550.000,"Đạt điểm 8,2",Rất tốt,277,An Giang,"21 Phan Van Vang, Chau Quoi 3, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/87839399.jpg?k=50f7e4347ce2dc3ab731ad744f0a2d63be77d8bd4392fe79ae07b7416e674a81&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/365131013.jpg?k=65af3f2d79fc4464aed2981b4149bb7852b0166398794b5a1e3fe52ab6b0ca0e&o=&hp=1, "
Khách Sạn Lệ Hằng,VND 1.350.000,"Đạt điểm 8,0",Rất tốt,37,An Giang,"19 Lý Thái Tổ, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/520118780.jpg?k=5978b31d04025fb82f7ef8020507e1fcc67996ad04fc5f3cc042c330c9cd85af&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590306641.jpg?k=275339880ae667f60364c8dc78e16927fd1e16468f110a3cadde1d40d4cb83ce&o=&hp=1, "
Hoa Binh 1 Hotel,VND 4.415.000,"Đạt điểm 8,2",Rất tốt,60,An Giang,"130 Tran Hung Dao, My Binh Ward, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/530928447.jpg?k=49e8c90856ce531a5221154c3e3017fb74b5d93af05e5faa202efa5aab942eee&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/489864523.jpg?k=ea39b75447a561e24ab2a416dd3749b25f079a67650f12f76e6b7643a7c00d58&o=&hp=1, "
Trung Hiếu Hotel - bên cạnh Miếu Bà Chúa Xứ,VND 4.250.000,"Đạt điểm 9,2",Tuyệt hảo,6,An Giang,"126 Châu Thị Tế, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/580673516.jpg?k=c8c0ad54851b594e98d854574b754aac182acde4756d39e3a3b4bf7f963e5aab&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/529706363.jpg?k=d2ad9d996c489600f5ed2c7c066ed4a23d89079fbedc1a5100ddd481afbe2b51&o=&hp=1, "
Lá Homestay Apartment,VND 6.400.000,"Đạt điểm 7,5",Tốt,6,An Giang,"3 Lê Văn Nhung, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/517317601.jpg?k=9d696c1605e441f9c33e5eb013835a51063a6fd583f536b65ec00ca3c937bfb6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/518735051.jpg?k=6e2f7d5814772c8428e5f6faed95c4b793a06a291e5998732cec89c53533594f&o=&hp=1, "
"Nina homestay P1,P4",VND 2.040.000,"Đạt điểm 9,0",Tuyệt hảo,28,An Giang,"60 Đường số 5,Tây sông Hậu , phường Mỹ Phước, thành phố Long Xuyên, an giang, Việt Nam, Ấp Mỹ Qứi, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/381427020.jpg?k=f2ed0bf3f388f267425a6b65ecd504a75534cd67261eff13bd36574077c6e0d2&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/387316146.jpg?k=ff8c981c0565d4b77c9255f4d48856f4c8f550bedeb3ee48f0dcc381a730602e&o=&hp=1, "
ALPHA HOMESTAY MARINA 2 Phòng Ngủ View Sông,VND 4.950.000,"Đạt điểm 8,2",Rất tốt,12,An Giang,"Đường Cô Giang, Ấp Ðông An (1), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/449041744.jpg?k=aa458d03f049d049849b57232ea9e933c8ae3fcfbc11d8383c99011aaf7d1ff1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/467708649.jpg?k=1ea0d8f6f6ff742d4ab32ed758e7315885bc3bc2be541654c54a4f3d55c941d3&o=&hp=1, "
HIEP HOA HOTEL,VND 2.250.000,"Đạt điểm 8,9",Tuyệt vời,145,An Giang,"ĐƯỜNG TÂN LỘ KIỀU LƯƠNG, PHƯỜNG NÚI SAM, THÀNH PHỐ CHÂU ĐỐC, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/229473223.jpg?k=e1d03fd417c6168ddab45eaaa38d76fc0eab7d83b48b91c3c2664619c4f3bb76&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/229670108.jpg?k=310b98b877ab3b21f43e25df6231e80b0eef79115e593b61d2bb187809d0dd9b&o=&hp=1, "
Đông Xuyên Hotel,VND 4.000.000,"Đạt điểm 7,0",Tốt,55,An Giang,"9 Lương Văn Cù, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/510240062.jpg?k=b2cbd18cf47ac0466c84261edc8656437f013c073851aa98665a042ac1919bf0&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/508903627.jpg?k=15947a9c2e9d251cfabb1e883d6b78861c2a718a87a892854d64a6abaac24191&o=&hp=1, "
Sao Mai An Giang Hotel,VND 1.700.000,"Đạt điểm 9,3",Tuyệt hảo,6,An Giang,"199 Quản Cơ Thành, Ấp Mỹ Thạnh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/558688200.jpg?k=882a853caafed473623ab38087b60b8d3e9c2480348d0356e82dae952ca76a37&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/558688332.jpg?k=f53c0c5c4264b5a81de254b86ebc07468a7977d1ffc0c7a98ab82da9816d9c35&o=&hp=1, "
Cherry Homestay - Hoàng Đế motel,VND 2.495.259,"Đạt điểm 9,4",Tuyệt hảo,60,An Giang,"290 Hẻm Lê Lợi, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/554362562.jpg?k=243eb5f1b111a6680abf59e4401102b8fc84f5fcba66ac88a547183cef6e31d5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/544688126.jpg?k=1f611d30cb1b0e4ce56dd6b90bc687ce54fcd70e238a0626d19d5594c911e61c&o=&hp=1, "
Chau Pho Hotel,VND 6.412.500,"Đạt điểm 7,9",Tốt,88,An Giang,"88 Trưng Nữ Vương, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/151686625.jpg?k=9dfd7959a69b03f8453aa1c1a41b63b2fb9f2e8cbf3cd9f9ed525e59b4f7e7ac&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/151687619.jpg?k=0cceff25fbbab69a4c8f20312b5673aba15ddfda6ca8419e4d0c6e8c8e0f9449&o=&hp=1, "
DeMi Homestay 2 - Châu Đốc,VND 2.115.000,"Đạt điểm 7,5",Tốt,2,An Giang,"184 Châu Thị Tế, Ấp Vĩnh Ðông, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/526272049.jpg?k=bccb74243d77431ee5ccb9381f472a9690bac4afd3f1d680b8693f5ed3e3ddbb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/526272145.jpg?k=6fb51b6f48a6ef53cf1ca3c4c4f4a27b56430c9ca4d5e7baed4db940c49cfb82&o=&hp=1, "
Hotel Hải Châu,VND 1.750.000,"Đạt điểm 8,0",Rất tốt,23,An Giang,"63 Đường Sương Nguyệt Anh, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/549661994.jpg?k=74c549232b7df9e5345b8da6ad8d5d30307e255003983fdc759d8af3220ab0c6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/549662059.jpg?k=c73725cd2734bd204be74cd7a1e04062bdfe3f9e5db200a07b42916e74880337&o=&hp=1, "
NHÀ NGHỈ THANH XUÂN- Có cho thuê xe máy và xuất hóa đơn,VND 864.440,"Đạt điểm 7,0",Tốt,14,An Giang,"169/3A Ngô Văn Sở, Ấp Ðông An (1), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/519205741.jpg?k=6b7aa5db26732fa74d572cd3d700a6184ba4046cfad02bf2740f89bcad38bda9&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/583663503.jpg?k=465b470b822f43adcedef1415a64ad07e60fe132d24a87af088716cb874a9313&o=&hp=1, "
Ngoc Kha Tu 1 Hotel,VND 1.440.000,"Đạt điểm 6,7",Điểm đánh giá,42,An Giang,"Ngo Thoi Si Street, My Qui Ward, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/432419929.jpg?k=95bbb9571e0b796ef994dbc33cf55c71f53b130c73e4a085f20824cf4f52ba6c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/432418531.jpg?k=13fa67bceadbfa6b96a5cf1fcb5790c265004158702c3c45ff1f97d1c4dbdd0d&o=&hp=1, "
Hoang Duc Hotel,VND 2.750.000,"Đạt điểm 7,5",Tốt,128,An Giang,"Block 8, Chau Phu A Ward, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/250960508.jpg?k=210f185c5f80d1da9861273fea09789b0edf11ae7e24a617257b7ff7537059ae&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/250958287.jpg?k=c3f1566ccf8b6af689f10912df2179e061611dd63943dae4505fe8796f5eb27e&o=&hp=1, "
Ngoc May Guesthouse,VND 1.350.000,"Đạt điểm 7,9",Tốt,88,An Giang,"312 Hoang Dieu, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/413733792.jpg?k=02be238e049e323f60356af792e77d332b5957749a6dbf182bb894aec95d1c36&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/413697057.jpg?k=72e065b3a6ce5ed05b4478dfba6a786599446ebedf0179489fda445be37bfcc4&o=&hp=1, "
"Nina homestay P2 , P5",VND 1.487.500,"Đạt điểm 8,8",Tuyệt vời,26,An Giang,"60 Đường số 5,Tay song Hậu,phương Mỹ Phước, thanh pho Long Xuyen, Ấp Mỹ Qứi, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/387621969.jpg?k=4494fc358d61a1b228c4241c32670c6a3b46629f5be3f2fd550bd3dbfcf7479c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/381454624.jpg?k=db68e1373c815b8dcac4fe7830e876b16e4d56537c9e8d7eecb8841ae712dff4&o=&hp=1, "
Ngoc Kha Tu 2 Hotel,VND 1.550.000,"Đạt điểm 7,4",Tốt,25,An Giang,"336 Tran Hung Dao, Binh Duc Ward, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/153585868.jpg?k=d7701a097cbd2b0848bee2bedd0d553a99d4c94532f5df19bbcb14659e364e41&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/202266563.jpg?k=c9278569487f05411ee83df06b81e9e198e2242ad75d12fc294c918904e7cc5e&o=&hp=1, "
Minh Trang Motel,VND 1.852.500,"Đạt điểm 8,7",Tuyệt vời,87,An Giang,"Tan Lo Kieu Luong, National Road 91, Nui Sam Ward, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/521638910.jpg?k=4b9004f66e181fef88e2a4c841ab7ff8617233ede68ccf134c45ccda37efb44b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/523625206.jpg?k=edd09125c309054b1ec6f572393932278bd0ea90d1f4758d3a17e16b2225e30f&o=&hp=1, "
Nina homestay P6,VND 2.025.000,"Đạt điểm 8,4",Rất tốt,7,An Giang,"60 Đường Số 5, Ấp Mỹ Qứi, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/387620122.jpg?k=3a1950f0f2d9118b9228c98d5ea9c878f18baa40b49dab2168861bc567298445&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/387620124.jpg?k=8ad9519ee6d8baf6520f2d48f82919bc43a540c4f9023359909c0a6bec9ae088&o=&hp=1, "
The CK Hotel,VND 3.250.000,"Đạt điểm 9,1",Tuyệt hảo,9,An Giang,"86 Bach Dang, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/553324980.jpg?k=f8271f7ed02878c357d4fb6a4fb2721e94f957b78089857c995cf5ca6877ee31&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/553324961.jpg?k=c643c319d1e4c3d06daa41921189768b6c0d98a9630afd72a12f618061b91415&o=&hp=1, "
Nhà Hàng Khách Sạn Hòa Bình 2,VND 2.530.000,"Đạt điểm 6,6",Điểm đánh giá,24,An Giang,"8 Đường Lê Hồng Phong Số 8 Lê Hồng Phong, Phường Mỹ Bình, Thành Phố Long Xuyên, Tỉnh An Giang, Long Xuyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/446884949.jpg?k=5c0712b7081b666c5df1b8bb2d51f9808ab6b6467e8070c1ab364a96b6240382&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/531042401.jpg?k=12067390e9f8fb89ff0f07b4b4ca6802a964efe3deb25fadb2eee3cb4f9ae1b4&o=&hp=1, "
NGỌC MẤY - ĐẠI LỢI HOTEL,VND 2.000.000,"Đạt điểm 7,3",Tốt,57,An Giang,"Nguyễn Văn Thoại, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/254197707.jpg?k=92fd4f02d1412f23c89ddb217483464887dd1c5c12ac58413b8d6765a0314521&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/252891168.jpg?k=1000dbe7d64b609a3654aac494305f184653aca52de45beeef11d5da84d8a46c&o=&hp=1, "
Mộc Homestay VIP,VND 5.130.000,"Đạt điểm 9,0",Tuyệt hảo,2,An Giang,"Trần Hưng Đạo, Ấp Ðông An (1), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/469266628.jpg?k=36f54e560ce6e881b2adf518fba8fb07f35785a1f9f39fc7802e0fa780173031&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/469266656.jpg?k=df293f50c1820f6870583aaf1f6e8b8db14416c9b8e4173fa6107717647b03e9&o=&hp=1, "
MOTEL CASON,VND 1.600.000,"Đạt điểm 7,4",Tốt,43,An Giang,"470 Hoàng Diệu 4 tầng, Châu Đốc, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/486714541.jpg?k=54a181fbf2f7017a883f70a28e843c5b77a7e5cf604774c2551aee1c6318d9b3&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/509727778.jpg?k=bf2cb5981ff4ce2774008ba5fae1d5b34459c9ce4af187c26dbd0c8840550a6a&o=&hp=1, "
The Song Hao's Homestay,VND 2.605.760,Đạt điểm 10,Xuất sắc,2,Bà Rịa - Vũng Tàu,"28 Đường Thi Sách, Vũng Tàu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/585824134.jpg?k=0b5edc599c7d2c4b859fb75fd9935744c59c2d0757f86650f204cf10eb5e2ee1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590517976.jpg?k=3ea89478ecc5bed996b6dd0f8fdd08ddecb4a0861c88bf8610663d6d204cc54e&o=&hp=1, "
