name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Quán Cơm Nghinh Phong,"139c Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,3",163,10.9536606,107.6388341,Bình Thuận,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPNnxUfN6G4PkMSS1XyNtZH_yVjhKfPkg2iK_rq, https://lh5.googleusercontent.com/p/AF1QipPIH3xSQuN3Mmts23YcroZ3VMIjRR5FkVg3-k98, https://lh5.googleusercontent.com/p/AF1QipOm8-dLjppFYfeMdshosxJvnTHRfwkeCXXynUJL, https://lh5.googleusercontent.com/p/AF1QipOpMOMeGRGTTaVb9ylz2SvUi6ks2QhWSSEQe--u, "
Quán Ăn Hải Sản Mai Trinh Lagi,"Đường Cách Mạng Tháng Tám, Tân Bình, La Gi, Bình Thuận, Việt Nam","4,5",446,10.6705089,107.2138096,Bình Thuận,Nhà hàng hải sản,200-300 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPRaIv-JsxBNk_hotlc4i6-b5tOkxwrAkrH3UFC, https://lh5.googleusercontent.com/p/AF1QipOy5WFD-7AIhoZp7WP0TrwHI9u6-clnEvscMZV8, https://lh5.googleusercontent.com/p/AF1QipNqiX6yvUSebG6riXukekiVKp3ErvDh3cljp0vW, https://lh5.googleusercontent.com/p/AF1QipMU_ql4FVxTh7ZYRcYj97NHYN7VHfI1AYsrce6o, "
Quán Ăn Gia Đình - A Đạt Quán,"Thôn, Thanh Phong, Hàm Thuận Nam, Bình Thuận 77700, Việt Nam","4,8",39,10.7276598,107.3338494,Bình Thuận,Nhà hàng cơm,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMF96W-WyS0L8pQztouaIHMiORNNtun0NZB-Nbb, https://lh5.googleusercontent.com/p/AF1QipO1H1sm-oDHQfTMNEmVONtgL5IKALb7r8DxwBJm, https://lh5.googleusercontent.com/p/AF1QipNlLGEDXsXAAwy-hRLnDdqhpfA0W4rDong0V6_P, https://lh5.googleusercontent.com/p/AF1QipOdsfgCOm5TQJ79c3VknkeT6SIIs9P8hllR_Bdr, "
Cơm niêu - Cafe Vòng Xoay,"khu phố 5, Tp., Phú Hài, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,0",235,10.9395935,107.5875616,Bình Thuận,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPNNr9mfj-ZThx-Eslvkr2ivKRsCF1Dq3an-kk, https://lh5.googleusercontent.com/p/AF1QipMJNHOg8BFBbkLHensv9YPXEUWkVb3-XK3f1OfN, https://lh5.googleusercontent.com/p/AF1QipMkcpDT4xaFEn0o6az0IzLnN0azBWGL_0dr3SrD, https://lh5.googleusercontent.com/p/AF1QipNSYudOZ1KJefyxK4pjzOyfO01JlDv-fnNjEvbM, "
Quán Ăn Bình Dân 39,"Huỳnh Thúc Kháng, khu phố 4, Thành phố Phan Thiết, Bình Thuận, Việt Nam","5,0",1,10.9529147,107.6738982,Bình Thuận,Quán mì,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMmnRJKAIttAaDcfgJUzD2X6v7NvJUjeidUSEll, https://lh5.googleusercontent.com/p/AF1QipPnFgxp-BDqGz0NjCVKlIVAc8cvG4bxLLqTOwmN, "
Hải sản Thuận Phát,"109 Phạm Văn Đồng, Bình Hưng, Thành phố Phan Thiết, Bình Thuận, Việt Nam","3,6",806,10.9238051,107.5288924,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipObgiiq2cyS-Rzaf9hEzadv4YsDHdwy1K8_CRKc, https://lh5.googleusercontent.com/p/AF1QipOhOH-z2MCxbzk9aXhAcRFsndUjkxfLaE7-wV6g, https://lh5.googleusercontent.com/p/AF1QipNV4qrrb7GHlFPJjVKcNWLYNf-s53Id3usI3H8c, https://lh5.googleusercontent.com/p/AF1QipP7Fvfxt0MK_LbvDihuElduzYjGi-dcke6OKSaM, "
Quán ăn bình dân Uyên Phong,"121 Huỳnh Thúc Kháng, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận 700000, Việt Nam","4,5",2,10.9487114,107.6859627,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMN1zPoan6o5d1nRFszSL9GfiAVeaIsRJ7P4Blw, https://lh5.googleusercontent.com/p/AF1QipNJqJ9mDFg7xeU_wNk3yfk6Fb0OI9w5LQ7xcQ1D, https://lh5.googleusercontent.com/p/AF1QipPRXpM-AvDpqbpQEA8qBe3TC6MGkSudUC__2MBY, https://lh5.googleusercontent.com/p/AF1QipPWCErubwy24qNCNhzaOPYSwtOhZcUOW3MAn5-A, "
Quán Thúy Lại,"JPM9+2H9, Tân Phước, La Gi, Bình Thuận, Việt Nam","3,9",109,10.9487114,107.1915779,Bình Thuận,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOKYiHzlsZikx60tp4aeSpmqj5QEDVWghowD-v_, https://lh5.googleusercontent.com/p/AF1QipOEclVlYCuVL1j6oc3v-jTrBPk9eewSo6dDfvEQ, https://lh5.googleusercontent.com/p/AF1QipPsMbQD9gsX_LCADhKo9XAcBWlSKtkOxYi4sEsJ, https://lh5.googleusercontent.com/p/AF1QipMrQURz95m43pVUBPGX0SpNpqO6OKC6WUX8PJoj, "
Quán Ăn Bình Dân 39,"X67W+3R5, Đường tỉnh 706B, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận, Việt Nam","3,9",18,10.9626264,107.6703397,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOzLLniPCgAHw4k2Kbb7vhxbitT6rWNu8Fue5zH, https://lh5.googleusercontent.com/p/AF1QipMaV_Jl0xpZ9TAO48p_SxJg3sNrUOZtoioJpe8o, https://lh5.googleusercontent.com/p/AF1QipN4eWZ5LpCEU39QGzUBE8BvXYAIJuIlR_UVapn-, "
Quán Ăn Phở Bò Mì Quảng Hải Huy,"Km 21 QL28, Hàm trí, Hàm Thuận Bắc, Bình Thuận, Việt Nam","5,0",1,11.0834366,107.5551431,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPPzxZmY1-9-sw1gEAJndN3FGNgDTUrmQyy36PB, https://lh5.googleusercontent.com/p/AF1QipPbvh2IhetRY8wAS5goobW9E_vTUu4gQrxqN-R-, "
Bánh Canh Chả Cá Cô Xí,"309 Huỳnh Thúc Kháng, Mũi Né, Thành phố Phan Thiết, Bình Thuận, Việt Nam","3,9",573,10.9380881,107.7085965,Bình Thuận,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, ","https://lh5.googleusercontent.com/p/AF1QipOg89jMA8m7PKK-cZCRkx5cTmvJQyqiYi1Rbvk7, https://lh5.googleusercontent.com/p/AF1QipMS1rhMxcliPO1RR-JvjSp9ATn2-9loW_l0J_yd, https://lh5.googleusercontent.com/p/AF1QipMU8rzdL1rIAGoEGZMrwcPKl977ML3g499WigW2, https://lh5.googleusercontent.com/p/AF1QipMogJIKWoSQJGuBABgegCByu1VTOckPQSKNf2O9, "
Quán Ăn Bình Dân SUSHI,"W4RR+7HJ, Phú Hài, Hàm Thuận Bắc, Bình Thuận, Việt Nam","3,6",7,10.9407219,107.5646184,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPx9HLp11iSOus12TUuOMZkodRkeOtNEm2gLvR0, https://lh5.googleusercontent.com/p/AF1QipP7Zq1PFmJwzRuGL9EXaDb6adqtWPgWBSRgn9Qy, "
Quán ăn cô 7 phan thiết,"79 QL1A, Tân Phúc, Hàm Tân, Bình Thuận, Việt Nam","5,0",1,10.9407219,107.0702336,Bình Thuận,Nhà hàng cơm,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Trang Thuận Quán,"W7WW+XVW, ĐT716, Mũi Né, Thành phố Phan Thiết, Bình Thuận, Việt Nam","2,0",16,10.9474875,107.7204055,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNIR1lZoFFig3Bq7qVpjOl2KC9on03Y_9Z8voLZ, https://lh5.googleusercontent.com/p/AF1QipOvcZ1q_ZEFKiM9CDIVOrx4IzRdsLIdE9KgmARw, https://lh5.googleusercontent.com/p/AF1QipPpG7xz6MEeI_AB6Ox1_JXkVGuUS5SKTEgmqVD9, https://lh5.googleusercontent.com/p/AF1QipNRha6dp-VrrTKO4BUMqygE_n2SDzMo-17Pczas, "
Quán ăn hải sản Thảo Côi,"Unnamed Road, Hoà Thắng, Bắc Bình, Bình Thuận, Việt Nam","4,4",12,11.0352655,107.807875,Bình Thuận,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOM4btk_CFZoLB_9ne1jq6XlwQ-7Veo3th4adaT, https://lh5.googleusercontent.com/p/AF1QipMNUAvhj106EeyK0mgy0AmlUdBWSop0dxrziuKe, https://lh5.googleusercontent.com/p/AF1QipNm_CBWKSGVwNZ68ld2J4MY-nuOFoVew_DZIsZh, https://lh5.googleusercontent.com/p/AF1QipMNKrYQSYAP_ejgWYcvz6mPsChhaYljlMlactT-, "
Quán ăn hải sản XUÂN HÀ,"Đ. Xuân Thủy, Mũi Né, Hàm Thuận Bắc, Bình Thuận, Việt Nam",Chưa xét,0,10.9833123,107.7627048,Bình Thuận,Nhà hàng hải sản,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ",
Quán ăn,"47 Đ. Nguyễn Cơ Thạch, khu phố suối nước, Hàm Thuận Bắc, Bình Thuận, Việt Nam",Chưa xét,0,10.9815051,107.7651623,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOYfC_oVwO6tKNjXfzeneRYfDq1ziGvXYcwuQU, https://lh5.googleusercontent.com/p/AF1QipMGS3Iv8H7Dxy_xSAuqUwEUAWc_MdSjxUW-cVQ, "
Làng Chài Quán,"119 Huỳnh Thúc Kháng, Mũi Né, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,1",1.072,10.9427271,107.7009498,Bình Thuận,Nhà hàng hải sản,₫₫,"Ăn tại chỗ, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN_vBmszcn0hNCrRgSLHl17aBdgtF95VkGbJqec, https://lh5.googleusercontent.com/p/AF1QipMLtn4Z-lkhor8VNZMWtWvxY5dkL0ZTQmQKQcZb, https://lh5.googleusercontent.com/p/AF1QipPGso60RwTve4n6FlVx3Z4BwNSBXAXwAaz0dj5j, https://lh5.googleusercontent.com/p/AF1QipOuLqP58e-zAJhJmGt3qloEW7jYPRSWnUyfCfo1, "
"Quán ăn Phong cách, bình dân","54 Đường Nguyễn Hữu Thọ, Mũi Né, Thành phố Phan Thiết, Bình Thuận, Việt Nam",Chưa xét,0,10.9416033,107.7202395,Bình Thuận,Quán ăn nhỏ,Không có giá,"Cho phép mang theo chó, ",
Quán Tư Bình,"W4Q5+HQQ, Khu Hùng Vương, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,0",88,10.938975,107.5326869,Bình Thuận,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOFYUH-hI1BW7EkHJ1Z40xxjxAgzOn6YSVnMGwT, https://lh5.googleusercontent.com/p/AF1QipOj9_2RYD7IZMD-bjwEMH99tQT4uqMsfMOmLCoB, https://lh5.googleusercontent.com/p/AF1QipNNn2qkY8-Z6jCDa5yNMwYF_lhIcFT7AUtE5Fe_, https://lh5.googleusercontent.com/p/AF1QipNNn2qkY8-Z6jCDa5yNMwYF_lhIcFT7AUtE5Fe_, "
Quán Ăn QUYÊN,"Khu dân bến lội, Hàm Thuận Bắc, Bình Thuận, Việt Nam",Chưa xét,0,10.9598851,107.5445246,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN36TEmnriRSuE6OTSIzyudzDJG9vT9yKvgltrx, https://lh5.googleusercontent.com/p/AF1QipNvXOtM6u2kFpXZaVO9MKngF0WodEcb3yMZdtju, https://lh5.googleusercontent.com/p/AF1QipNbii2MfKbSyct3O_RnUyLJdguM3aqjXYHGNkDw, https://lh5.googleusercontent.com/p/AF1QipNrOdh8q6AzFZi0duEPcola-WjNjbw9VVOO1nVD, "
Quán ăn bình dân BÉ PhỞ 86 ( chi nhánh 4 ),"Quán Bé Phở, Vĩnh Tân, Tuy Phong, Bình Thuận, Việt Nam","4,1",20,11.3226117,108.2485224,Bình Thuận,Nhà hàng ăn nhanh,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNaDBY8kPIO_JjdvwIZtF9kuR6SeLo4VREjhXan, https://lh5.googleusercontent.com/p/AF1QipM3eJazG83wqqn4Q6fMCKXmyIZVfTVD8oV3NaZJ, https://lh5.googleusercontent.com/p/AF1QipNN8KIcm8X6XvvqzVi9SYcnelQJrKQekD9hDh27, https://lh5.googleusercontent.com/p/AF1QipPHx19bdYQqO2YoD6sBrty7NyzfB1n2_Q_RsSHy, "
Quán Ăn (Phố Cổ Quán),"RVRG+97V, Nguyễn Văn Linh, TT. Thuận Nam, Hàm Thuận Nam, Bình Thuận, Việt Nam","4,0",31,10.840991,107.2988908,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOY47ffeph4dAhW0LFJZDXVLcTS2xTnvFPQD5l_, https://lh5.googleusercontent.com/p/AF1QipM9JV8II292fQxYBt9ThFlk8nI8qrSeP-QZVYPf, https://lh5.googleusercontent.com/p/AF1QipPgYgytp7j1muwp5jVesOa9AW4kP-Pibm9Fykxn, "
Tiệm Cơm & Trà Biển Quê Tôi,"Hẻm 39 Huỳnh Tấn Phát, Mũi Né, Thành phố Phan Thiết, Bình Thuận 800000, Việt Nam","5,0",9,10.942099,107.7153444,Bình Thuận,Nhà hàng Việt Nam,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOSQArVUu1r7aPCrHXmedUC2RVyYeTZZgXdpl_B, https://lh5.googleusercontent.com/p/AF1QipNl0igzg7uGY1MwANMIhorU5tEa73WnXL7LHSCc, https://lh5.googleusercontent.com/p/AF1QipOAvK-Jpuw7WW8oPyxBH0aStEyY9DnaKFU_XGz0, https://lh5.googleusercontent.com/p/AF1QipPWbrp-bs1kn_TrbmaHcLtdDc3TLAgmFSI0e5RU, "
Quán Ăn 43,"43 Nguyễn Văn Trỗi, Đức Nghĩa, Thành phố Phan Thiết, Bình Thuận, Việt Nam","5,0",3,10.9258264,107.5227982,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Quán Ăn KHỞI HOA,"RJRP+CGF, TT. Tân Minh, Hàm Tân, Bình Thuận, Việt Nam","3,5",10,10.9258264,107.0284134,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOYcOro5jTQYLe7mKsiZmHNGndqRt_7BVtCjaqP, https://lh5.googleusercontent.com/p/AF1QipOYcOro5jTQYLe7mKsiZmHNGndqRt_7BVtCjaqP, "
quán ở 99,"93 QL1A, Tân Lập, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,10.8434781,107.2453399,Bình Thuận,Nhà hàng phở,Không có giá,,
"Quán cơm gà , cơm tấm , bún thịt nướng ... bình dân","71 thôn Đại Thành, Mương Mán, Hàm Thuận Nam, Bình Thuận, Việt Nam","5,0",1,10.9730292,107.4240861,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
QUÁN ĂN PHÚ LỘC,"Hàm Cường Đông, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,10.9098761,107.3945258,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, ","https://lh5.googleusercontent.com/p/AF1QipM-V4NxlH5V8ccCsXYI8IG27O_JyUzi72nqUauK, https://lh5.googleusercontent.com/p/AF1QipN6ZDutUU9AB5qSg5-Ts5nc3P-Fa9OaKFM8NrV4, "
Quán Nhậu Hải sản Bình Dân Phan Thiết ( 06 Quán ),"6 Đặng Văn Ngữ, Phú Trinh, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,2",287,10.9412303,107.5240808,Bình Thuận,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMgovPNioV2zsgvzDyDPxsLraTvceNDfqtGqFo, https://lh5.googleusercontent.com/p/AF1QipPvQN2S8AQb3lgWCJqB7pd-_w8gUCCaIeABAPfl, https://lh5.googleusercontent.com/p/AF1QipNDhywlXjslzwyXZjH2hgIH70hRFUZ712hhxlAa, https://lh5.googleusercontent.com/p/AF1QipNKvBFaKLtQhIMkWfi5S3jmxyqgRoAia9WG-QBI, "
Quán 24-Bún bò-Mì quảng heo,"VW68+4QV, Hàm Minh, Hàm Thuận Nam, Bình Thuận, Việt Nam","3,8",5,10.8603631,107.3401521,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMPUVWfsiZDUk8NCCDvwiN670C7zCVis69iN37k, https://lh5.googleusercontent.com/p/AF1QipMoc7s9DGstF96-P-cIyWO7qlCNsC9YRjKgIULz, "
Quán Hand,"193 Tôn Đức Thắng, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,0",22,10.9347433,107.5343176,Bình Thuận,Nhà hàng Việt Nam,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPvG1poMA5kY188eN5tWyzAv85aOmd9YzuzEaN5, https://lh5.googleusercontent.com/p/AF1QipOZ7IJIYLCyZzP36jvYDvudNmy3zI1-3CEbF0yb, https://lh5.googleusercontent.com/p/AF1QipN2aIBBn-ot-Zl2GI9zni3hdqaA4XNfY4C8D-3w, https://lh5.googleusercontent.com/p/AF1QipOjtk1poBjlRtmRMi1oBH59iW6-6ouomsD869ED, "
QUÁN ĂN ĐĂKLĂK FOODS,"263 Võ Văn Kiệt, Thôn Mỹ Khê, Phú Quý, Bình Thuận, Việt Nam","5,0",1,10.5101347,108.3713028,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPP9niBN9pVsOky_cvXsSv5U78ZOr49hc0i_9F2, https://lh5.googleusercontent.com/p/AF1QipN2IgED0DwqQnHqSqgB9m67_AOtL7rBVbVp59kp, https://lh5.googleusercontent.com/p/AF1QipM4e0JeqpxBOZaeD7eWMWqmkpaR3zcI9Sg-9P0U, https://lh5.googleusercontent.com/p/AF1QipNH4ll8tEeC8zLKKGtKZqUSHt2FtatvLWiDm5fy, "
Quán Cơm Bình Dân,"29VQ+JX8, ĐT716, Hoà Thắng, Bắc Bình, Bình Thuận, Việt Nam","4,2",29,11.0440466,107.8131821,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNwM8lQ_j_EGXW4iuTzBGMBEkvndCjCJvviH31j, https://lh5.googleusercontent.com/p/AF1QipOhDGfvvabaZ8G8j7A6GYQp1NBPlNZHzULmj4Lb, "
Quán Ăn Hải,"6VW5+4FH, QL55, Đa Mi, Hàm Thuận Bắc, Bình Thuận, Việt Nam","3,4",13,11.0440466,107.3187973,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipP_KgI7TqhQkGuDAqDdkMyCcR6DWw7NcqDeSIOt, https://lh5.googleusercontent.com/p/AF1QipMSMxxpb8vkGXlPCz2aA1LVMbqWvN1ANNKDsxTb, https://lh5.googleusercontent.com/p/AF1QipMnY2Qg1FjIUiRjObQWUIfRvH9QMHZ6PKNNfm0g, "
Nhà hàng Hải sản Như Quỳnh,"31 Huỳnh Thúc Kháng, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận 800000, Việt Nam","4,8",206,10.952676,107.6757219,Bình Thuận,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPrVy_U215oRBz0iPYcDdklIaZU96e6MlJFcqrz, https://lh5.googleusercontent.com/p/AF1QipOdYD9k-ykFb0s-xHQW0aQR2nQYdKHdavrPqkOO, https://lh5.googleusercontent.com/p/AF1QipNEXmAvUU1HdpHz5f51YDvf-6C17zxkWDWfQcjb, https://lh5.googleusercontent.com/p/AF1QipNk3uRGf1kE3KxHepXlr0jWZXtNZWOAOQrlNaTa, "
Làng Nướng Kim Hương,"373/1 Thống Nhất, Tân Thiện, La Gi, Bình Thuận 800000, Việt Nam","3,9",462,10.952676,107.1813371,Bình Thuận,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOpQUDXTRzJBZxR63GC4Uery2upmwSSEefYLRwE, https://lh5.googleusercontent.com/p/AF1QipPEVYQebMjMAeIQuOSd6NdYyn62RzuP3af3gOC8, https://lh5.googleusercontent.com/p/AF1QipOx5zEtCTdxdnToAXWojrq2Gh3V-gYrKfA3rH7G, https://lh5.googleusercontent.com/p/AF1QipNP5PqLtS4c1BL-mtTpVYHLs45woWsufK6u4WJJ, "
Cơm Niêu Vivu Food,"45C Huỳnh Thúc Kháng, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận 77000, Việt Nam","4,6",1.378,10.95231,107.6777263,Bình Thuận,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPOKv3Yf1kFz9IQFza0uXWbE-Jxd5xj9OSlAV4E, https://lh5.googleusercontent.com/p/AF1QipMvzwE5ynoHMEPRhzO2IUqi66fT79dqt5-HoYup, https://lh5.googleusercontent.com/p/AF1QipMpuk-4NThfoJ-QOfShFIKtqgN-7HMN4QVNNzla, https://lh5.googleusercontent.com/p/AF1QipMgTPkfXt7YHNS427eKQP0TW20FPm-c4dRcCxPD, "
9997 Quán,"RVR8+RCG, AH1, TT. Thuận Nam, Hàm Thuận Nam, Bình Thuận, Việt Nam","4,4",5,10.95231,107.1833415,Bình Thuận,Nhà hàng gia đình,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOdQ1nFaaF3AcI8ZnaBFHQWOOXn2y5mhe8KdRZa, https://lh5.googleusercontent.com/p/AF1QipMRSQNlgzJd1CZ5-SX-vLzZJZwK1tXxL_LSmO_q, https://lh5.googleusercontent.com/p/AF1QipO2m2jDYrvINp6yywmQLhJ9MtZONLZHyRie4C5V, https://lh5.googleusercontent.com/p/AF1QipOR8uz3050MjdCYJ-pklXyfTEryCKqsYNi6Bmx6, "
Quán Vườn Dừa,"46WW+89, Liêm Hòa, Hàm Thuận Bắc, Bình Thuận, Việt Nam","4,4",7,11.145759,107.6691098,Bình Thuận,Nhà hàng châu Á,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOhRFe0Q2Kl8Kii8PsQCu4EgzONTKCTVx4-zbY0, https://lh5.googleusercontent.com/p/AF1QipMwb2f1ta0r96CK3IF-TpxJ5UutcYsRNYcoJe6k, "
Quán ăn Thúy,"204 QL1A, Hàm Minh, Hàm Thuận Nam, Bình Thuận, Việt Nam","5,0",1,11.145759,107.174725,Bình Thuận,Nhà hàng ăn nhanh,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN3rD3bAbwxkQIC7bF9jA-fsRFVQVOpj2hWgLVQ, https://lh5.googleusercontent.com/p/AF1QipMPvZcE1Km05gYOy8cVlS3DpOMOlfasF4QeEgNq, https://lh5.googleusercontent.com/p/AF1QipN3rD3bAbwxkQIC7bF9jA-fsRFVQVOpj2hWgLVQ, https://lh5.googleusercontent.com/p/AF1QipN3Uu7Cns9fzmV8AqVay2yg8duUAFWETBJqtffu, "
Quán ăn Biển Mặn,"5MPQ+8W7, Bình Thạnh, Tuy Phong, Bình Thuận, Việt Nam","5,0",1,11.1857849,108.1130138,Bình Thuận,Nhà hàng gia đình,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Cham Garden Restaurant,"32 Nguyễn Đình Chiểu, khu phố 1, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,4",117,11.1857849,107.618629,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNji0O8DIo0sMF2xPh5cSdv2yX-pvu-jJ26A5LF, https://lh5.googleusercontent.com/p/AF1QipOXP3bhFZzvVzY63t9oGn0JLoWpAPkm6r58qH48, https://lh5.googleusercontent.com/p/AF1QipMNicRTAYXSbAC23jDvtyrJanglz73dOXPYbypt, https://lh5.googleusercontent.com/p/AF1QipMWSlrSv48GayWYNNdUai7aEbIUb8ejL6C52JoM, "
Quán Gà Đi Bộ Lagi,"Tân Thiện, La Gi, Bình Thuận, Việt Nam","4,1",427,10.6684384,107.1752674,Bình Thuận,Nhà hàng thịt gà,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMEUS6K4dy8QZjquSLc5t5F5F-xxq-Vb6yABlq7, https://lh5.googleusercontent.com/p/AF1QipMiCjrQavEKbmhhcLU4p6C67X1iCzDXWS-kdFuY, https://lh5.googleusercontent.com/p/AF1QipM0ohIUOlWngJbanoZt_vps1tX1iY8ldmDOn0M3, https://lh5.googleusercontent.com/p/AF1QipMnu3b_fzoivwaYfBX5lNrJoFAa23jGiGn9E1bL, "
Quán Ăn Xuân,"VP3R+8RJ, Sông Phan, Hàm Tân, Bình Thuận, Việt Nam","3,5",2,10.8536723,107.1649219,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
