name,score,category,price,address,province,review count,description images
Làng dệt thổ cẩm Mỹ Nghiệp,4.7,Trung tâm cộng đồng,Không có giá,"GWCV+M2P, Mỹ Nghiệp, Ninh Phước, Ninh Thuận",Ninh Thuận,31,"https://lh3.googleusercontent.com/p/AF1QipN7uSC_LsNl4pwpbgw3uJJQR2ROjWFrYfp-ZFdF, https://lh3.googleusercontent.com/p/AF1QipOpKsZXvmvomuIVW12Ff8n1gi2-DV-vfDp2_wE, "
Bãi biển Cà Ná,4.7,Bãi biển,Không có giá,"Vĩnh Tân, Tuy Phong, Bình Thuận",Ninh Thuận,117,"https://lh3.googleusercontent.com/p/AF1QipPegM4EEbhl8a7AhuUh_3nMI5agyA9kCrYzXlvE, https://lh3.googleusercontent.com/p/AF1QipMeWq5SkzyMGje7VVWtpdw8re1xK6n3y_u4KzVY, "
Ninh Chữ,Chưa xét,Khu dân cư,Không có giá,"tt Khánh Hải, Tp. Phan Rang - Tháp Chàm, Ninh Thuận",Ninh Thuận,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOmEhSb4_o1bAHBRZ8Yp14x6rZEEyxlK--bak-u, https://lh3.googleusercontent.com/p/AF1QipOkd-kEQBWtA0Gc3Q4GH9I3iL86GjN0sWLgaBx1, "
Hải đăng Mũi Dinh,Chưa xét,Ngọn hải đăng,Không có giá,"Phước Dinh, Thuận Nam, Ninh Thuận",Ninh Thuận,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMe8eqrGLluQ87Ozn399f-8aamOcN4k3quVZmHo, https://lh3.googleusercontent.com/p/AF1QipPlGM_nyPtg0yIhPZogiGTig-pyriNtryb4gBij, "
Suối Lồ Ồ,4.1,Điểm thu hút khách du lịch,Không có giá,"ĐT702, Vĩnh Hải, Ninh Hải, Ninh Thuận",Ninh Thuận,339,"https://lh3.googleusercontent.com/p/AF1QipPfQXYSjEC_NSyD4WBNhTxzzHzFi-vZJ8rSPJq2, https://lh3.googleusercontent.com/p/AF1QipPP84kUuZR9pdu4wycYmFVMXmf_iXEGmTaYMr-f, "
Cổng vào công viên đá,4.7,Điểm thu hút khách du lịch,Không có giá,"J5H7+3Q, Vĩnh Hải, Ninh Hải, Ninh Thuận",Ninh Thuận,55,"https://lh3.googleusercontent.com/p/AF1QipPXV4V2EQG_ylNDSZ8_MsWu4LkgE4mtLixsG4N-, https://lh3.googleusercontent.com/p/AF1QipNXXq32gcxaFDTiqGIVvx83sMDW5eiPaaCS3lso, "
Ninh Hải,Chưa xét,Administrative Area2,Không có giá,Ninh Thuận,Ninh Thuận,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipO6RZUqtb69dFdA6LPO0B0u1ENS60k3KKVHo3FK, https://lh3.googleusercontent.com/p/AF1QipMnnL9TCuArvWeA14DTGkEan4c_lOYH3-RXo3ct, "
Sắc Tứ Kim Sơn Tự,4.5,Điểm thu hút khách du lịch,Không có giá,"ĐT702, Tri Hải, Ninh Hải, Ninh Thuận 59207",Ninh Thuận,21,"https://lh3.googleusercontent.com/p/AF1QipP5bJNbU8bSJMUR0bGHEdtASPax204qyQ7DdKf-, https://lh3.googleusercontent.com/p/AF1QipPowus5aBG6vukL7gEMmJRmYCb8QA_P2MCUexw, "
Cánh Đồng Muối Đầm Vua,4.0,Nhà sản xuất,Không có giá,"H3QH+CCW, Nhơn Hải, Ninh Hải, Ninh Thuận",Ninh Thuận,5,"https://lh3.googleusercontent.com/p/AF1QipPC83bPKfcd4X7jfX-_Y2SQ__snMWz7GRQ8BqPo, https://lh3.googleusercontent.com/p/AF1QipNA_fiv6kkRjYnW3d3dYwdlpSIWvrLH3sJJUq5-, "
Tháp Chàm Farm,4.1,Điểm thu hút khách du lịch,Không có giá,"980/10 21 Tháng 8, Đô Vinh, Phan Rang-Tháp Chàm, Ninh Thuận",Ninh Thuận,46,"https://lh3.googleusercontent.com/p/AF1QipMIf9nL8NHRqSc9RutkJvZxws6TPZlq8neQFrKT, https://lh3.googleusercontent.com/p/AF1QipMBIznsn7bia_nAFY5B6twm0VJy2_G__ul3aII2, "
Đồng Cừu Suối Tiên,4.1,Điểm thu hút khách du lịch,Không có giá,"ĐT702, Công Hải, Thuận Bắc, Ninh Thuận",Ninh Thuận,1.324,"https://lh3.googleusercontent.com/p/AF1QipPJQK64s7ADiAgXohFhuCyIuO-NB8TwuQv81dBT, https://lh3.googleusercontent.com/p/AF1QipNd81aLvDD5soDBvmD6Vk8LfZDR94JygwzH8fvV, "
Bãi biển Bình Sơn,4.3,Điểm thu hút khách du lịch,Không có giá,"Mỹ Hải, Tp. Phan Rang - Tháp Chàm, Ninh Thuận",Ninh Thuận,368,"https://lh3.googleusercontent.com/p/AF1QipNFvS_O7L3Oe-AndjP1bCprtScCGNafW2ZWEQIC, https://lh3.googleusercontent.com/p/AF1QipP4FKDDGZk_vyKKi6wcfQmftMUnVh1nmXhZna9y, "
Bãi Thùng,4.5,Thắng cảnh,Không có giá,"P6WF+89V, Ninh Hải, Ninh Thuận",Ninh Thuận,147,"https://lh3.googleusercontent.com/p/AF1QipNLq23LHySVdlbFLaa8u2llzGPUN9jRCUzpXyEg, https://lh3.googleusercontent.com/p/AF1QipOmIfPwN0qPoGpRKEfobASnfe9EiMIvz2X-5wk4, "
Bãi Tràng Mũi Dinh,4.5,Điểm thu hút khách du lịch,Không có giá,"9244+89F, Mũi Dinh, Thuận Nam, Ninh Thuận",Ninh Thuận,125,"https://lh3.googleusercontent.com/p/AF1QipPEw95eL6490te4fBbe2TFX2876VJoaGIkPpRY2, https://lh3.googleusercontent.com/p/AF1QipNgn3cp9IqvXV4QCHVd2_-hYFoyqdQ_ZuDabT7j, "
Phan Rang Beach,4.3,Bãi biển,Không có giá,"Mười Sáu Tháng Tư, Phan Rang-Tháp Chàm, Ninh Thuận",Ninh Thuận,247,"https://lh3.googleusercontent.com/p/AF1QipNNQAxxUo2jcC1yTxHAY-Q3QI67YONJPlFknyEB, https://lh3.googleusercontent.com/p/AF1QipMqhsGX8EFjtTk8jusoL_rl8-kio6VrVosjUzh2, "
Đền Hùng,4.6,Điểm mốc lịch sử,Không có giá,Không có địa chỉ cụ thể,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNIAeIe1djB4DLJdzYyMPEi82KJArvN6v66JYwu, https://lh3.googleusercontent.com/p/AF1QipPu1Ql3pvnj5I94ozTtGUa1p45oDsVSDxPyS3Dw, "
Đồi Chè Long Cốc,4.6,Điểm thu hút khách du lịch,Không có giá,"Bông 1_Long Cốc_Tân, Sơn_Phú Thọ, Tân Sơn, Phú Thọ",Phú Thọ,386,"https://lh3.googleusercontent.com/p/AF1QipNIAeIe1djB4DLJdzYyMPEi82KJArvN6v66JYwu, https://lh3.googleusercontent.com/p/AF1QipPu1Ql3pvnj5I94ozTtGUa1p45oDsVSDxPyS3Dw, "
Đầm Ao Châu,4.1,Đập nước,Không có giá,"TT. Hạ Hoà, Hạ Hòa, Phú Thọ 84210",Phú Thọ,263,"https://lh3.googleusercontent.com/p/AF1QipNVlSFjbeRyPR9w2y488ex4za8c1da_BAmbSRvM, https://lh3.googleusercontent.com/p/AF1QipNKNFVJFTVXbutGEUD-9qOZbLpUEUYsrM9krxts, "
Vườn Quốc gia Xuân Sơn,4.3,Công viên quốc gia,Không có giá,"4XFF+P7V, Tân Sơn, Phú Thọ",Phú Thọ,2.073,"https://lh3.googleusercontent.com/p/AF1QipOKnyJj85Asetbanfq467RujwTbDteRX8ZYL_Gy, https://lh3.googleusercontent.com/p/AF1QipO_K7BMcqUC8FrjorIUMomJwyUE9oHILhCef_zf, "
Ao Giời - Suối Tiên,4.3,Điểm thu hút khách du lịch,Không có giá,"Quân Khê, Hạ Hòa, Phú Thọ",Phú Thọ,149,"https://lh3.googleusercontent.com/p/AF1QipM4Qch0Mx3Hwyq-_RcNC4LnySf_u63IuBZOJiZf, https://lh3.googleusercontent.com/p/AF1QipNHG8y2J6AecVl1T9xg7ygD-vWiN5BykbqMfyun, "
Thác Mây,4.8,Thắng cảnh,Không có giá,"367F+2F6, Hương Cần, Thanh Sơn, Phú Thọ",Phú Thọ,28,"https://lh3.googleusercontent.com/p/AF1QipODah54l68VH_P_pWR-utKWokB1cHVMZiH7ggue, https://lh3.googleusercontent.com/p/AF1QipOKI9nVAJ5Eqfr60XmocbLu8sBmLpu0hbPtdVUg, "
Đèo Khế,4.0,Đường vượt núi,Không có giá,"Thu Cúc, Tân Sơn, Phú Thọ",Phú Thọ,16,"https://lh3.googleusercontent.com/p/AF1QipP1JdJB8TkCpFKzUfiJPJwKq7G5ayaY74BzBt34, https://lh3.googleusercontent.com/p/AF1QipPmQ_9-SwefS6XBZnbOYyEaUShhE6wBNwmbPele, "
Đền thờ Mẫu Âu Cơ,Chưa xét,Khu đất khép kín,Không có giá,"Đền Mẫu, Hiền Lương, Hạ Hòa, Phú Thọ",Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNJf8cN1eo0w-41fCNqHRNIaFquZ9dTZ1KTHCtK, https://lh3.googleusercontent.com/p/AF1QipP_yscpx7nSnUIPL1rQEHSBCgmV2PSFjsjv_j3J, "
Đền Quốc Tổ Lạc Long Quân,4.6,Nơi thờ cúng,Không có giá,"986H+4QC Đền Hùng, Chu Hoá, Việt Trì, Phú Thọ",Phú Thọ,81,"https://lh3.googleusercontent.com/p/AF1QipPyPr4jAQNJObxPZ2Gv7RDRaBSRgqLcIgujX5cV, https://lh3.googleusercontent.com/p/AF1QipOC9kvt_NMqLTAH2O9LkXX5wIDO7JsATuYsB1Ok, "
Bảo tàng Hùng Vương,4.0,Bảo tàng lịch sử,Không có giá,Không có địa chỉ cụ thể,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPeaPmve2G2SVVodx6RteEKXhh-4I-5s0XNn4_b, https://lh3.googleusercontent.com/p/AF1QipNgf-ThnVVwv4I6Zni0Pb-9IJIMxBNtxAKiBnur, "
Đình Hùng Lô,4.6,Nơi thờ cúng,Không có giá,"99CP+X97, Hùng Lô, Phù Ninh, Phú Thọ",Phú Thọ,47,"https://lh3.googleusercontent.com/p/AF1QipMW78JqyBG56VeJSUeWHKO3F6Y4wB-NcDDqxTD8, https://lh3.googleusercontent.com/p/AF1QipMBqSuzWA5SVGsSywO_uAbsYN4WaNSjBBEFAjgt, "
Núi Nghĩa Lĩnh,4.0,Đỉnh núi,Không có giá,"Hy Cương, Tp. Việt Trì, Phú Thọ",Phú Thọ,10,"https://lh3.googleusercontent.com/p/AF1QipPLjcymvWoF6dl1bDxFZ4iFBEy52EPijWhP0feX, https://lh3.googleusercontent.com/p/AF1QipPbAiBfCh_6kjP9Kuy45h_NuVsGmaIfGdhCx0fH, "
Hang Lạng,4.1,Thắng cảnh,Không có giá,"Unnamed, Road, Tân Sơn, Phú Thọ",Phú Thọ,8,"https://lh3.googleusercontent.com/p/AF1QipO66vj5XVzLm8rZKMGrptaFbDGhqHIUBz1xWssS, https://lh3.googleusercontent.com/p/AF1QipPIKSKm9F-2c1ptMKQc9iGtJpx9ZULappiFytbg, "
Chùa Cát Tường,4.6,Chùa phật giáo,Không có giá,"895W+38Q, Đường Lạc Long Quân, Ph.Tiên Cát, Việt Trì, Phú Thọ",Phú Thọ,65,"https://lh3.googleusercontent.com/p/AF1QipMZqSPughcgh6pPiODle6vHdeMnBRzRPueFJeNQ, https://lh3.googleusercontent.com/p/AF1QipPAfDvuwnwIUo4l355JI5jsdFmzCxefwyIbF9MA, "
Bản Cỏi,Chưa xét,Khu dân cư,Không có giá,"Xuân Sơn, Tân Sơn, Phú Thọ",Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOo_plw_cI95_nzr-7Zd8UDO8uu27YQK7fK83HQ, https://lh3.googleusercontent.com/p/AF1QipMou-KixU1CZmhL-HgArz8IFbPGZUomrYxn5sdS, "
Khu Di Tích Đền Hùng,4.7,Chùa phật giáo,Không có giá,"989G+25P, Núi Nghĩa Lĩnh, Hy Cương, Việt Trì, Phú Thọ",Phú Thọ,78,"https://lh3.googleusercontent.com/p/AF1QipOngtZNiA0K7llkQtJ92U7l5cq5G5FQMPIboBRO, https://lh3.googleusercontent.com/p/AF1QipOIG8w5EJ4Mg8185SS3Rm5hwGwbwyfLO18EMDYj, "
Đền Tam Giang và Chùa Đại Bi,4.6,Chùa phật giáo,Không có giá,"7CXR+4GM, Ph. Bạch Hạc, Việt Trì, Phú Thọ",Phú Thọ,434,"https://lh3.googleusercontent.com/p/AF1QipNXf5BLMgRNyCmFLXGFIoj1sBxW_drzQtKJCflg, https://lh3.googleusercontent.com/p/AF1QipOsEuaj69VD0FysN9OvXIT0Ye9gJau0GqFLfF7g, "
Đầm Vân Hội,4.2,Điểm thu hút khách du lịch,Không có giá,"JV2J+22C, Unnamed Road, Việt Cường, Trấn Yên District, Yên Bái",Phú Thọ,25,"https://lh3.googleusercontent.com/p/AF1QipNc4Cc_sd1fTzmkGHYnQAAVQX9ra5Zv5YtHWtzW, https://lh3.googleusercontent.com/p/AF1QipOXgyPmxBPTbEsjYtlGQx3klAxmRsql7oVsUGvP, "
Cẩm Khê,Chưa xét,Administrative Area2,Không có giá,Phú Thọ,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNwL8jVEBidTHu-1T1XFNRHjO2eejfi9zjvLcMV, https://lh3.googleusercontent.com/p/AF1QipMwcHpyXWQV0waWsmqiGGrJj8c-9XEqoTqrx7h7, "
Đền Quốc Mẫu Âu Cơ,4.6,Nơi thờ cúng,Không có giá,"JW37+JX7, Hiền Lương, Hạ Hòa, Phú Thọ 290000",Phú Thọ,282,"https://lh3.googleusercontent.com/p/AF1QipPjffukoPRVH_y5RNjidcw-VR4gDMBQIsZzOVhx, https://lh3.googleusercontent.com/p/AF1QipOvZGAz0muu1xbII0be9NSGyY-LnttcwoMGfJMA, "
Đền Thiên Cổ Miếu,4.5,Điện thờ,Không có giá,Không có địa chỉ cụ thể,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNmTju9jH_h-Bio7QkAVlnDTKQovpt0X-gVxRya, https://lh3.googleusercontent.com/p/AF1QipNk7ohhwasi8wKS10yjEScywCBsXLrBGkoUPMHI, "
Hồ Ly,4.3,Đập nước,Không có giá,"82F4+574, Thượng Long, Yên Lập, Phú Thọ",Phú Thọ,155,"https://lh3.googleusercontent.com/p/AF1QipNmTju9jH_h-Bio7QkAVlnDTKQovpt0X-gVxRya, https://lh3.googleusercontent.com/p/AF1QipNk7ohhwasi8wKS10yjEScywCBsXLrBGkoUPMHI, "
Đền Tam Giang Bạch Hạc,4.8,Nơi thờ cúng,Không có giá,"7CWR+V65, Ph. Bạch Hạc, Thành phố Việt Trì, Phú Thọ",Phú Thọ,36,"https://lh3.googleusercontent.com/p/AF1QipNIBXCrnS0N8gM-Y3-lw2WpH5Cb_FnSeNlFTJ7W, https://lh3.googleusercontent.com/p/AF1QipMqbCHjypF0_0aQbxKyHN5C7s-kmpysVjXFOENW, "
Núi Thắm,3.8,Ridge,Không có giá,"Thanh Ba, Phú Thọ",Phú Thọ,6,"https://lh3.googleusercontent.com/p/AF1QipPGxkPtexHV93TUluQzJdhcGGZ7VCJDtle008q0, https://lh3.googleusercontent.com/p/AF1QipNoI1hS9ZevuNxke-ze1g5LA6RCt4KbFVFezSPT, "
Thanh Sơn,Chưa xét,Administrative Area2,Không có giá,Phú Thọ,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOTG0tQrd883Mqsc4zVaSTO3Op28uRlaM6QB04q, https://lh3.googleusercontent.com/p/AF1QipO7VyLofDum6IKo3cF7WErdqatltFLDfKw0LNNU, "
Tân Sơn,Chưa xét,Administrative Area2,Không có giá,Phú Thọ,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPBVZLAwr8Iwrqa2BjvO3rLOtrFcqhIgjY-muV7, https://lh3.googleusercontent.com/p/AF1QipNsLlzVDCVqIbd8ppJOpVWoSL1jAu50dndBbi1_, "
Hạ Hoà,Chưa xét,Khu dân cư,Không có giá,"Hạ Hòa, Phú Thọ",Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPLHtp91OuXC6Y3KKNG_Z8wS6nSWSrfeHjSfpst, https://lh3.googleusercontent.com/p/AF1QipNtHnbBgMuZ5OnU5qQwUfbURY6ojtvLfs5fk5Bg, "
Hạ Hòa,Chưa xét,Administrative Area2,Không có giá,Phú Thọ,Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPaSY6ocnzIn5mpfeJdWVPMIwaqwUkWFYWkRB2K, https://lh3.googleusercontent.com/p/AF1QipMoGO5Tlv7OlY-PWHqzmTwxU_nhyzjsxWqYuNsn, "
Khoáng nóng Thanh Thủy,4.1,Khách sạn nghỉ dưỡng,Không có giá,"Khu 1, Thương Lộc, Thanh Thủy, Phú Thọ 294630",Phú Thọ,316,"https://lh3.googleusercontent.com/p/AF1QipNz_jCeqSEDdHSRGBO-Nttwa1ULVruEjyHA-9dx, https://lh3.googleusercontent.com/p/AF1QipPu_WxsZaM8D0B4_IUmDWdTZ0cIwEjylUBkJabv, "
Đền Thờ Vua Lý Nam Đế,4.7,Điện thờ,Không có giá,"8754+3GH, Văn Lương, Tam Nông, Phú Thọ",Phú Thọ,12,"https://lh3.googleusercontent.com/p/AF1QipPLToK45mnMPqIcuFEGswGmnJxNvSMLkPzGdUxK, https://lh3.googleusercontent.com/p/AF1QipNgnrEPKS1KQK38nmcakc4UParI3GiluSfTR00_, "
Tượng đài Chiến Thắng Sông Lô,4.5,Đài tưởng niệm chiến tranh,Không có giá,"J5VQ+3P6, Đường đê sông Lô, TT. Đoan Hùng, Đoan Hùng, Phú Thọ",Phú Thọ,209,"https://lh3.googleusercontent.com/p/AF1QipPlFXa5Yqk__evrJXb1B0n414N_-nkkEeYCqFgY, https://lh3.googleusercontent.com/p/AF1QipN0OyMjVDN-7Ci77sDepvGW4CKBCk0ZJoukdi4-, "
Đảo Ngọc Xanh,Chưa xét,Tuyến đường,Không có giá,"tt. Thanh Thủy, Thanh Thủy, Phú Thọ",Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPcAfOrUzS0JiuoX0Xi8kxipDx1NVEewFqoWE2t, https://lh3.googleusercontent.com/p/AF1QipPrEGPfbM1zeA89y_EtzAuXTNnmUjztAI4ZKxm5, "
Công Viên Tưởng niệm Thiên Đức,4.6,Công viên lưu niệm,Không có giá,"F75M+QW7, Bảo Thanh, Phù Ninh, Phú Thọ 35200",Phú Thọ,61,"https://lh3.googleusercontent.com/p/AF1QipMrKYzSRm8T7YelCEFtunda7MPiHEgCXqNLSMyd, https://lh3.googleusercontent.com/p/AF1QipMPuyBgwi1pwy2F62tfGITYqDd1Wr79G7d4EJwe, "
Đền Lăng Sương,4.7,Nơi thờ cúng,Không có giá,"37MR+C6C, Trung Nghĩa, Thanh Thủy, Phú Thọ",Phú Thọ,106,"https://lh3.googleusercontent.com/p/AF1QipOhgWc4f2qxW292RY9Shv1h_a_-0mnLJiqFS-dC, https://lh3.googleusercontent.com/p/AF1QipMfoB9_lQXhOIvNrNJHkKoar1xDUn_Hkpa00qfU, "
Cột Cờ Hưng Hóa - Hung Hoa Flag Tower,4.5,Điểm mốc lịch sử,Không có giá,"774W+257, Unnamed Road, Hưng Hóa, Tam Nông District, Phú Thọ",Phú Thọ,15,"https://lh3.googleusercontent.com/p/AF1QipOe_noT9Gvax8ZmJ0e5k7aRVD6ANq3xFYIZaX9k, https://lh3.googleusercontent.com/p/AF1QipOroQ7ZQWs1Sh1N8NcTFMdlL6-p6hhoDHh4yrl3, "
Vườn vua resort & Villas,3.8,Khách sạn nghỉ dưỡng,Không có giá,"Trung Thịnh, Thanh Thủy, Phú Thọ 290000",Phú Thọ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNO3FoY1DE4lK4NusOnaG1O4MVXSTG-cs3cTl6k, https://lh3.googleusercontent.com/p/AF1QipNm3MQiNUYL4YpUo0eyyVUGNrqkFtBfu5hEK6XV, "
Gành Đá Đĩa,4.5,Điểm thu hút khách du lịch,40.000 ₫,"Unnamed Road, An Ninh Đông, Tuy An District, Phú Yên",Phú Yên,5.271,"https://lh3.googleusercontent.com/p/AF1QipPIdTyvcOTaY63jeaHqyrkWNELIriZ9P1uhqKap, https://lh3.googleusercontent.com/p/AF1QipPvQVqbx-0hd1XGUyjuodoZP3j-WYagsVbFdS8, "
Nhà Thờ Mằng Lăng,4.6,Nhà thờ Công giáo,Không có giá,"86MG+M4J, An Thạch, Tuy An, Phú Yên",Phú Yên,1.015,"https://lh3.googleusercontent.com/p/AF1QipPIdTyvcOTaY63jeaHqyrkWNELIriZ9P1uhqKap, https://lh3.googleusercontent.com/p/AF1QipPvQVqbx-0hd1XGUyjuodoZP3j-WYagsVbFdS8, "
Hải đăng Đại Lãnh,4.6,Điểm thu hút khách du lịch,Không có giá,"thôn Đồng Bé, xã, Hoà Tâm, Đông Hòa, Phú Yên",Phú Yên,1.717,"https://lh3.googleusercontent.com/p/AF1QipOTComMhrBRRJcNtYcjd3Xa7pk8fqITw-NAC4GD, https://lh3.googleusercontent.com/p/AF1QipN8wkG2Z3el7M3soZxOvPgGv-B1kf1sFgdZrFlH, "
Tháp Nghinh Phong,4.7,Điểm thu hút khách du lịch,Không có giá,"Bình Kiến, Tuy Hòa, Phú Yên",Phú Yên,5.484,"https://lh3.googleusercontent.com/p/AF1QipNOBibJQn23_NixLevazdFJuBKvHplcSaBzY78s, https://lh3.googleusercontent.com/p/AF1QipO-w28xqsMZ2bMiA5zBLxzb06PwQ3GuJcJUxn6M, "
Chùa Thanh Lương,4.6,Chùa phật giáo,Không có giá,"thôn Mỹ Quang Nam, Tuy An, Phú Yên",Phú Yên,2.234,"https://lh3.googleusercontent.com/p/AF1QipPqUOZGO9vsmWaYhPt9kQ4lkmUER7008WIUyfJY, https://lh3.googleusercontent.com/p/AF1QipPh0tdN32X-Ylq4YXOiztDa91A9HbIDC0My6q4, "
Đầm Ô Loan,4.2,Estuary,Không có giá,"Tuy An, Phú Yên",Phú Yên,483,"https://lh3.googleusercontent.com/p/AF1QipNHVKVoVKYCnrbMLIdZw4tnWB2nPrfMwQIcdLmM, https://lh3.googleusercontent.com/p/AF1QipMSQBgPOQZBiHej-OIsziJ2YTVX_IKeFbInJapY, "
Hải đăng Gành Đèn,Chưa xét,Ngọn hải đăng,Không có giá,"An Ninh Đông, Tuy An, Phú Yên",Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNUK1kh7GybmX3LEf2b2FFA5ZQZR21Ygv49by7D, https://lh3.googleusercontent.com/p/AF1QipO2aM24zhnQx3S9W3QUjnTMM30yUi_CtLq9jPwc, "
Cao nguyên Vân Hòa,4.5,Cao nguyên,Không có giá,"Sơn Long, Sơn Hòa, Phú Yên",Phú Yên,159,"https://lh3.googleusercontent.com/p/AF1QipN1j3Ve3kfYRIOBYPaZA9IxCIGNvRn2vyc0gIVL, https://lh3.googleusercontent.com/p/AF1QipM-T89AcH64Z4vqb1z2jCICiVqvTCiDeJuSfShG, "
Bãi biển Bãi Môn,4.6,Bãi biển,Không có giá,Phú Yên,Phú Yên,346,"https://lh3.googleusercontent.com/p/AF1QipP8oytdrjxNYm4gRxOx8OAMkV5z2gANxsrXjGLo, https://lh3.googleusercontent.com/p/AF1QipNTGOse47Nv3SnqidQUZmjqWSaHl5EJ43_57eg0, "
Đèo Cả,4.5,Đường vượt núi,Không có giá,Không có địa chỉ cụ thể,Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipM-LsTWqPkvjkBJDwU4M5S5bhwUT-wGUj9CXo0Y, https://lh3.googleusercontent.com/p/AF1QipPgvaW3d6tDN8IwHdMueHDp_Uu1p4IyUAGd6aV5, "
Nhất Tự Sơn,3.9,Đảo,Không có giá,"Tx. Sông Cầu, Phú Yên",Phú Yên,235,"https://lh3.googleusercontent.com/p/AF1QipOQJWXeuyz4_YQKw_tHbyh9XlIGPIE7FlgViDtt, https://lh3.googleusercontent.com/p/AF1QipNP96F3nyQ9zbXMr49OrkpmTOhOEK5u98Ka2TY8, "
Vực Phun,4.5,Điểm thu hút khách du lịch,Không có giá,"W562+28J, Unnamed, Road, Tây Hòa, Phú Yên",Phú Yên,52,"https://lh3.googleusercontent.com/p/AF1QipOss3SIqSvzBDB7jtxVmMdG6DItBudgBdj1YR_7, https://lh3.googleusercontent.com/p/AF1QipOyOY6UIeKGKmd1WFDoN5REZ9WOR9QOVVcB195X, "
Kè chắn sóng Xóm Rớ,4.4,Điểm thu hút khách du lịch,Không có giá,"Phú Đông, Tuy Hòa, Phú Yên",Phú Yên,169,"https://lh3.googleusercontent.com/p/AF1QipPKB0Y8a_rD6zwCh5flZhgCniDb2lNVH2n6xiBf, https://lh3.googleusercontent.com/p/AF1QipMY3tWDOUWIufJezdn7gXGIoVXErW4FJIyCdxc, "
Vịnh Vũng Rô,4.5,Vịnh,Không có giá,Không có địa chỉ cụ thể,Phú Yên,523,"https://lh3.googleusercontent.com/p/AF1QipOqI_Zx7mA_5J5lvBW4GS3JO7yKGmhfD0QCdpYu, https://lh3.googleusercontent.com/p/AF1QipMXjyzwL0VBmMWGV300oVB3nXvAqS_qCu7B7x6Y, "
Mũi Điện,4.7,Bán đảo,Không có giá,"Đông Hòa, Phú Yên",Phú Yên,146,"https://lh3.googleusercontent.com/p/AF1QipOm2KAW47vcN_n1r9sjo3VcR2bnbwqyK8QsCt_5, https://lh3.googleusercontent.com/p/AF1QipNCWSx6tTGdNEEQ-vqtH90CkhukDvtofVoxFyRN, "
Bãi Xép,4.4,Bãi biển,Không có giá,"An Chấn, Phú Yên",Phú Yên,992,"https://lh3.googleusercontent.com/p/AF1QipPsbqk6__Z9WuBzTNs5MabqHkCDfg9TwLHIA_gA, https://lh3.googleusercontent.com/p/AF1QipMLS-SF27a9aApjYVieqLDXvKR6PT0LDSMNdrLJ, "
Núi Đá Bia,4.6,Đỉnh núi,Không có giá,"Hòa Xuân Nam, Đông Hòa, Phú Yên",Phú Yên,100,"https://lh3.googleusercontent.com/p/AF1QipMujP5cLDbwUhBS9gEzOd5MdC-ho3qewahfFlgT, https://lh3.googleusercontent.com/p/AF1QipOOfA8ozJbrieAaVoeMf0lnCwC09tjUUKTUPG9a, "
Đập Đồng Cam,Chưa xét,Đập,Không có giá,"Tây Hòa, Phú Yên",Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOeYcE9QV1DA8gj68SNaIrCf8-796B1o6yCLRcq, https://lh3.googleusercontent.com/p/AF1QipOI3najFU0_IRB0EiiwSlPYggyu7aq5gqmdSYE2, "
Du lịch cộng đồng Hòn Yến,4.6,Đại lý du lịch tham quan,Không có giá,"Thôn Nhơn Hội, Tuy An, Phú Yên 56000",Phú Yên,7,"https://lh3.googleusercontent.com/p/AF1QipPT4TBblYm7VrnDzmLO31ka0xwAz9CdDDPCuE1J, https://lh3.googleusercontent.com/p/AF1QipPHqQoO5LNfH97Zq63DLRzLC0l11zCCu8YSRnqN, "
Hòn Nưa,4.5,Đảo,Không có giá,"Đại Lãnh, Phú Yên",Phú Yên,137,"https://lh3.googleusercontent.com/p/AF1QipPT4TBblYm7VrnDzmLO31ka0xwAz9CdDDPCuE1J, https://lh3.googleusercontent.com/p/AF1QipPHqQoO5LNfH97Zq63DLRzLC0l11zCCu8YSRnqN, "
