name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Quán nhậu sân vườn Kiều Thy,"Hẻm 304 Nguyễn Lương Bằng, Hoà Thắng, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,9",567,12.6624105,108.0269078,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOCvkg37OIrd9CawUQvfy7ThP8m0Nd0H6gQMs8E, https://lh5.googleusercontent.com/p/AF1QipP06Wap3TtgoKhsw8cfRydqApQtIhri07Jk6U-A, https://lh5.googleusercontent.com/p/AF1QipPoZef0PPZ1ixUrY2UoolPIIbaKYPUeVAN46ci1, https://lh5.googleusercontent.com/p/AF1QipMV5UmmmCfi2oerPEhpSSBJKdE4gr3W1FFSJ2zP, "
Cơm Tấm,"M2HW+XRP, Hùng Vương, Tự An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,8",90,12.6624105,107.9651097,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNfXpljKcGmgM91UI4CWh8XNtzfuPMVDiJtRoNo, https://lh5.googleusercontent.com/p/AF1QipMxVFwcYVWpNDoSbqYKBN6_1RwUNvK_o8F05hkq, https://lh5.googleusercontent.com/p/AF1QipPHQVJaH1qPzhtMSjPL9kvmrWKUuhNG_fx6B27X, "
Bò né - Mỳ cay 232,"232 Lê Thánh Tông, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,1",128,12.6924354,107.9823048,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipM5f6_873nOYKPD2G7lGVrsApsTb8MhZmIpVoXO, https://lh5.googleusercontent.com/p/AF1QipOzL_4fNnrAz1KjpQBblgHFTWAXSkrAEQD9k0rv, https://lh5.googleusercontent.com/p/AF1QipP1-SLph39r2tLFRi3r5FfvLXv-aQw1NlJ6H_x7, https://lh5.googleusercontent.com/p/AF1QipO_qWxjC4DrzhOrFCVasnRkvlKawxgGB-6Tyit8, "
Cơm Gà 52,"293 Nguyễn Văn Cừ, Tân Lập, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,5",22,12.6857772,108.0013978,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPFbXXe9O82Me58kWiFAzaoBpQpiAMZAzi1GTFP, https://lh5.googleusercontent.com/p/AF1QipNEiy8xXV4K1mKnfqL0pqTgM7ZF9Z-_h_9M8493, https://lh5.googleusercontent.com/p/AF1QipOS1MWdm8CwOH9TK_8iO9AhitIUnmiQwHUDbUmg, https://lh5.googleusercontent.com/p/AF1QipOw79CyweDL6MGyvyHyRWxpUVUbIvHbTZwrcAHD, "
Tiệm cơm Đồng Anh,"128 Phan Chu Trinh, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","5,0",4,12.689065,107.9761107,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ",
Quán Ăn Bà Cam 2,"186 Lê Thánh Tông, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,9",9,12.6912356,107.9813921,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipP2v-zpQnhTyVQWTn2TV1neb4eh4abH2XiWQBE1, https://lh5.googleusercontent.com/p/AF1QipPM6mPST-ASR-mIOe_UQpMDbkQqa4BMXjy7bMQ-, https://lh5.googleusercontent.com/p/AF1QipOxR5HlpUU__Td4isEzuQpxAgNwC9mviYAWCB5Q, https://lh5.googleusercontent.com/p/AF1QipMZXc6soiEDVITBrfg9nrDGVBpQB8_2ttZU9Pak, "
Nhà hàng Hải Mường,"19 Nguyễn Khuyến, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,1",66,12.6935492,107.9747965,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOAyGrXuM1-i3-AQtAhck4q3NcudsOMmUvytMli, https://lh5.googleusercontent.com/p/AF1QipMWWjgAsY3fPsAEs93z2lVKE8c5taTLrqOhGf2p, https://lh5.googleusercontent.com/p/AF1QipNCJE144-omWOsZi0ZTCrE5b93lSX-hqy0ckkGn, https://lh5.googleusercontent.com/p/AF1QipOvSCQvCETgHcAzc2HlxQy-KgDamL9Jzr-shwUa, "
Quán vịt A Tý,"87 Đường Ama Khê, Tân Lập, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,9",44,12.6849915,107.9870662,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMuo11tDiEIs7-HBFe-giQpOG4NN8GpoCLqIBSd, https://lh5.googleusercontent.com/p/AF1QipPkbPVamfMbKvQclE6vxC8M49v4HBKZtRrCsUC0, https://lh5.googleusercontent.com/p/AF1QipPma4g6AFjnsOCxW1927aaNU3vZgZ6OkyaUgoIV, https://lh5.googleusercontent.com/p/AF1QipPtwPf47Z5MxpaNKE_g48FU9gjZkqjaDklnAESj, "
Quán nem nướng Thanh Loan,"226 Y Jut, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,3",397,12.6848742,107.9708063,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMOT5JlTY7n6QB_NrId9MSB85x1El4FKTGdv3Th, https://lh5.googleusercontent.com/p/AF1QipO2uC2PLsShyjtwQ4hKGqHcOVZAns0UX_A80ruj, https://lh5.googleusercontent.com/p/AF1QipPReWecKqPC_srrjKaYS7b0d_Kip6aJWTBZbnL5, https://lh5.googleusercontent.com/p/AF1QipMdD4m6eENmqiDwzLzJ7c3n5StedMA5naVC2iGP, "
Cơm Gà 52 Chính Hiệu,"290 Lê Thánh Tông, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,8",252,12.694968,107.984399,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipN2ku8GkQE4bZKDQM281CYVvo_kZoTq-6s7yKOO, https://lh5.googleusercontent.com/p/AF1QipMMrmTS3SLqtjMdUFCo5CYWJq4DjXGqhiQdKuHA, https://lh5.googleusercontent.com/p/AF1QipPs4JED-TqT2rJeFOkaV_dXXbwuoWv-bXkIx48, https://lh5.googleusercontent.com/p/AF1QipMmOMRexJPhcBOgNEsSPsg5nbio9HG4sG29eKNK, "
Bún Bò Sài Gòn - Cà Ri Ấn Độ - Nị India,"44 Hai Bà Trưng, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,4",78,12.6842979,107.9722108,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipM8gdIX-lxUVcxPmPmTcX_qNVvKzdZqQ9H1PcW6, https://lh5.googleusercontent.com/p/AF1QipOn-o4DHd6vgx-ZPqJGwswT2jLVEZWM7OnGlpmQ, https://lh5.googleusercontent.com/p/AF1QipN4cgLKCD-zL8sqCJjFDkxG8PTTe1cY7mQrhc5k, https://lh5.googleusercontent.com/p/AF1QipNqXkVHPF6wWrda5JB-P811qBI55jeBCDqGYr7s, "
Quán Cơm Thùy Linh,"R7W2+FXQ, Phường Bình Tân, Buôn Hồ, Đắk Lắk, Việt Nam","4,4",9,12.8462112,108.1803848,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPwXNTa0HrhlbpR9yDev5uKpxO7OzyUXtXKzgnT, https://lh5.googleusercontent.com/p/AF1QipPnHVQgoLSmOQOH7wDH9gkju_KhP05ABZzW3rgo, "
Nhà Hàng Tiệc Cưới Hoàng Nam,"558 Nguyễn Văn Cừ, Tân Lập, Buôn Ma Thuột, Đắk Lắk 63108, Việt Nam","4,0",124,12.6826575,108.0058772,Đắk Lắk,Nhà hàng,₫₫,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipPxJkvN-mV-VIU7ZcoVeu6IsspfKQVayWN55t0G, https://lh5.googleusercontent.com/p/AF1QipPkMoKOoh2g2LbaMM-qUgMi8dwumeT18phZ6xWe, https://lh5.googleusercontent.com/p/AF1QipNZwYogfAM8kZdaZlZoalk2rEduVwjG09AttPx9, https://lh5.googleusercontent.com/p/AF1QipMLlBZ2CBzYs-brzH9dkCxy1Ctdk6Hsa1uo7BMn, "
Quán Cơm Ngon Quý Ròm,"560 Nguyễn Văn Cừ, Tân Lập, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,7",30,12.6837349,108.0058798,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOAIWPFXkhZIKUqppDtND9AlwHtNEV468K3PlVr, https://lh5.googleusercontent.com/p/AF1QipPaAp1O4x4sUNpEmpRUtl4WeKXGW_NTsy6u0H_X, "
Ẩm thực Charming Lak 2 (Heo sọc dưa sữa quay),"111/1 Nguyễn Tri Phương, Thành Công, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,9",447,12.6837349,107.9440817,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN8sLoRkxkzFwq7gjW2ydVfYv_YFP1dbNJhIOvb, https://lh5.googleusercontent.com/p/AF1QipNWklJZbOw4uZdfPZ3oqqGWW6bFeQSs8-1MOyZG, https://lh5.googleusercontent.com/p/AF1QipMeSKybMdOfCEBzr4XhK4gD2AVg1IP9lytbNCAP, https://lh5.googleusercontent.com/p/AF1QipOUZtAm4wdsDNQ12OpLRqJz3zL9kxPtgK7utsnQ, "
PHỐ ĐÊM 79,"413 Giải Phóng, Phước An, Krông Pắc, Đắk Lắk, Việt Nam","4,3",18,12.7125658,108.222169,Đắk Lắk,Nhà hàng Hàn Quốc,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipO-qKNuClPNttOTRm_4pGgrOsLkv28H3aS-5rM, https://lh5.googleusercontent.com/p/AF1QipO-qKNuClPNttOTRm_4pGgrOsLkv28H3aS-5rM, "
Quán cơm,"09 Y Ngông, Tân tiến, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",1,12.673344,107.9647268,Đắk Lắk,Nhà hàng cơm,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNyiy8Tls_bY2sJ_Cz5Laiiy9JcnxmO8teHu5G5, https://lh5.googleusercontent.com/p/AF1QipNyiy8Tls_bY2sJ_Cz5Laiiy9JcnxmO8teHu5G5, "
Quán Ăn Phú An,"6 Trần Văn Phụ, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,2",5,12.6978794,107.9832143,Đắk Lắk,Gian hàng rong,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Lẩu Nhất,"55 Y Bih Alêô, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","5,0",1,12.6889026,107.9825119,Đắk Lắk,Nhà hàng Hàn Quốc,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNpmYqzZZmA2tDVo-fprWTPbGDFAHzKi6sWk5iC, https://lh5.googleusercontent.com/p/AF1QipP4rghhaoYyZWQNUzFAvM-jitC4qsvCc4Nt9s1L, https://lh5.googleusercontent.com/p/AF1QipNpmYqzZZmA2tDVo-fprWTPbGDFAHzKi6sWk5iC, "
Thanh Ký,"52 Lý Thường Kiệt, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","4,7",65,12.6808715,107.9715386,Đắk Lắk,Nhà hàng Việt Nam,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipN3de18HIFKcxSJ8cv7Pe23w5IcaZzRhQQiLnIj, https://lh5.googleusercontent.com/p/AF1QipPpKR7iXvSnh_XrlvfewyVO32XMZOmTVzoiLUAv, https://lh5.googleusercontent.com/p/AF1QipMbinA6mgQ_NpO5E1-WAaUuFC_lrXUKg5SDI54i, https://lh5.googleusercontent.com/p/AF1QipPuchwvKzF7z5DNnc6UP9eWTgQHcCHIVniSXqP_, "
Quán ăn Dạ Thi,"93RF+X64, Buôn Triết, Lắk, Đắk Lắk, Việt Nam",Chưa xét,0,12.3923584,108.0009556,Đắk Lắk,Nhà hàng chuyên phục vụ bữa sáng,Không có giá,"Ăn tại chỗ, ",
Quán cơm gà Thảo Nguyên 52 (since 2003),"179 Thôn Chư Cúc, Quốc Lộ 26, Xã Ea KMút Ea Kar Dak Lak Province, 633883, Việt Nam","4,6",168,12.8090172,108.3652561,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMM1dumZAlT1dUsUHiYsyq72I0kYbrfo7i-LIrd, https://lh5.googleusercontent.com/p/AF1QipMHmDTYqIEQVDJlcLsnTSJylIE05BAwF0fZc_ru, https://lh5.googleusercontent.com/p/AF1QipPkfYf6rTrQ9oRhHuIgZAsEOvN9xgC6d3ouFHHs, https://lh5.googleusercontent.com/p/AF1QipNUUvh_mu83JT9c-xsE22sUnGrANInWAa1pPu0r, "
Nhà hàng Han Kook Kwan,"40 Hùng Vương, Tự An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,7",73,12.6795359,107.976345,Đắk Lắk,Nhà hàng món nướng Hàn Quốc,₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOTFg_BAYtlh8k9WwASlPnLiuJ7xCBsxB6nEu0A, https://lh5.googleusercontent.com/p/AF1QipPPoo1V_XUBVWTd2Ta4BVj7zZ3zI-CJvX8vZKIp, https://lh5.googleusercontent.com/p/AF1QipO7NZBWTBdmuqosITgUUbEPfpIZtmM3Wfb9DDwu, https://lh5.googleusercontent.com/p/AF1QipOvHNFlraebgqtk2p5CxjauAfUVWgspLXKscwbO, "
Bánh Ướt Thịt Nướng 45,"43 Trần Nhật Duật, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",1.124,12.6927817,107.9810848,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNn-yW8BqJ8XiCT9ajb3Bctad8wRAdiyHOPZb4S, https://lh5.googleusercontent.com/p/AF1QipMs3mftKShyJyfMNFwCr0vFMMCSgw0HAJDFvAKr, https://lh5.googleusercontent.com/p/AF1QipNB1V7OZoiw0bUBOAAnvEyOmVckDfwsiGgWo2tB, https://lh5.googleusercontent.com/p/AF1QipOkrqZOwhu8Kv8pZCr6LbwedMROJhP7EgPtgiyr, "
quán cơm ngon hleo,"43 Nơ Trang Lơng, TT. Ea Drăng, Ea H'leo, Đắk Lắk, Việt Nam","4,4",5,13.2054711,108.1403928,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipM7wtILsGEQkr7DUSMo9Evsk5kJhXJiWpzH7zuk, https://lh5.googleusercontent.com/p/AF1QipOrtAX6vlMv6QB7ucwERzLtKgSCvFBAVlvdi50k, "
Quán Dê Trường Giang,"08A Bùi Thị Xuân, Phước An, Krông Pắc, Đắk Lắk, Việt Nam","4,3",55,12.7105921,108.2250635,Đắk Lắk,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipO-khMnlKOxlS7T6AE4pszbk7UJ2KNvJnyPMub_, https://lh5.googleusercontent.com/p/AF1QipNOMjlRDUOOr7BolYvZ1VDiFZ-M3jlDa_jtA4V9, https://lh5.googleusercontent.com/p/AF1QipOD7HtO9BhAJUz5yK_uPozodOOTJGL95U9_3dMz, https://lh5.googleusercontent.com/p/AF1QipM_n38ljZjDh6iXOmazQ3yXf9vGGdv0P8wqf-6D, "
quán ăn Hằng,"09 thôn 5, Xuân Phú, Ea Kar, Đắk Lắk, Việt Nam","4,3",11,12.8425273,108.3575615,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNqeTZ-62sCEPG0qPWrWnRa-Xqqc2WmFORdAh9t, https://lh5.googleusercontent.com/p/AF1QipNDSnEEce1wOyVCwDIHJNhLdkPFpfczDE4_qYI, https://lh5.googleusercontent.com/p/AF1QipMFYvTRpelCwWDfaLk65jYf03rBVhs4_ia1hVE, https://lh5.googleusercontent.com/p/AF1QipPs6EWHVgcsnVUMmVKXEvgyg8K78u31KC6SjD4, "
không có tên??????,Không có địa chỉ,Chưa xét,0,12.8425273,108.2957634,Đắk Lắk,None,Không có giá,,
Bánh canh cá Dằm Hương,"63 Hai Bà Trưng, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,2",587,12.6832589,107.9720223,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOySPnR58K295pNt_ampJtT5DpEf0_Psw613AJd, https://lh5.googleusercontent.com/p/AF1QipMEmojYeAWYSxeLPz9hPr8hHifySe8QPhaJqxCO, https://lh5.googleusercontent.com/p/AF1QipN7lluFpzJDqiuws0WkzeNSxO4eb5NJac6kfSCU, https://lh5.googleusercontent.com/p/AF1QipOC1HylJUw4T0EZtNNdSNNFVKxoHsVxlSe7ui0F, "
Dê Núi Ninh Bình,"229 Đ. Lý Thái Tổ, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",391,12.7031946,107.9908142,Đắk Lắk,Nhà hàng quán rượu dành cho người sành ăn,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOIX0qNhCnWGs1XObWoxrJ8foHCmIzTJCfYDkPI, https://lh5.googleusercontent.com/p/AF1QipNiGRWaD16ORlm9PZV7uAOUgoGL69ssGIJN07Z2, https://lh5.googleusercontent.com/p/AF1QipMZP1Z7FC9N0st99_ITFcLWa3EF3GFJWqDbzkHA, https://lh5.googleusercontent.com/p/AF1QipPkqaxe4dXtz83lX2eF0YxFvzNANby2iCLa4IX8, "
Phố Mì Cay Seoul 12 cấp độ 31 Hùng Vương,"31-33 Hùng Vương, Tự An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",475,12.6802213,107.9769325,Đắk Lắk,Nhà hàng Hàn Quốc,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNQEfTlKLk3DLkol9C3qmLuhTq_Xu7x4UQGirJ6, https://lh5.googleusercontent.com/p/AF1QipPx-Yalbffqlkz5CERIU6UTJR1gm4dsLtIoWNmW, https://lh5.googleusercontent.com/p/AF1QipOpa8D9Pp-FGPAdZDEKErJDBt9FGoyX8KNhxw43, https://lh5.googleusercontent.com/p/AF1QipM8nUoeKBnCN-Gi1SxWtVZMZXAgC-OV_yqXWA0g, "
Lẩu Bò Bình Minh,"03 Võ Thị Sáu, Phước An, Krông Pắc, Đắk Lắk 632700, Việt Nam","4,6",16,12.711052,108.2327516,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNVlcnANdsYcrS94uPsJmDvygUT1REmk1nz0wF1, https://lh5.googleusercontent.com/p/AF1QipOd2miLN7tPA4H1tGMDV4BAw14g626GOaDTAh_k, https://lh5.googleusercontent.com/p/AF1QipMo9_ODLUR6OBuPxGDxPAgbsTzDSO8ekWEQw7G1, https://lh5.googleusercontent.com/p/AF1QipOAmlYVkeL4G6W2a-2tfiI5_gOGZIUbUoG0jP8V, "
Bánh canh Nguyệt,"60 Nguyễn Chí Thanh, tổ dân phố 4, Krông Pắc, Đắk Lắk, Việt Nam","4,1",103,12.709214,108.2282992,Đắk Lắk,Quán ăn nhỏ,₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNevv4O61BV2ZtU80kAPtkHAk6P7T28HODDUsC1, https://lh5.googleusercontent.com/p/AF1QipNN-Z5_pggo-EZp8ne4fj6cAGW9TkhPQVGCSs5c, https://lh5.googleusercontent.com/p/AF1QipMBVgT9JUdariJIfKixLY8YQDB-Yw2xZQRLkGWL, https://lh5.googleusercontent.com/p/AF1QipP02Dtqi-M57cBNug82u7Yf_-WoxwYcblWgp10C, "
Quán bánh bèo Cây Thị,"103 Giải Phóng, Phước An, Krông Pắc, Đắk Lắk, Việt Nam","4,4",204,12.7110275,108.2396731,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMjRuhFkRvGwPWwj1oSU8WjKSvKFKs8wZZN-o5H, https://lh5.googleusercontent.com/p/AF1QipMidL76K3GT7LZUmjVX6F1iLRJW-upiHVucpz5r, https://lh5.googleusercontent.com/p/AF1QipMI-OiTp_9NzYfSbGBAKhRO03KhxE0g0CuCl07J, https://lh5.googleusercontent.com/p/AF1QipO3cXDmU6uNu4OIRnZrec07PRW25ZP45UitRyOH, "
Cơm Gà Tâm Phát,"260 Giải Phóng, Phước An, Krông Pắc, Đắk Lắk, Việt Nam","4,6",43,12.7104478,108.231286,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPyvM3HeWm9n_1m987ZKPJFdT6-ifvvdszXB2tN, https://lh5.googleusercontent.com/p/AF1QipO7fjoAvfBB-zvGggpCNjACoIUbTCzgLmayxJhX, https://lh5.googleusercontent.com/p/AF1QipMMFmpYWQhNA4yhCygRxcAgnx-GbmjX4G97LFNl, "
Chef' Table,"06 Hoàng Diệu, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","4,6",160,12.6833152,107.9746275,Đắk Lắk,Nhà hàng ý,200-300 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNqRtkXcpj0WL6lVAnIPjzJXKmbVOCVNcQt6_sS, https://lh5.googleusercontent.com/p/AF1QipP6x9tjmTjjIJq-poUm9opUem0moSOdhJ0T8jo9, https://lh5.googleusercontent.com/p/AF1QipP9oeINenQA0SonB6mjjd3JwLjRh4AqFd8IoHyG, https://lh5.googleusercontent.com/p/AF1QipMsV6OyrolZ-gFfRAKOItXWPi7L228ZW6flcDa6, "
Quán Chiêu Mường,"23 đường Y Bih ALê Ô, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Việt Nam","3,9",175,11.9947111,106.5474023,Đắk Nông,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP0sVMCy2rwqQdHja-8HnSTZMKVqC03N2DlcCFv, https://lh5.googleusercontent.com/p/AF1QipPO05LKX3Tyu2efcfrYTJYvlUQIdhCkGP_b8Euq, https://lh5.googleusercontent.com/p/AF1QipPGpB33lJAvpda74tPtmzueR9Xiw0s43p6QNCqz, https://lh5.googleusercontent.com/p/AF1QipPRJ98XJYxAIA3g6suKdsR7TUAPzkiJbEsTxfoK, "
Nhà Hàng Cơm Niêu Sơn Mã,"Số 4 đường 3/2, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Việt Nam","4,0",840,11.9930503,106.5271939,Đắk Nông,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOfP-4db2YBW7gL17LO-8pHETfCR8udolfTjpvT, https://lh5.googleusercontent.com/p/AF1QipM9Yk0tFFnGgEs4fErswbaJ1QBDBs-j0ePFiP-8, https://lh5.googleusercontent.com/p/AF1QipMTYlQm7M230U3AScr54n4Feg4aN04bWUnMIxrd, https://lh5.googleusercontent.com/p/AF1QipOYM0hO8VOOSq7eUjDVWnW7Jcg2Bon5z_wj0Blo, "
Cơm Niêu Hương Miền Tây,"Kiến Thành, Đắk R'Lấp, Đắk Nông, Việt Nam","4,1",689,11.9722773,106.3384502,Đắk Nông,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMZqz9XkWwofA6dfKUx6yTGZWlI-EPclDN6PHGj, https://lh5.googleusercontent.com/p/AF1QipPYfXEW3LPTWKmjjmSAzITCs3LWPLrUG1_SDrHr, https://lh5.googleusercontent.com/p/AF1QipOGILeg-952zWEVZAIbNQFUyGNkVqDbBZwBxso-, https://lh5.googleusercontent.com/p/AF1QipPp5Zjg23FM27oL4550-uG3N7dM2yvFjmzMyRMy, "
Nhà Hàng Tây Nguyên,"530 Tôn Đức Thắng, Phường Nghĩa Thành, Gia Nghĩa, Đắk Nông, Việt Nam","3,7",173,12.0048959,106.5294,Đắk Nông,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipM1gRwgmlHFjBRZykwOJ12Tdxt6_wM6migXU6WV, https://lh5.googleusercontent.com/p/AF1QipMevj2p6ACYxDqgSy_DC2dQNRWozAc3_6d8u3Jg, https://lh5.googleusercontent.com/p/AF1QipMOycASg0Nlqt85mWGK9U0j7JpaefCL_pvvscoY, https://lh5.googleusercontent.com/p/AF1QipPj0Tp2JUkinkwUOAgbbVvGz9JYvfaAD9g-Li4s, "
ĐIỀN TRANG HOA MAI 2,"Điện Biên Phủ, Phường Nghĩa Trung, Gia Nghĩa, Đắk Nông, Việt Nam","4,2",278,11.9977664,106.5467231,Đắk Nông,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPABcgTFd2aVSJNE2kezMglf3PAl8Y-aKNP8TUr, https://lh5.googleusercontent.com/p/AF1QipPFYny8ePKtrOQV7lGjrpnl8buUevV9EjI4GwTm, https://lh5.googleusercontent.com/p/AF1QipNSoS4ZjJKQrB9Ubd3wY_XbU1rH9ZS-LxcnGurJ, https://lh5.googleusercontent.com/p/AF1QipOTE_HSWJcpFH2YeZmtHWbjzOLN3tC3YUhz6QcT, "
