name,address,score,reviews count,avg price,province,description images
Quán bia Cây Dừa,W4V5+24V,"4,1",338,100.000-200.000 ₫,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipPZkRHbS-5uaq7Y2SzC1G74urXn6d6vtGIWO6B3, https://lh5.googleusercontent.com/p/AF1QipMRMMy7202YiqMJ-OsZQIkxgMUdh80HY9Un4cVI, "
Guigui BBQ Quảng Ninh,"Nhà A8, Ô 36, HD Monbay, Phố, Hải Long","3,9",169,200.000-300.000 ₫,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipNZ-iIB_g__W4TXN1oPHUPyDPqgl-mvVstSK0_C, https://lh5.googleusercontent.com/p/AF1QipPSZhszw2AWFSrWFDnNLIELWEHxcxLDVqhBlYIc, "
Quán Cháo Chã,6A Lê Thánh Tông,"4,2",79,None,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipOIErDQk8Dl8MKShlrn_6ZdcTCX6dFKCMtTYR9C, https://lh5.googleusercontent.com/p/AF1QipPlNPkrS682CKuznxEdnJCKj67Fad0rChzSj4sj, "
Quán Cơm 339,440 Trần Phú,"3,5",48,1-100.000 ₫,Quảng Ninh,
Nhà hàng suối tiên,Quảng Ninh,"4,2",59,200.000-300.000 ₫,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipMD7As6duO59ab0rjYTOORlGaqHIHx_YDQQ4t9Z, https://lh5.googleusercontent.com/p/AF1QipM3RXSLtD6N7XUdTEZ_2mxcAr4YZqv7wQtZLtk, "
Quán Ăn Đêm Nam Phương,86 Lý Bôn,"3,6",15,None,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipOUWSSvRT4og8xKBdd9BeB2LFRlq_-Y1f3fAUJi, https://lh5.googleusercontent.com/p/AF1QipOP77yhJQ3C36xoFcvdpc-ny0_64fI0f8-7MJ2a, "
Cơm Tấm Sài Gòn,10 Phan Chu Trinh,"4,1",106,1-100.000 ₫,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipPC6K3SCJb4DVcOKZFXBiGv1vb2s91qiGjZDUDk, https://lh5.googleusercontent.com/p/AF1QipNpGLe2VbVJ87SRvncw4YBwO2WjNALGrl-k2Mgt, "
Cơm rang Quảng Đông,259 Trần Phú,"4,7",3,None,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipP97Y3jzRr7HN_UB5TmsYsjhLtgTyUbARvify58, https://lh5.googleusercontent.com/p/AF1QipNDCiSKceYJeAFuzGZs3_EJfOfpMDZmgr1VlGeQ, "
Nhà hàng hải sản Bình An,khu 5B Hạ Long,"1,7",25,Trên 1.000.000 ₫,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipM6HwMSBfetzwSrH-ZQu9HszbtRkzytPPj1ZERU, https://lh5.googleusercontent.com/p/AF1QipM0TKfWNS9FP4WKEZyLSxRRupWpvmFnnrsVH3NX, "
Nhà Hàng Hatoyama - Hạ Long,"A1-01 Monbay, Trần Quốc Nghiễn","4,4",49,None,Quảng Ninh,"https://lh5.googleusercontent.com/p/AF1QipNYAbUtcXNAmCbFzmzYKu0HgQTeozx8YNmAnyia, https://lh5.googleusercontent.com/p/AF1QipMRq4ACTeKX8GQlAyuvyDTCmar6RUKPxp1_x91g, "
Cơm Âm Phủ Đông Hà,Quảng Trị,"3,7",408,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipN6oyEJia_lSxklXdeNN8PRwJakVCca9A5ZEKnG, https://lh5.googleusercontent.com/p/AF1QipObFup_sWFbW9AgVoii4Sc9z2Jar6w9MdCYKLs4, "
Quán Cơm 62,Quảng Trị,"4,7",78,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPjaPb4z6bVJqlUAq2Vh-9uW2KtJqXcoScpLrC6, https://lh5.googleusercontent.com/p/AF1QipNylIt38hTlPFX0gnYd_UGixfrviugDrXFO3_7y, "
Nhà hàng Phúc An,Quảng Trị,"4,7","1,6 N",1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNLOfHWVXKRQOHzCdnPyA8zTGD9dVThAXiB41Pg, https://lh5.googleusercontent.com/p/AF1QipNUP8aWwAwugDENKSBFqizSEqGWTv5pFdEoYAjd, "
Cơm niêu Việt Nam,Quảng Trị,"4,0",596,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipM1Cd0JsYELqGr0QhGLN-KiOeS4vtzywnQtfrUB, https://lh5.googleusercontent.com/p/AF1QipMABbRSQUQIJSh4iH8jeoeWeyLW0Q3OHNbRpQ2T, "
Quán Gà Chỉ Tuấn Béo,Quảng Trị,"3,8",269,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNC-b9UPX2GONOUFyo-O7a6qwezFebjzUxqTsz2, https://lh5.googleusercontent.com/p/AF1QipNwowOJVXTem0xF1_ML8EeQCr3M5ECms5DkHGAJ, "
Nhà hàng Phương Đông BBQ,Quảng Trị,"4,1",225,200.000-300.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipM66c-NrL385dw7lgEedjT6aAy65xq7lR3KAkkx, https://lh5.googleusercontent.com/p/AF1QipNNIARbxbSp9AiPeMN4Il19_mAYXu3l0EKzznLE, "
Nhà Hàng Sóng Chiều (Đặc Sản Quãng Trị Thịt Trâu Lá Trơng ),Quảng Trị,"4,1",254,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipM9g54mSTw1_PqNpaemeDwza_146RCpyb5B_BXG, https://lh5.googleusercontent.com/p/AF1QipOe--PC3TA-z2aA_IoCfHCfcoOndjPAJmPCHnF9, "
Nhà hàng Tân Châu 1,Quảng Trị,"3,9",250,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNee-03R5Rh0Qzp3Ahh6ThxXWyuMdm8uq4oU-hc, https://lh5.googleusercontent.com/p/AF1QipO8p7rqI63ht2v1YfEt2m_rn2EULiFomqte55i-, "
Nhà hàng Làng Nghệ chi nhánh Quảng Trị,Quảng Trị,"4,7",159,200.000-300.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOwDoJjYaM3MI2rB1lk7_hbp5OCSa2sgh7maMlQ, https://lh5.googleusercontent.com/p/AF1QipMoVHwTzVNvh0EXp0WiIudOHCQZtSlF3oumHntK, "
Hải Sản Tina Ốc,Quảng Trị,"4,2",95,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOnkL_Gu-lkkH_2O0Im1pzh5mBUuS5XQYkIHpE, https://lh5.googleusercontent.com/p/AF1QipMptD8KVNJsi8OeEFAK1g-E79ObFU0EY19nj6_f, "
"Đặc sản gà nhà, má hàm nướng muối ớt_Lúa Mới Quán",Quảng Trị,"4,5",92,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMUTuu8C0VyQ_RESWvjZwQH2W01NzWBJxU1IK-G, https://lh5.googleusercontent.com/p/AF1QipNJf0fCE5G8iB6EzXzwT9rwrfdkHvZImD_ZrA2F, "
Nhà Hàng Đồng Nội,Quảng Trị,"3,9",93,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPzeM4KTQzUaic5qsMlyHPPuCQfMAcX8lM0nmGT, https://lh5.googleusercontent.com/p/AF1QipNuUqlchiQZjurCU67nMC4Zl3_gogl4123JNfBY, "
Quán Cơm Quê 74,Quảng Trị,"4,6",90,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMhwhm2WA8cwVb4Tm-P7RGQnBR11JMmpNhx_Moc, https://lh5.googleusercontent.com/p/AF1QipP7d6OXyPA7aeIitKNmPJGKY4wpoHTALdipsrm0, "
Cơm niêu gia đình,Quảng Trị,"4,5",31,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPNJLmq8ceyosM-RgfGBxEJyg-b7Hw-jxUrx8-1, https://lh5.googleusercontent.com/p/AF1QipMyqJZjMMLu9_afYrUifF8w747t_DcM4rMdB7UH, "
Dê Thống Hói,Quảng Trị,"4,0",105,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNH5OhpanpSbo9xEkM4cMSx5La6gdIPyFeb_Fnw, https://lh5.googleusercontent.com/p/AF1QipOgvilz9YWIvx_C1_FmW4zRTfIKlOy1IdJDSJuz, "
Nhà Hàng Lộc Hương 2,Quảng Trị,"4,0",322,200.000-300.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNQCUMmbOYDxyeaqrh9GVL50ezjvXpZhtRNwtcI, https://lh5.googleusercontent.com/p/AF1QipO9iJwlm2vfYlKp7TE7UgGyPCuGUAcJZceMcvrM, "
À Zô Quán ( Đồ Nướng),Quảng Trị,"4,5",79,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMTwCMQiL1-sKpmuRYwIyG0mHBbXeCvqbEq4UZC, https://lh5.googleusercontent.com/p/AF1QipOwcUZ-z3qbLPZ4cMFwcsN1ZQHCx2a-xvUJi1ut, "
Nhà hàng Lửa Việt,Quảng Trị,"3,7",60,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPeNS5AMJLHfy-wAmKJla_TJWHWGL6VU3jTLUV0, https://lh5.googleusercontent.com/p/AF1QipPzUORL4n0BHFGmPZf80VLaKBD6LcSKDRk0JNwH, "
Nhà Hàng Tân Phúc,Quảng Trị,"3,5",49,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNQhiCtVzVRguhPLzfUgCbIMXDiBr47sL2JhMT_, https://lh5.googleusercontent.com/p/AF1QipOEqHTuJiReHycWa2xl4vclLycVuXJ0G80Gy_yw, "
Nhà Hàng Nam Hào,Quảng Trị,"4,0",72,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMSLPQtoKvVzTPGTNZSJSutIvi5KyN3kKGECD5d, https://lh5.googleusercontent.com/p/AF1QipOIUvvIeHVSSj1XfZ589vmji-7PxlQvSFfzuiU, "
Nhà hàng Thủy Hoa Viên,Quảng Trị,"3,7",78,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPC9hIvhAtZL9Z43kQ5WPmElRF_yhE2Av_jrMqQ, https://lh5.googleusercontent.com/p/AF1QipMdQ1r58waKpWrD5umh8csjxRg78PApKZhYKJa0, "
Tân Châu Palace,Quảng Trị,"4,1",113,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipP0JyisSrzQDsXuJFV6M1ZV2u1xUFhYsRGy3i1U, https://lh5.googleusercontent.com/p/AF1QipOuXlpT_6_wqv5yaN72wo3W3g0qXPuq4Tcniptc, "
Mì Quảng Nét Quảng,319 Đ. Lê Quảng Chí,"4,3",31,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMPsC2hbhlf9ObJu7sBeCue18nah43lS2EkGU30, https://lh5.googleusercontent.com/p/AF1QipNhRP6aHuc0ppN2aayR-u7vvIZ78NYNJnyrZak-, "
Nhà Hàng Sachi,Quảng Trị,"4,0",80,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMtUddm876BLFY6wZmVJiZ9dZas8qz0g0UvTb37, https://lh5.googleusercontent.com/p/AF1QipNqqXQ1XC_zZPiqz6Qm4IGE8yt8IzD_kUS5eJK6, "
Bún đậu chị Hằng,Quảng Trị,"4,1",254,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPnfxHhbU4WTf6vZFpIlIPoA810mbmP_kMdlW5C, https://lh5.googleusercontent.com/p/AF1QipPyIGfPAfnX7cnEl06h88tY-BMh1T67tjw1Gts7, "
Hải sản tươi sống Quảng Trị,Quảng Trị,"4,1",20,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOXezkxLQeDXwLJZN5VFalUTP0gaaM1gSieVsca, https://lh5.googleusercontent.com/p/AF1QipOtCmGDjeDXxuxr5YWYS2Zxp4X7ePwTsEfy_GNp, "
Xôi Gà Tý Nguyên,Quảng Trị,"4,0",83,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMNDCBZ02iUztCkJl8NBb_6HcrBHeDn3MegBpNA, https://lh5.googleusercontent.com/p/AF1QipN8Mr9A7XD1lhvbiivbNupJkzaljLe3uxR9j4Ad, "
Quán Cơm 07,Quảng Trị,"3,6",162,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNe_9tSUT5tLC-BoJkdGc_UGbEAc-FNau6UebjY, https://lh5.googleusercontent.com/p/AF1QipMFewZQkrZklHTxatCZad6UQXjNODuBhyf9TX3q, "
TOKYO Restaurant,Quảng Trị,"4,3",179,300.000-400.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNGs4fSj-_nxc3Tqhs5hc7kCrbCXzSjTAyB5Tz1, https://lh5.googleusercontent.com/p/AF1QipO60LDJQl_M0PFio0dEU_tA2skm7j6Ik_nV-lq0, "
Bánh Canh Cá Lóc Quảng Trị,134 Huỳnh Thúc Kháng,"4,4",78,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipN2eyNbvxp54LAVLXjMhiJIcMTsO62uw-By-_Bk, https://lh5.googleusercontent.com/p/AF1QipP-TrBFj5RJoAAgcG3j1lJYRkYHMC_HqyhoY3xN, "
Quán Lẩu Lương,Quảng Trị,"4,0",71,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMHDteRZC0Yb3Ti5UKg3AMTxQ1F3yiwmhHftPEb, https://lh5.googleusercontent.com/p/AF1QipOYuV-Nibl6tJVZLWZJ12MdHExXzqrk9MRP_-I3, "
Bún Hến Mai Xá,Quảng Trị,"4,3",129,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipP456a_mzhTMEORAmgeqwQXDSLOyQUsKBXoXo-K, https://lh5.googleusercontent.com/p/AF1QipO7R0igSto3BMg6j4a0SUspDmoJLOIQFke1jFUU, "
Nhà hàng Duyên Mến,Quảng Trị,"4,1",114,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNVsi2tI022264C3tzKd9bZcmpxO3_v8eGRj2NZ, https://lh5.googleusercontent.com/p/AF1QipPVJqUKGCFW1hsSYUxHiHudKlTLlK5QhJnHVAcP, "
Nhà hàng Tân Châu 3,Quảng Trị,"4,0",279,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOjtUo5PQfNC3GoocKawpNZxWuauk-r0ml4SCxG, https://lh5.googleusercontent.com/p/AF1QipPp5LSXQ1fW7WpM0B_E6AWWNDA_7FOY2v4SFh5O, "
Nhà Hàng Bích La Thôn 2,Quảng Trị,"4,0",248,200.000-300.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPuLtLd1nOgkWBfJIjOpDhg_XyrzsaBW7KWvAOl, https://lh5.googleusercontent.com/p/AF1QipNTJRbB3oswneG6rIsSSqYEmb2VtBYQQpH0CI1X, "
Nhà hàng Phương Xa,Quảng Trị,"3,4",35,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipN24dUC2KpxUT-4fa8VoG6hrxE72U7S7pmCxkJk, https://lh5.googleusercontent.com/p/AF1QipNcK1a6K0Xh7tdNVOuS3gv6gAnxMDj7gVOyUcmP, "
M BEER,Quảng Trị,"4,0",69,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPWHVzZkvO7cyPcuc_TmVLR0O6QJwWCDrthTNsh, https://lh5.googleusercontent.com/p/AF1QipMJjeQk6Ysfb2ccofnwOWw_C8l3tjSWJRPtiI9H, "
Phở Hằng,Quảng Trị,"4,0",113,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNiYPZOsWEb0joqdf14Vg8wybljh-0TviAYny_l, https://lh5.googleusercontent.com/p/AF1QipMtPAeyAbGjWcaXB63qpXdRqhBZ6IURq3NnjSK6, "
Quán Nhậu Cây Me - Các Món Nướng Cay,Quảng Trị,"4,9",26,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPjGwHW6Q_LrLJrSB9CDuZZBuBBHoUSstqQUkRn, https://lh5.googleusercontent.com/p/AF1QipP3cvUL-lir8ZE46NakoLoG02_0N-yeV3VkmNLV, "
Nhất Nướng BBQ Đông Hà,Quảng Trị,"4,1",106,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOD1VkTVvk0M_djhxs_ABVKaKl0MWtulvDr1OHV, https://lh5.googleusercontent.com/p/AF1QipMasa_yuP0Rlfnqwy_0vSap5ZKRCL4mJhNhCatx, "
Quán 42 Trần Phú,Quảng Trị,"4,1",17,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMHBGqBKxO4W8JSM-jUZsLbMA4e0SNQbHiJKGRM, https://lh5.googleusercontent.com/p/AF1QipM66oJFz240MvvZLPW-fIELt7aOSwOdhJ90sYoH, "
Cơm niêu Hương Việt,Quảng Trị,"4,7",30,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPg1L-5hEj220yVOvbtkNrVljVzMJs9s4n9Hhc6, https://lh5.googleusercontent.com/p/AF1QipNkPlIlY8yJXr-GyUX-b7FT0d32AUmybiPp0hxs, "
Quán Lường,Quảng Trị,"4,1",41,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNW3sDBgBi36fB6mnscS8Gpfs-oB1qhnX241Xzj, https://lh5.googleusercontent.com/p/AF1QipOvnuZrUdOob6614VwujrxxwHAg0fI9H_5X7wwE, "
Nhà Hàng CÚC TĨNH,Quảng Trị,"3,7",41,200.000-300.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOI0irLebkXGtWFZ-eUEnl-cfEAWKgkhG7Khrej, https://lh5.googleusercontent.com/p/AF1QipPlm8dVoYlT6mOlhWPlQK5YFDHINFnSps51n0TF, "
Ăn Vặt Mr. Trum,Quảng Trị,"3,7",3,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOYc0hXFwoqOD2Qh8bWz54IoaGhjhWnzxLj5Pnq, https://lh5.googleusercontent.com/p/AF1QipPZgSNgsq1CnovCNiv5OGbLIQknPgwueWThs1JH, "
Cơm tấm Thìn - 150B Quốc Lộ 9,Quảng Trị,"4,7",44,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNOfFpGDgaYU22djhuLnG4F3QcDcXZBipWul74e, https://lh5.googleusercontent.com/p/AF1QipOd_W8mbNUNx30JU7XvkxLaTXmNz8Por1lsd5R4, "
Cơm niêu Nắng Quê,Quảng Trị,"3,8",35,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNsO2eqNwjDdkkknlU2mHFA1dMlbaOX1yjh7Uy6, https://lh5.googleusercontent.com/p/AF1QipMqZJJVe_h9B2QdLPS_JeS5-qsc02DZ7W3i8qd4, "
CƠM QUẢNG TRỊ,Quảng Trị,"4,5",126,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPWtBMiewOXUEgIVOpmWzMlEiJcFyTAEQ1-vLHv, https://lh5.googleusercontent.com/p/AF1QipNatSGArprnyNtFZz4iZV1VhJeH3SsXAhxhEwsD, "
SEOUL BBQ (Tiệm ăn Hàn Quốc),Quảng Trị,"4,1",10,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPSHSGw_on-B4McQnseE5OjAIbvGm1admRXaXyN, https://lh5.googleusercontent.com/p/AF1QipPltVfYEy2FoMWP186jPLKmCuSPl6U9mvP2cUQb, "
Nhà Hàng Sông Lam,Quảng Trị,"3,6",94,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMWybWZwO9ZVFMz4TGLLKiICPnhTutirC-6qHM5, https://lh5.googleusercontent.com/p/AF1QipOWmcpTuHHyAdUzzlWy-LfNp6VrJSmRedxHAl23, "
Quán Bún Triển (Quán ăn Hùng Triển),Quảng Trị,"4,1",51,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipP-hZmFQbUNdPbsye0dCUSlVOspIXvEpnPa90lD, https://lh5.googleusercontent.com/p/AF1QipOy6inesgepUGq4Bkz-oYDrZ-nU0QGQ-DkOiyKc, "
Quán Ăn Đồng Quê,Quảng Trị,"5,0",1,None,Quảng Trị,
Phú Thành quán,Quảng Trị,"4,0",31,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOU-Fg6d1N-dqWEzRAkI9Lz-j7mhWvam3q-k-WG, https://lh5.googleusercontent.com/p/AF1QipP_JTvkQJwbrzMhqZ7yjs5X7tTXXXlYRRkIR7KG, "
Quán Cơm Thương Tuyền,Quảng Trị,"5,0",2,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOCPnZVpyuhQZdbtrm798RfJywD156rVIITTt-w, https://lh5.googleusercontent.com/p/AF1QipOpSjza4PRr8Te4WQKyuLyC3Ggz17UoBD826iGN, "
Mỳ Quảng Bà Mua - 95A Nguyễn Tri Phương,95A Nguyễn Tri Phương,"3,9","1,5 N",1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMShTcCk5BiYy5R_uwlcdyh_2krHZRccl4WtJum, https://lh5.googleusercontent.com/p/AF1QipOttFsABWSNUBvb0OV0j5euDMu90Z0-bYQfa1YM, "
NGON - ĂN VẶT ĐƯỜNG PHỐ,Quảng Trị,"4,7",3,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMQPQcwsagXOF5-fEE7iPgL6VoqA9EZcsQq4UHJ, https://lh5.googleusercontent.com/p/AF1QipMbx4y_mOsPg5Y5SaQ9sRr019rHBi8uiMAo_wfh, "
Quán Cơm Khánh Linh,Quảng Trị,"3,5",30,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipM2WNmPUx_UuK5DASxvmQPF7avrDGCwP7kl80du, https://lh5.googleusercontent.com/p/AF1QipN7QIqQ6DNcmtrmQVK1pKwdlMjR2FJ_Nc1E6T0R, "
Quán Ăn đặc sản gà chỉ Oanh Sự,Quảng Trị,"3,8",14,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOWiQR5PsiVT8k1ks5xmlnfOz226xCLQAedsAXk, https://lh5.googleusercontent.com/p/AF1QipOL1aEYIbC7Fyd0IW_2-uf-b69sac6IYPqndlbc, "
Quán cơm giá rẻ Yên Vui Mai Lĩnh Quảng Trị,Quảng Trị,"4,7",6,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPmNm6wU-g7AJap-1hkKNssisbb6Q84dzdkeHby, https://lh5.googleusercontent.com/p/AF1QipPlBBItJYaPmbX1KmmXc4OAXzJn3zTdVVl8yLLl, "
Cháo bột O Tình,Quảng Trị,"4,0",93,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNH7sccbt417LgAtF4TJG_ronx-nk16S0afuuxq, https://lh5.googleusercontent.com/p/AF1QipMfV57jbMuf_Bz3VcAXHC5FScWKwOR41gOM9eBk, "
Nhà hàng Bánh Cuốn Việt,Quảng Trị,"4,5",18,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNB2UBiJAI9AiulUw3Vc4_gxHpxZXiW5A4x_Lcl, https://lh5.googleusercontent.com/p/AF1QipOcspUTnNpa3YlRecVwOqejOelRhEAt-fimY2UL, "
ỐC NGON ĐÔNG HÀ,Quảng Trị,"4,5",15,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMLjvNkCVJD9iSUs72ZGLNFwyR6nAIjkubkLA1X, https://lh5.googleusercontent.com/p/AF1QipOU6xioW0wY97lam-NHGfV4FhunmGTzA5eryUC7, "
Nhà Hàng Hiệp Lợi,Quảng Trị,"3,5",78,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOqEcp7FguSQFnnbcTqxZJfFCSNZgAgBDp6w9fv, https://lh5.googleusercontent.com/p/AF1QipNwmq1hL-FqHZY_CjI2A-t03nAWe5mKQ4-Erity, "
Vườn Bia Quán,Quảng Trị,"4,1",44,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipPlgKNTy8AvGd-r78OiFT3vTyPswE4DNh9pR3aM, https://lh5.googleusercontent.com/p/AF1QipMYlfHjCAZSJOh8kaoynvT0lRrSzg0-OBrPjqVs, "
Nhà Hàng Á Đông,Quảng Trị,"2,9",16,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipM_d5ybJNiAYucw0-MAMFK5NREeuG3sVIJf6K8u, https://lh5.googleusercontent.com/p/AF1QipNW78JnGuVnALlwoWYuuWb3hkuSlrKjXK7g663h, "
ĐẶC SẢN QUẢNG TRỊ,Quảng Trị,"5,0",1,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNnY4gLtOLNWVOknjkeLieJa3hRaD4KgNyeS39o, https://lh5.googleusercontent.com/p/AF1QipPWaZW8gImMwQGXl33UhZ_t7wCyeqT1Cv_HqznS, "
Thông Tửu Quán,Quảng Trị,"4,1",45,100.000-200.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMSAXIIcg4_tSQeOryEdMJ2kpIhZP6D9J21W7E0, https://lh5.googleusercontent.com/p/AF1QipMgw3-Li5U1DPpwpW0BP8eHoBOTrxTC5TdFeNjv, "
Quán Chay Nguyệt Quế,Quảng Trị,"4,5",15,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMJHdc2-P4dCa8BiQvhCVcV7McOjLdP8FRfgGSH, https://lh5.googleusercontent.com/p/AF1QipMUSRJwQEryVE-wya3MBr0o320LgP7zxf8BrIJi, "
Nhà Hàng Hồng Hới,Quảng Trị,"4,4",27,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMMpdLmvtrqC_AJx_bCUUB5F3FtX7Hw9KWOc7tk, https://lh5.googleusercontent.com/p/AF1QipMeipMSrjM3oTWUr_9PlzN7KJ4NqG-lYEsi_adD, "
Bún hến Mai Xá,Quảng Trị,"4,6",53,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMkLztTFB0t9Xl0IqI_q-EW8g5Z5u2pOjuFvsJL, https://lh5.googleusercontent.com/p/AF1QipNHCSxxm9Gq5P0jaww8YhwLg8hpp1IjsNBJLqs9, "
Quán ăn Đường Ký 1,Quảng Trị,"4,1",12,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipMJw6hchn5LB2GNztvOHIBoeCpCZ2ShI9ORjuVm, https://lh5.googleusercontent.com/p/AF1QipPtdws3ysbxEWUnlNdokQ-TjsAL6kxgTSAMHkp1, "
"Quán chay bánh ướt, phở, cơm ngon Quảng Trị",Quảng Trị,"5,0",2,None,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipOfVLF1s7hpiAke3-f4FJnhZHTjwPLSLpVURg3w, https://lh5.googleusercontent.com/p/AF1QipODNI1O89-1E9X7wlM5IIDXFA41ITTva5mpzVcS, "
Cháo cá Mụ Liên,Quảng Trị,"4,2",127,1-100.000 ₫,Quảng Trị,"https://lh5.googleusercontent.com/p/AF1QipNokXesai33wTeGMD45i1QsYbOwXB38JjBaVvP8, https://lh5.googleusercontent.com/p/AF1QipPYZPw62xcEu_-Vubat5xAkouGX6ludi38MIVw3, "
