name,address,score,reviews count,avg price,province,description images
Dookki Bến Tre,Võ Nguyên Giáp,"4,6",101,100.000-200.000 ₫,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipNjZt2Two9dYnt5jmw7f9QeN_LXErfBs34fBhpy, https://lh5.googleusercontent.com/p/AF1QipPRZ-qqbEYwNW2MxQh1mba3BWsMG7XY5N13mu0, "
Bò đun Mười Hoa,5 Nguyễn Trung Trực,"4,0",170,1-100.000 ₫,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipP7b5lr-4XyAdYxpdhE-KaF2PBQHMQAGZng52cp, https://lh5.googleusercontent.com/p/AF1QipMn2y_nvmGBqc26HWu5kOiGYqTDpxU6YJ28SGgm, "
Quán phở NGON,490c3 Nguyễn Huệ,"4,0",5,None,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipPpVg2O5dm8arfafzv-UGMGscbw6wIEUcqMvUc, https://lh5.googleusercontent.com/p/AF1QipPUCAwH9yrLrbQjawxMZhzC2mgfcBYFEhktNGrH, "
Quán Phở Thanh Xuân,27 Phan Ngọc Tòng,"4,0",46,1-100.000 ₫,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipPXcGt1rGMMYpjdVAEq0rrr-M35uBGjDt1MumlI, https://lh5.googleusercontent.com/p/AF1QipPX_kNvtG7eXCOM5XmPOd_9oHgCD06UXgUEhs5h, "
Mì Cay ITADA Bến Tre,9k Khu phố 3,"4,5",13,1-100.000 ₫,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipM1Js0SWl82wSOn_9aHiJ8xR03aHrO5mqIGPKWq, https://lh5.googleusercontent.com/p/AF1QipPCHwGHsdZ1i2PjuAhvU7h4quiPXEXFfHuZBJGi, "
Pat Kao Thai,42A Hai Bà Trưng,"3,9",48,None,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipPa1-mfcnw0EDvyBGztmsUhAKwcA6jifXYGrnI, https://lh5.googleusercontent.com/p/AF1QipMIlgMZDjnFzkZlzlbPsFCdRAuDHt7y396wXeCa, "
CƠM NIÊU NGHI QUÁN,153B Đại Lộ Đồng Khởi,"4,7",9,None,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipNLeLB7YpYcSvnKfhYM-AyRrsxV282GGeq8t4Uy, https://lh5.googleusercontent.com/p/AF1QipNEa-FU_uVtvo-3g5c1avBMM_QHh1C203SuRuNi, "
Ẩm Thực Xứ Dừa Duy Hùng,3A8 Đồng Văn Cống,"3,9",21,None,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipNNM_LiRg3iul5dL595KvurPHOziZeiUsZV1HsL, https://lh5.googleusercontent.com/p/AF1QipN3aq5GqFA0PqVqfJ7zeZelyaaC39hC25o9DbAf, "
Phở Ánh Hồng,14/3 Trần Quốc Tuấn,"3,9",95,None,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipNjWFH55iI2xIVYR8hDQQWArOdyu3rAhN7b8QX6, https://lh5.googleusercontent.com/p/AF1QipOMdw6JKLAotO6ycqG1mwv55jnmw6RwyrLxFlx8, "
Quán Báo Gánh Phở,"69XG+VFC, Ca Văn Thỉnh","4,5",11,1-100.000 ₫,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipOz3nJ430uVyuMhk0_a-DywsfcgRLH3chwEii79, https://lh5.googleusercontent.com/p/AF1QipPRNKEMyCnXBjVeCetc0mjBY9gjFajr8jKr80nR, "
Quán cháo vịt Xiêm Tâm,"69Q4+PV8, Đồng Văn Cống","4,1",82,1-100.000 ₫,Bến Tre,"https://lh5.googleusercontent.com/p/AF1QipP5necbNmhTDzj-cR2ed5Vd-eArtCssLXtS8vf4, https://lh5.googleusercontent.com/p/AF1QipPhbRH6lCuiv2Aa-tRI44z4UIBiE1yGSdN8PPPZ, "
Bờ Kè Quán,162 Đường Bàu Bàng,"3,8","1,4 N",100.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOyG2MRcw99qQ3NJPptZnTQcRDKPDU3sstQJWQc, https://lh5.googleusercontent.com/p/AF1QipMW-sQh2SaKYQRFDpqSteRLyWIpk0R2LDYaU7S3, "
Làng ẩm thực Bình Dương,343 Đại lộ Bình Dương,"4,0",655,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPqD3PLYABvwgUYYB6xRdcETiF6Qdm1zcvgruX7, https://lh5.googleusercontent.com/p/AF1QipO3AOd9-xslecVhqT_kG7_jlWaoCycPmylckxO2, "
Phố nướng Tokyo Chánh Nghĩa,145 Ngô Gia Tự,"4,1",992,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNCuhcF6WoRPsDFS4VUw29pp4gHovVNioRE3QkU, https://lh5.googleusercontent.com/p/AF1QipPJZ2iyutwPFfeLLPgvls1TJLplseLt75v1vdzl, "
Nhà hàng Yum Cha,127/9 Đại lộ Bình Dương,"4,2",193,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPzBKAccafpjlMiT8Tv_-JNcGZ36iZPIUTRa1We, https://lh5.googleusercontent.com/p/AF1QipNlQNR-8_e77tpui21Q_gR_wjdXuwqDhmm9arZF, "
Nhà hàng Sesan - Bình Dương,Đại lộ Bình Dương,"4,5",754,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNJkSfeBvh5Nbw4dbb3R4AOgNtm3NWXKfI4QOS7, https://lh5.googleusercontent.com/p/AF1QipO--MCuHE5DeCT_lTNdru-yBMl3P0hg8Wp3nXi7, "
Quán Ông Tây,Đường Hoàng Văn Thụ,"4,3",784,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipP-jnTEQq5VrroUJU7NhEnmoYehRnbT74XXYiUM, https://lh5.googleusercontent.com/p/AF1QipMQN8M_tOcz5ChMgeQe1MJr6OXLy6IfBE6YTm84, "
King BBQ,"Lô S-11C, Tầng 2, Trung Tâm Thương Mại Aeon Bình Dương Canary, Đại lộ Bình Dương","3,9",681,500.000-600.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOd-KQVRoWSo7pWIicKQVA9fMR45ZXQ-bbdkPQD, https://lh5.googleusercontent.com/p/AF1QipME3apj4qbLJk19MdOUBSc9cd72qfwjcXmzIHSt, "
Quán Cơm Ngon Tam Phúc Phú Mỹ,743 Đường Hùng Vương,"5,0",648,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipP_muRBScI1B8j7yNsLlxvCaGHtBiujbaWoU64h, https://lh5.googleusercontent.com/p/AF1QipMLRxkRIU1orW-A-ToDQiREGLX905Nk_u3ZMbuD, "
Quán cơm trưa Ngon Ba Đen,788 Huỳnh Văn Lũy,"4,4",84,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNNjZL6hYsS1MEcQ-MZxhfQBFuwP3Bg1PGRL_VD, https://lh5.googleusercontent.com/p/AF1QipNjVNPIUMUwAZfjUOlTiYAsxqyaSbbKFCiycUEz, "
Hầm Rượu Kim Dung Bình Dương,Đại lộ Bình Dương,"4,0",522,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPcjJz0E1ZrqQJeS2NuPjtZxNEJJFbvCJwSAg69, https://lh5.googleusercontent.com/p/AF1QipPC2d_MB4QwL2aX0T1d_983-_kDqp-F7h3YjjyU, "
Quán Cơm Chay Khai Tâm - Bình Dương,98 Thích Quảng Đức,"4,1",520,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMd5BQbN1hXyCoTT1Xgi_W2SjyoDjloA6YGkLJH, https://lh5.googleusercontent.com/p/AF1QipOWQu9V43-rcJaOKgs_EK7WqZn8X8CLO4Jt9K8R, "
Ẩm Thực Cô 3 Bình Dương,36 Đ. 30 Tháng 4,"4,1",166,300.000-400.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipM3z3vJ-m6WMmiQFY7rj8Jso4HNMlqdYRiYxpl9, https://lh5.googleusercontent.com/p/AF1QipMRXE4zYKqhTj73bflljBOnxhtufx6Aexyb9FWy, "
Quán Cơm Ngon Binh Duong,23 Đông Nhì,"3,9",13,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPKM7ym5irxsrpzaL1rxl8BmepWPUSdL1CpjqEv, https://lh5.googleusercontent.com/p/AF1QipMqWKPBJUGgZr0IZcnnhiOCV_K5AY1T_zFzwHiA, "
Bún Măng Vịt Dì Út,53 Đ. Phạm Ngũ Lão,"4,3",78,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMQMCL1aOubntvvwfgTB2Ss-P9Wrt_ZYJt7Ddn8, https://lh5.googleusercontent.com/p/AF1QipMfSahb5mL727IaoYBbOiQEIDQxS89_mH2FHWaG, "
Béo Quán,45 Nguyễn Du,"4,4",591,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNluQU_cAdhzO7--s2LxA1Z3ogCuhAIxDmVlt-o, https://lh5.googleusercontent.com/p/AF1QipPtm-A2niZIc328hXdMTDoRAL2P1FRf3OvFzUxz, "
Quán Ăn,"Ô 1012 Lô D2, Khu Dân Cư Chánh Nghĩa, Phường Chánh Nghĩa, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương","3,0",2,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipN49L8tgTAsBZUrSGDPVQpL6q5D_tzZbts5eTsJ, https://lh5.googleusercontent.com/p/AF1QipNXrz3qjY-u-Iwr3oPT0eJXB9eF9XBeQ9RFCLXY, "
ẨM THỰC SÔNG XANH,"35 Khu phố Long thới Phường Lái Thiêu, Tp","4,1",965,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipO2KPef5dhmzkiCI5jnnT3eNieQ8zthD7qUii8, https://lh5.googleusercontent.com/p/AF1QipNV1T8Y7SS8Ijv_a7NaMxk-85WX_JtJ_wr7rupm, "
Marukame Udon Aeon Mall Bình Dương Canary,"Lô S15, Lầu 2, Trung tâm mua sắm Aeon Bình Dương Canary, Đại lộ Bình Dương","4,1",111,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOIYc00MjgRmmbPcnRwKCH_SicoTnvxcf13irlo, https://lh5.googleusercontent.com/p/AF1QipN1AAfOTAfVd8Q_g91Ydf07vW3aSzX2aS1Nz2pc, "
Tàu Hũ Papa,32 Đ. Võ Thành Long,"4,3",325,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMCMmbnvoC2VykHhX_FOuOVzfFWUqAuZ_IfhqE4, https://lh5.googleusercontent.com/p/AF1QipPY9ax2w9IxPpwavz7Nf2zesT-SnjHb9F8BYwG5, "
QUÁN SONG SINH | QUÁN ĂN NGON BÌNH DƯƠNG,"10/5 Khu phố Thắng Lợi 2, đường, Lê Quý Đôn","4,8",11,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNcGCXR6efr7CrJD7V-1v86Po_Miiudsf16ZzZR, https://lh5.googleusercontent.com/p/AF1QipNeYfwjx82sLbv1e0XMqDGPF2vgq3YEhHoFFkN_, "
King’s Grill,34 Đường Hoàng Văn Thụ,"4,3",595,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPv-hZivIurwLkDSGpoR7QmPrar1GTgwgROV3jX, https://lh5.googleusercontent.com/p/AF1QipMw_EUk1wlamwYmOQfUwrWNrj-8jzFXR0atprJD, "
Mì Cay Seoul Đường 30 Tháng 4,40 Đ. 30 Tháng 4,"4,2",710,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipN3N_IQx6xXRAhQm_P9s70ObngCfNhBeFzvZ8YP, https://lh5.googleusercontent.com/p/AF1QipPJZzfkRon-8WcIXhfGSw0sk7CfE2VjutmsCqvD, "
Quán Ăn Gia Đình,"199, Lê Hồng Phong, Phường Phú Lợi, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương","3,4",5,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipM51U0hS2gTEbos_snV76hYMHtF_7hSPhUxnae1, https://lh5.googleusercontent.com/p/AF1QipNwBBKHwNyDccEtaiBxvbZQbDj4bpz_a3SCqD0u, "
Bò Sáu Sánh Bình Dương,"4HWJ+87R, ĐT7A","3,8",820,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMo87CP2feDuEqrXJRdnCSeB5AkEH-iTxy3u1d7, https://lh5.googleusercontent.com/p/AF1QipOcwCK57H1BTweW0DPzGyyxN-a4F0W1ZalF0f1B, "
Quán Gà Nướng Cây Bàng,318 Nguyễn An Ninh,"4,2",936,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOI7_GA6oDKLy0cXLHcCXeRbek2eI64XFpqdAyr, https://lh5.googleusercontent.com/p/AF1QipMysQYhsoeX17aeRiUylsNa-vJfH79kI2x5z0S5, "
Nhà hàng Hải Sản Biển Xanh,25/29 Đường 19,"4,0",274,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNMbg-QxsHqc5fpXx2J3HajoBpapCodx0JtKCJO, https://lh5.googleusercontent.com/p/AF1QipO5kcJxvuL5Fhs1afJYHbsRQ1REc_ztfqWBqaiO, "
Hotpot Story,"Lô S17, tầng 2, TTMS AEON Mall Bình Dương ĐL, Đại lộ Bình Dương","3,4",163,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMantaQ5NRtp5II4PfCQz6f0n0KWS2RxULROpni, https://lh5.googleusercontent.com/p/AF1QipNAlQ2dXsE85Qd5182ZDF3nEkqiA275DoadRes, "
Phở Cồ Bảy,440 Đại lộ Bình Dương,"4,0",275,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMzGHShnA5Z7fE-86G3N5b_lRSdJ53JoAmvhS4J, https://lh5.googleusercontent.com/p/AF1QipM0xvBfu0wpUlGXtl6Mjxznbh3dkG7nRLuiSEtz, "
Nhà Hàng Lẩu Trùng Khánh,3M2M+PGV,"3,8",44,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOTWVctPWmvB-YBrhs_Pu7-URUvKm20PG8lBQZr, https://lh5.googleusercontent.com/p/AF1QipMD8svcfcXEOaFz2L58nMM6RMwIBRPsbLeFEpKK, "
Quán Lệ - món ngon miền Trung,76 Huỳnh Văn Lũy,"3,8",62,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipN_LQtCgURATuP2nUOnqMH0u2eU7OR22Irb-kQ, https://lh5.googleusercontent.com/p/AF1QipOJXwZgD9MBnMxENc5NwbYjA7Q0U-pJoSLWcAUH, "
Nem Nướng Bình Dương Nhã Phương,117 Đ. Phú Lợi,"3,8",124,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPnlTToPOLSO8HN2Rsq60xCBLUCZe1LbiVKO18y, https://lh5.googleusercontent.com/p/AF1QipOUsUmXbqiCgkIYKFHBDXzPmrxwCjx2qut3AIig, "
QUÁN Ô,WM3W+3MC,"4,1",55,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMeAVenxFtNyt5FN6sUnOT4xsT7UjX1SNLBU7FV, https://lh5.googleusercontent.com/p/AF1QipOvCzKvLW6CJrrRFtN5O3FrHsKNEEh6yYCfYQNB, "
Năm Lửa 6,1 Đường N2,"4,0",901,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNnu5bPoXmT4B_P-k0NfW1KYXJv2CqBKf6s0i-e, https://lh5.googleusercontent.com/p/AF1QipOycbhT7L8vh2GYOtSsdSs5gKLt2u3DUlfiSkhX, "
Lotteria GO! Bình Dương,555b Đại lộ Bình Dương,"3,8",87,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNsxaFhvCshKQCr2eQQvCbp7WxOWRV0fNDXPMeI, https://lh5.googleusercontent.com/p/AF1QipMCP8fi8VHPYOuXSGiUo5n339m1Z6GPcWbuuQar, "
Quán Ăn Gia Đình Không Gian,"4JQ5+JRX, TC3","4,1",224,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMglUrzl4aaYwah-fqMzemqFiKPgH06R-o9yZe3, https://lh5.googleusercontent.com/p/AF1QipORn1wPQf0O3FCrBPtcx4R5bsBndaSoofihn2nQ, "
Ẩm Thực MỸ PHƯỚC,Bình Dương,"4,1",172,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMlOFHYs0hRO3S-4fkwLhicVU2LZb2lksT4f1Q2, https://lh5.googleusercontent.com/p/AF1QipPjruVB09FZoWnVR1DNAVoom_ft0Hu6AULRg9Oe, "
Nhà Hàng Thành Phố Mới（新城饭店）,Bình,"4,4",37,Trên 1.000.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPQW-mPLdGWi-QltVhkd2rh6PFPkjKz1UZM7Sp8, https://lh5.googleusercontent.com/p/AF1QipMHkGNM0Azs9L8t2olqtkLAfwK3DrX3s72VFdcC, "
Nhà hàng 86 Seafood Dĩ An,61-55 Nguyễn Đình Chiểu,"4,6",47,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipP5JXVy2MIpUnLpvM3QXOdrlcR2PomI6UghfZQi, https://lh5.googleusercontent.com/p/AF1QipPA-z_hijxKcr9N1il5fHKc2K2S3x7i4y3sT-IL, "
Quán ăn Đập 26/3,5J4F+7XH,"3,8",154,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMYWqLuVIshH9VgVf5PdxgIhbRlk4rmuwbToxdu, https://lh5.googleusercontent.com/p/AF1QipOrUFj9IH0LnYjXfb1YefiioeGE_l9zscswyP2H, "
Cơm niêu Bến Cát,357 QL13,"4,0",238,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMEofOq6ebP8Xegt7zaFgBCRhIDcM0HxWuGoITO, https://lh5.googleusercontent.com/p/AF1QipPaxe0CJDkE4n3YubS45RQ3OG99nETQ49Jz8J_c, "
Quán Ăn A Quánh,677 Đ. Cách Mạng Tháng Tám,"3,4",162,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipN2iUX1dZglAlYLBhgudWsWMAoRXZq6VQVUhAeQ, https://lh5.googleusercontent.com/p/AF1QipNVpYBrB5_4QiSveFCEqLskVObEgVe6HypfqYGb, "
Pizza Hut Big C Bình Dương,555B Đại lộ Bình Dương,"4,1",907,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMyayWJbolWo9wwkQgbxbsXor6sL8T31WppWms0, https://lh5.googleusercontent.com/p/AF1QipP-vlmYVUzPKVgPGTAGCsePPHqlzEgI6Nq-Gq5S, "
Cây Xoài Quán (1995),365,"4,7",51,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPKNgDD0qV8fQghDnu7LyPPeNKTidUWUX9df-Jy, https://lh5.googleusercontent.com/p/AF1QipNpxxsAZV92PQC_A-QTLxwOgaERyE_Uokf_hEx9, "
Mì Cay NAGA Bình Dương,1072 Đ. Cách Mạng Tháng Tám,"3,8",175,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOEUM1hNh_5mIKU6PB4VrP-iU8dHYiRQTcbr2WI, https://lh5.googleusercontent.com/p/AF1QipPtBiq1Y1TGUUegWllb7Ulvmq9aVzuOWfHPq21j, "
Cơm Niêu Mỹ Phước 3,4JH6+V4P,"4,0",657,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPUt1aDAv4DlyOZGUdKLoyldk2gzWMMQix4CEM7, https://lh5.googleusercontent.com/p/AF1QipPlF2vm3eDWP0FESt_DNM83Xp9d6NcdoRWLneA3, "
ẨM THỰC ỐC CHUNG CƯ | QUÁN NHẬU NGON BÌNH DÂN | QUÁN NHẬU BÌNH DƯƠNG,"195/5a, Đ. An Bình","4,3",19,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNR47PdNGntQCJwxpbWHpDwVKZAT3LjeuhTSIPG, https://lh5.googleusercontent.com/p/AF1QipOc9pXkJk6JN3hlXjS5EVOURVvyGgFLu9TTsNDf, "
Quán Bò Bà Tư,4HRM+2C8,"4,0",872,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPlwjG8R6O9DM8clhCvtlKYBoyfJeN0Lxt_TuNQ, https://lh5.googleusercontent.com/p/AF1QipPOybS_KQw4M2Nkbzt4u3COsS8_cXNHslgA4l3S, "
Sáu Dê Ninh Bình,"4JF7+Q4M, G 1","4,1",265,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNJCLBO5hKE1S7DcK7IKJorIfo0vw57eFH8wInM, https://lh5.googleusercontent.com/p/AF1QipN1Q24B0-MKPdd_TAoJYEvfepUL4TWZ0fT03mWY, "
hikari,"ẩm thực Hikari, Khu, Đường Lý Thái Tổ","4,2","1,3 N",1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipO4h_mzIE_mmOp9LMxNECtbJecd3D5NzXLidzrv, https://lh5.googleusercontent.com/p/AF1QipOphUXEo6R5rtNPlwEYRVOPncXhjOD-C0iWGgHG, "
Quán Ăn Bình Dân Phong Ký,61 Văn Công Khai,"3,8",34,1-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipM-j3hI-DnimNgLAsCgP8EultyHQWCCHAP2tUtc, https://lh5.googleusercontent.com/p/AF1QipN3ViO5rpzBNJcMQKg7EwhyqnJ1GsCB67qnaQkn, "
Quán Thanh Thanh,"Khu Dân Cư K8, Phường Hiệp Thành, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương","4,3",12,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNiWhSBraszGfzHaqD8vBtOOLUGk0Nr5jpVYHgP, https://lh5.googleusercontent.com/p/AF1QipPuYoha1qbyq9X5byAJFmiQsCrg1is_fNe5P1fE, "
Món Ngon Cô Nghĩa,"31/10 khu phố, Bình Phú","5,0",2,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMyz3S1VZsxv4WlhbZLAZAD1jDH_To6NLLk_RPA, https://lh5.googleusercontent.com/p/AF1QipOACORwhBWh1Kq0Alv3y5P3Kh33US3tXOyF2NYB, "
Quán Cơm Duy Nghĩa,27 Đ. XC2,"4,4",90,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipM5o78WQCAOMwS8n3G4qmMg4grNt8M_FVUxzBOQ, https://lh5.googleusercontent.com/p/AF1QipOhCncKkLMCAo8qDx00vf-x8OTsGwqysAX6_MRe, "
Sóc sushi,3 Nguyễn Đình Chiểu,"4,6",347,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipOcQb0Q_pcMlIevhyr9mdAAx3Vm0ke94o--kybi, https://lh5.googleusercontent.com/p/AF1QipP8gP_9lfKZXmiS1i7xRp6kuA0KKDSMkGxTrjdI, "
Cơm Niêu Tre Việt,NE8,"4,2",91,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMC7zwVTxOR7nMc8CENtkdzbPi8RMGRvkR4nXQz, https://lh5.googleusercontent.com/p/AF1QipMrOcPP7fTlRbOZAoYtL3y7PY97tUuoq1HSBsJd, "
An An Quán,"4JG8+22X, Đường Không Tên","3,6",150,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMJg_fHYn2N3nPMiulqnyKY__lPasIqjrP7R4e7, https://lh5.googleusercontent.com/p/AF1QipP_5AvUWVqNFua_do83nkbYZTtGF8dR8zyyPUPh, "
Nhà hàng Ngô Gia,Bình Dương,"4,3",120,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMkPzt0FTQiCMbCpiEJxZYbiOJzy7GnEAjfhbHB, https://lh5.googleusercontent.com/p/AF1QipMmJPNav0vzme8agmsPX_WsE7LJDMaWkz26_fr2, "
Nhà hàng Hideout - Kitchen & Bar,13/5L Đường 30/04,"4,8",212,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNHz4rCyAVaDv_fnM8mSr95BFWqnTPmjjLtSRh7, https://lh5.googleusercontent.com/p/AF1QipPe1Ewme9eBKyLbe8EqoGdQJhOt0Z3m5oRKgXN-, "
Ẩm Thực CHÍ CỐT,NJ12,"4,1",167,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMQ7ojkFTpyDkzjpXrbSzk2eTlVhbmiQSzGZX6E, https://lh5.googleusercontent.com/p/AF1QipND7VuE3pdchqLVDzvcT6FSzP7LWvhxMLSu7Z1u, "
NEM NƯỚNG - BÚN THỊT NƯỚNG CAO NGUYÊN,86 Thích Quảng Đức,"4,2",380,1-100.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipM_Rz55gSxbwVjpM4t7r3VbT-Kbj05iJrfURi2T, https://lh5.googleusercontent.com/p/AF1QipMnCeoMsnESbLC99K0J-oXuNKyxRH5FkjS3257x, "
Nhà Hàng Hữu Duyên 1 | Đặt tiệc Bình Dương | Nấu tiệc tại nhà ở Bình Dương | Tiệc cưới Bắc Tân Uyên,"Thừa Đất Số, 669 Đường 31","4,6",5,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipMIHXyK-nlllWNNdicQhrHDOcqVcQARDircM5hT, https://lh5.googleusercontent.com/p/AF1QipPIBooP29-SvbZqLYgIsrbYdvsdxFcSEGWb65cZ, "
Quán Ăn Gia Đình Bằng Hữu,"5H4H+CCP, Unnamed Road","4,0",141,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNfaEWwQc6eVN2lgPCS7isYSUkhgOJTohHj0SfW, https://lh5.googleusercontent.com/p/AF1QipMMBeH1-Ki4kQv9nxIkyVdPsJo3pX8hyBBMf8M, "
Nhà hàng 29 Eatery & Bar,11 Đường D9,"4,7",49,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPjDx6ZgZZrZvmxTsPhw0iGIH99GqGox91pDuuG, https://lh5.googleusercontent.com/p/AF1QipPfgQUkmDE77kr0rL-wlBNtmVV3HcS7JaEPjMN3, "
Lẩu Bò Cầu Ngang,WMPP+FG7,"4,1",195,100.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPU7uXDezhobBhjUUC6K1F2IdlX4DqVowV4w7cw, https://lh5.googleusercontent.com/p/AF1QipPEeuDrlj3CBJGPJHO5AGL5PQFTMHaYdaPgXnHg, "
Quán Ăn Bình Dân,Kho bạc Nhà Nước,"3,9",44,None,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNgsWOY7In6A0Ko3ITo5cQ8DkijtjlFh6DCnjSf, https://lh5.googleusercontent.com/p/AF1QipOR0DlcZEp-a2iZTLkPPswcHX9rPoYOgk8d7UiA, "
Ẩm thực Đài Loan & Đại Lý Vé Máy Bay Hùng Thanh,"Thửa đất 4100, Tờ bản đồ 63, Lô 14, đuờng, DA1-2","3,9",147,100.000-200.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipNFU_NuxtHfQIlBoxaRcfFos-PJNv6BNDfg2hsG, https://lh5.googleusercontent.com/p/AF1QipPZ4W3VRQS1ZC509Eeza2Ixzp7j7vl0W9xiiHMp, "
Làng nướng đá muối 3Ku,Khu Dân Cư Đ. N,"4,0",636,200.000-300.000 ₫,Bình Dương,"https://lh5.googleusercontent.com/p/AF1QipPax1fWfR8KgkJQMUY2zgufyqQ0JtrN8fr5Zoiw, https://lh5.googleusercontent.com/p/AF1QipMPHs6vGjmFQmkiG-1KqQ7y-Bb2O0g2v63lenxl, "
