name,score,category,price,address,province,review count,description images
Khu Bảo Tồn Thiên Nhiên Lung Ngọc Hoàng,Chưa xét,Khu dân cư,Không có giá,"Phụng Hiệp, Hậu Giang",Hậu Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMbX5zytcq2l3GARPe7m_m8jqPDWNYxx09EceiI, https://lh3.googleusercontent.com/p/AF1QipMuxAyqcVr9aKjsBZ7IWAPrxYPfshyFLAQPACDr, "
Trường Đại Học Võ Trường Toản,4.6,Trường cao đẳng/đại học tư thục,Không có giá,"QL1A, Tân Phú Thạnh, Châu Thành A, Hậu Giang",Hậu Giang,941,"https://lh3.googleusercontent.com/p/AF1QipMcL2jwVQr-3W2SsfXb_3f40cKGGk9Xrqicc1oC, https://lh3.googleusercontent.com/p/AF1QipMHwFezpBqzTbPOhB7mvQaRIP6k1BJ2fHxejfmB, "
Khu Nghĩ Dưỡng Sinh Thái Tây Đô,5.0,Văn phòng công ty,Không có giá,"XP8R+QCR, Tân Phú Thạnh, Châu Thành A, Hậu Giang",Hậu Giang,2,"https://lh3.googleusercontent.com/p/AF1QipPulCjkaFl464CmGjbDpUA2Y4bWAP2qRQcuaU-m, https://lh3.googleusercontent.com/p/AF1QipPGvnKd7R4nSnztGbnC2looJZj5yvelR6ekqx4y, "
Khu Di Tích Căn Cứ Tỉnh Ủy Cần Thơ,4.6,Bảo tàng di sản,Không có giá,"PJPG+6C7, Phương Bình, Phụng Hiệp, Hậu Giang",Hậu Giang,68,"https://lh3.googleusercontent.com/p/AF1QipM6m5nLiiIo1zsIQaY-iHCAI1Cg1W99nYoIG1o8, https://lh3.googleusercontent.com/p/AF1QipNxd3lITJ8tL7rrCwlkvm_T4VxZ_N_J02F_MkEC, "
Công viên ánh sáng kỳ quan thế giới,4.3,Công viên,Không có giá,"QFVQ+QRJ, Phường 5, Vị Thanh, Hậu Giang",Hậu Giang,70,"https://lh3.googleusercontent.com/p/AF1QipOT9JhreJrj4rg18Svc25ycr4G5qla-1z-Q8IWN, https://lh3.googleusercontent.com/p/AF1QipOTxtVPJVeL1mhrJEgEmKYUM7O88iPknfAvo30t, "
Chợ đêm Vị Thanh,4.4,Chợ đêm,Không có giá,"70 Trưng Nhị, Phường 1, Vị Thanh, Hậu Giang 95100",Hậu Giang,24,"https://lh3.googleusercontent.com/p/AF1QipNSiMXndmrKRTqTLT9f8wQ8JaLPRyr5ZNn-rNwN, https://lh3.googleusercontent.com/p/AF1QipPSLcNTmVwuXh3Md_9q679nwX1jNeDE5Bp-micC, "
Khu di tích Chiến thắng Tầm Vu,4.5,Bảo tàng,Không có giá,"WM7X+6QM, QL61, Thạnh Hoà, Châu Thành A, Hậu Giang",Hậu Giang,127,"https://lh3.googleusercontent.com/p/AF1QipPReM6cYE2oyXi2ssh076KzIoQl-KJ9hdE5GCyp, https://lh3.googleusercontent.com/p/AF1QipORlHvS_nfzyTJ8aP6KsvSLkkZUZbNDvS5V3jju, "
Công viên Chiến Thắng,4.2,Công viên,Không có giá,"QFRJ+FMG, Phường 5, Vị Thanh, Hậu Giang",Hậu Giang,185,"https://lh3.googleusercontent.com/p/AF1QipMznxC3vYQIIdCpI2mOTV2_h0vKGtnmR7gF238T, https://lh3.googleusercontent.com/p/AF1QipPzfT_5zRLheCkyZmASKYhWLgH-a3ejafqAJDRF, "
Con đường tre đẹp nhất Hậu Giang,4.4,Công viên,Không có giá,"226, ĐT928, Thạnh Hoà, Phụng Hiệp District, Hau Giang",Hậu Giang,50,"https://lh3.googleusercontent.com/p/AF1QipO44nRKao6JwdzSml7wA7aamfleLp-TwZToeoSD, https://lh3.googleusercontent.com/p/AF1QipPxfWGYBPpOTpwMwjKqU09GRskaBl7zNDRU-d8h, "
Khu Di Tích Huyện Long Mỹ,4.7,Bảo tàng di sản,Không có giá,"MF88+948, Vĩnh Viễn, Long Mỹ, Hậu Giang",Hậu Giang,9,"https://lh3.googleusercontent.com/p/AF1QipMoOjsX8AcV1BxsImbQEO_4z1KgfJ3ZRMXKPBze, https://lh3.googleusercontent.com/p/AF1QipPiqZSROittb4mDXR_e-COTJrEWE_3u3rW8IXAT, "
Chùa Khmer Aranhứt,4.8,Chùa phật giáo,Không có giá,"WPJV+522 A, Đông Thạnh, Châu Thành A, Hậu Giang",Hậu Giang,19,"https://lh3.googleusercontent.com/p/AF1QipP4G_HTO3LkGf1SBVYHQ5iFV0kfhKD9QbJXlNBQ, https://lh3.googleusercontent.com/p/AF1QipMXf4rCI-eaZHqwxooVcLPe1H2kteeVS2QrtpRg, "
Nhà Thờ Vị Hưng,4.8,Nhà thờ Công giáo,Không có giá,"QFWH+FVG, Phường 4, Vị Thanh, Hậu Giang",Hậu Giang,49,"https://lh3.googleusercontent.com/p/AF1QipP7I4Y6MDiAYQR9II2uh6mJ_dyyFQ4McRRNov7T, https://lh3.googleusercontent.com/p/AF1QipPKwISydrI6Q6JNz0rfhHoF1kexECiCyEpyDPdV, "
Nhà Thờ Họ Đạo Trà Lồng,4.5,Nhà thờ Công giáo,Không có giá,"MM2M+496, Tỉnh Lộ 928B, Trà Lồng, Long Mỹ, Hậu Giang",Hậu Giang,93,"https://lh3.googleusercontent.com/p/AF1QipP8jdcwBCPT5WQAHv0CG0V6XP-rkfjKs5l_KTrp, https://lh3.googleusercontent.com/p/AF1QipOY16lPSrYHry3WbRp-xLYhvU59NA3ji7c1g1yq, "
Vườn Sinh Thái Thạch Sanh Farm,4.2,Vườn,Không có giá,"VP6C+2M4, Long Thạnh, Phụng Hiệp, Hậu Giang",Hậu Giang,5,"https://lh3.googleusercontent.com/p/AF1QipPuB1fxKOX7c2anJlcL9gef9Wj8DkEW8xmyaCZs, https://lh3.googleusercontent.com/p/AF1QipMbzn-dgQJZc969kqbOg9lFlJnb6hcOszsbsaaO, "
Khu du lịch Khóm Cầu Đúc,3.6,Điểm quan tâm,Không có giá,"P952+FCC, Unnamed, Road, Vị Thanh, Hậu Giang",Hậu Giang,17,"https://lh3.googleusercontent.com/p/AF1QipNYTNoRLBbSwLiIzhAmh_EJ2PwTdj5tb4r1yVg, https://lh3.googleusercontent.com/p/AF1QipMaF_nBD2AhIe0_b9rx6GovLi1dPAROvh4HNXw, "
Cầu Lâm Trường - Mùa Xuân,4.1,Cầu,Không có giá,"QR84+9FF, Quản Lộ - Phụng Hiệp, Tân Phước Hưng, Phụng Hiệp, Hậu Giang",Hậu Giang,46,"https://lh3.googleusercontent.com/p/AF1QipMygS0-NTVRCW3eDI_5HOG3S5kgI6eywQ_v97ZH, https://lh3.googleusercontent.com/p/AF1QipOe1CPpgAz5cAsoTmTdhlWXsEQ0PT_ZCTVJaols, "
Long Mỹ,Chưa xét,Khu dân cư,Không có giá,"Long Mỹ, Hậu Giang",Hậu Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMzEdN7iNoO90lNq5gG6Dvjg09TZ5hdoCsE66Hv, https://lh3.googleusercontent.com/p/AF1QipMgc0aWqAdYgwhPII7Xlub61YDkTUCzaSQsLcId, "
Chợ Cái Sơn,4.2,Chợ,Không có giá,"PJRW+6Q9, Unnamed Road, Phụng Hiệp, Hậu Giang",Hậu Giang,109,"https://lh3.googleusercontent.com/p/AF1QipN5n81sDUWdIlRXt0K-mvbG-kVBhacHoErbMe78, https://lh3.googleusercontent.com/p/AF1QipMWV6FxjRf5f-T4EWIkB8rI05_egh8bVxNsjn_H, "
Thành phố Vị Thanh,Chưa xét,Tổ dân phố,Không có giá,"Vị Thanh, Hậu Giang",Hậu Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNEy6yFCuk7f5WCAytJDrsrEubICuJxOp4nLugD, https://lh3.googleusercontent.com/p/AF1QipO5kWlOxwsfRJ-6nDBcmFzaqIuJbFjj1nz6E0DV, "
Vườn Dâu Cao Sản Thiên Ân,3.8,Điểm thu hút khách du lịch,Không có giá,"Số 38 khu vực 7, Ngã Bảy, Hậu Giang",Hậu Giang,86,"https://lh3.googleusercontent.com/p/AF1QipNEy6yFCuk7f5WCAytJDrsrEubICuJxOp4nLugD, https://lh3.googleusercontent.com/p/AF1QipO5kWlOxwsfRJ-6nDBcmFzaqIuJbFjj1nz6E0DV, "
Di tích lịch sử Chiến thắng Chương Thiện,4.9,Bảo tàng chiến tranh,Không có giá,"QFVH+9W5, Unnamed Road, Phường 5, Vị Thanh, Hậu Giang",Hậu Giang,10,"https://lh3.googleusercontent.com/p/AF1QipPoPLI-Q26QFAwFGUpJsvV3fqKlvTxO2DjncbN6, https://lh3.googleusercontent.com/p/AF1QipNkJ8bwOLlSwbPw7AgxNav4SUNu3_2xnUYWXiGR, "
kênh Xáng Xà No,4.3,nước,Không có giá,Hậu Giang,Hậu Giang,39,"https://lh3.googleusercontent.com/p/AF1QipNqjJW6bEssQth-GUPlNMf3v_Um-ks-d2Oqw4ZB, https://lh3.googleusercontent.com/p/AF1QipNPAR8AAjNU-I-hW5Vlp-b99oJzb66LNNikMFyh, "
Đại Thành,Chưa xét,Khu dân cư,Không có giá,"Ngã Bảy, Hậu Giang",Hậu Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMPrG-2wHi44GL8hxlkOI6WMzPrnKoVdK4p32ss, https://lh3.googleusercontent.com/p/AF1QipPtIMRXg_vTM6mKcoiQjbBkvIxsah7ZzHQKp-US, "
Hỏa Tiến,Chưa xét,Khu dân cư,Không có giá,"Tp. Vị Thanh, Hậu Giang",Hậu Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOTlD8ISPDFcUEZRPsG-I8cW2mB_JfIsvNe8SQ7, https://lh3.googleusercontent.com/p/AF1QipORrH6kVJYbSDGAwCEcPNlO-3laBg_mWXIwkXzh, "
Vườn Tre Tư Sang - Hậu Giang,4.0,Vườn,Không có giá,"Unnamed Road, Thạnh Hoà, Phụng Hiệp, Hậu Giang",Hậu Giang,297,"https://lh3.googleusercontent.com/p/AF1QipPl5GTo9-8bejnyIY-wBM33kSU6ktYPa3x9XvfD, https://lh3.googleusercontent.com/p/AF1QipOe9iJj_D0oBSuWvi-AQTCOjf0mrIxSPR5k7Xr1, "
Động Cóc Đá Bạc,4.5,Nơi thờ cúng,Không có giá,"RJC4+X3G, Liên Sơn, Lương Sơn, Hòa Bình 35000",Hòa Bình,45,"https://lh3.googleusercontent.com/p/AF1QipOkyD3lUSDGvXR4ws28JElcmciUPWp_tGl6YLdU, https://lh3.googleusercontent.com/p/AF1QipMynnkg-ZhpPb-CdfSQbRiBVgGwRlGLb17efLsW, "
Suối khoáng Kim Bôi,3.9,Điểm thu hút khách du lịch,Không có giá,"Khu, Mớ Đá, Kim Bôi, Hòa Bình 36000",Hòa Bình,1.409,"https://lh3.googleusercontent.com/p/AF1QipOkyD3lUSDGvXR4ws28JElcmciUPWp_tGl6YLdU, https://lh3.googleusercontent.com/p/AF1QipMynnkg-ZhpPb-CdfSQbRiBVgGwRlGLb17efLsW, "
Đèo Thung Khe,4.5,Đường vượt núi,Không có giá,"Phú Cường, Tân Lạc, Hòa Bình",Hòa Bình,252,"https://lh3.googleusercontent.com/p/AF1QipNwtCTfwEUnCnlAr4ssAgt6YZfsU5mCM3rKQ4-j, https://lh3.googleusercontent.com/p/AF1QipNwhsc8KKyeBEH3xYnsNsHsxiwntV0LJksiOKqj, "
Hồ Hòa Bình,4.6,Hồ chứa nước,Không có giá,Hòa Bình,Hòa Bình,72,"https://lh3.googleusercontent.com/p/AF1QipOvP0YS5BtKAHc_iLwJuM7V1YBDc4the80rQQYX, https://lh3.googleusercontent.com/p/AF1QipMmNF93wwdmhRuxE0oTeKNTPUFADzhDIBdDuA, "
Động Thác Bờ Ngòi Hoa,4.4,Điểm thu hút khách du lịch,Không có giá,"Q54G+PH9, Ngòi Hoa, Tân Lạc, Hòa Bình",Hòa Bình,591,"https://lh3.googleusercontent.com/p/AF1QipM6R3hUNZTXVcv27FPX3iBJDl-XisVHv2nvxzoO, https://lh3.googleusercontent.com/p/AF1QipORcLMc6jCmFj4J84ApbYH8WM1UkqjGH2O--nxt, "
bản Lác,Chưa xét,Khu dân cư,Không có giá,"Mai Châu, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOTCEXZSCiscYJLhmWyKGVRN7jwLh-kPVaaku4U, https://lh3.googleusercontent.com/p/AF1QipNxHTY54unKryE-HUi6QkPCxZ0b_hCwLXW3GoQL, "
Thung Nai,Chưa xét,Administrative Area3,Không có giá,"Cao Phong, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPP1x8GZjsMWWilQQgKhjkFfyVCnFl5ApSLCyQe, https://lh3.googleusercontent.com/p/AF1QipMtkb1X4pq_TMyL3M0nD_4NUavgXl1EaG3ofVJI, "
Động Tiên Phi,5.0,Hang động,Không có giá,"Tp. Hòa Bình, Hòa Bình",Hòa Bình,1,"https://lh3.googleusercontent.com/p/AF1QipPYpBfhkNRxIsdYIa3LuIGDFW00yFBrVfLCBJhR, https://lh3.googleusercontent.com/p/AF1QipP3B7g1aZa51m4KRaiqym1zsrIjtm0xRHxGylcI, "
Lũng Vân,Chưa xét,Administrative Area3,Không có giá,"Tân Lạc, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNkT8d7lIroqDxXD-2XyBVJqg5thzIMOO2TcPuS, https://lh3.googleusercontent.com/p/AF1QipOpNbe4B99ojsceGrYwD6b6RcAoZH6iMCuOMSVt, "
Thác Thăng Thiên,3.7,Thắng cảnh,Không có giá,"WCPW+F4F, Dân Hòa, Kỳ Sơn, Hòa Bình",Hòa Bình,167,"https://lh3.googleusercontent.com/p/AF1QipPS_D27mk8wcN9eMN5n9pQWPjkqPcFdVJqpAPY7, https://lh3.googleusercontent.com/p/AF1QipPxBamYfZqoqD1uzJYC8glUqPGuy9Pzbiy_AwWI, "
Nhà Máy Thủy Điện Hòa Bình,4.6,Nhà máy thủy điện,Không có giá,"R87F+CRR, Tân Thịnh, Hòa Bình",Hòa Bình,411,"https://lh3.googleusercontent.com/p/AF1QipO4ZkFegAqhWoZQ1lrfpm8OjV5OL7aYyP1bIaW7, https://lh3.googleusercontent.com/p/AF1QipP5eq2JwFvNw3lyjdCrWxb-WGGmcKEhN2Ttthku, "
Bảo tàng Không gian Văn hóa Mường,4.1,Bảo tàng dân tộc học,Không có giá,"202 Tây Tiến, Phường, Hòa Bình",Hòa Bình,285,"https://lh3.googleusercontent.com/p/AF1QipMBiqSO8u4Gkx_wmFIhAOQrCqqDessb0adJnKrS, https://lh3.googleusercontent.com/p/AF1QipOqvQ_78TVpsoqRT4bHarGkvsyAABsx1B_gT4Bq, "
Đèo Đá Trắng,4.3,Điểm thu hút khách du lịch,Không có giá,"QL6, Phú Cường, Tân Lạc, Hòa Bình",Hòa Bình,2.834,"https://lh3.googleusercontent.com/p/AF1QipN8EwP_II56NdTxVRg2rtMMIgfxGrrhVMSCB4MP, https://lh3.googleusercontent.com/p/AF1QipOnzP9FaWttl5ZtFduNgynRFXo0MX5ipqZ9FkeO, "
Bản Poom Coọng,Chưa xét,Khu dân cư,Không có giá,"bản Lác, tt. Mai Châu, Mai Châu, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPtKznvE3a1843DSluvh6dregDyQ4-I_g7krEuW, https://lh3.googleusercontent.com/p/AF1QipO8qEAQANh3jO_12mEYHOm8_-pdf7gqSQsu8SPj, "
Mỏ Luông Lake,4.6,Hồ,Không có giá,"Mai Châu, Hòa Bình",Hòa Bình,9,"https://lh3.googleusercontent.com/p/AF1QipPTVYFHcWLhvkOLC9eoaqtw5yS5FReLU392xWFA, https://lh3.googleusercontent.com/p/AF1QipPJ9CFkEk7LR_Rtk9_oVJm-PvEazOUUXfFNOCB4, "
Động Thiên Long,4.0,Điểm mốc lịch sử,Không có giá,"Lạc Lương, Yên Thuỷ, Hòa Bình",Hòa Bình,4,"https://lh3.googleusercontent.com/p/AF1QipOY2I7vcVMg89E68eRK-589abmHBYaMBSZeC35B, https://lh3.googleusercontent.com/p/AF1QipMOjE0I1X_etyzV9BGMluTzNtkqt4WTK20p0zq0, "
Thung Nai,Chưa xét,Khu dân cư,Không có giá,"Tp. Hòa Bình, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMRLTHqFEWzwwHGhGGS3jjKQ4FNQvR0RUhROEcW, https://lh3.googleusercontent.com/p/AF1QipMoNC-nxb4ruxu8Kx6s-4KEYRYM6GHXiguOrNNA, "
Thác Tú Sơn,3.6,Khách sạn nghỉ dưỡng,Không có giá,"PC59+X57, Tú Sơn, Kim Bôi, Hòa Bình 36000",Hòa Bình,291,"https://lh3.googleusercontent.com/p/AF1QipOgWQ37fyBd8h0_UOSIO8yztIP-zYynwRWQYBrf, https://lh3.googleusercontent.com/p/AF1QipNiMTPfdFDGbtWrcPDz6-unf_THvULrq1IAMHyE, "
Khu du lịch sinh thái Thác Thăng Thiên,3.9,Đại lý du lịch,Không có giá,"WCHR+2JH, Unnamed Road, Dân Hòa, Kỳ Sơn, Hòa Bình",Hòa Bình,18,"https://lh3.googleusercontent.com/p/AF1QipN28idjxfmatYEM_MzzEctF_IGIkVD2lm2c2zOv, https://lh3.googleusercontent.com/p/AF1QipOjX3q1OXM9JERcmhs7Ew0Bjo7OilWPyIgBLYTX, "
tt. Mai Châu,Chưa xét,Khu dân cư,Không có giá,"Mai Châu, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOi_YgToIZP39YkZnrpuW3gGCiIDH41UFuO1UTR, https://lh3.googleusercontent.com/p/AF1QipMDjlHdjspyIZ7tC6491wKFNRMyCA7_jckIv0fH, "
Ba Khan,Chưa xét,Administrative Area3,Không có giá,"Mai Châu, Hòa Bình",Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOi_YgToIZP39YkZnrpuW3gGCiIDH41UFuO1UTR, https://lh3.googleusercontent.com/p/AF1QipMDjlHdjspyIZ7tC6491wKFNRMyCA7_jckIv0fH, "
Chùa Tiên,4.4,Chùa phật giáo,Không có giá,"HP7W+6P6, Phú Lão, Lạc Thủy, Hòa Bình 350000",Hòa Bình,730,"https://lh3.googleusercontent.com/p/AF1QipOR2ko5BNrW_Bb_1J-AB2lLeQXpdmMFxYc9o_7b, https://lh3.googleusercontent.com/p/AF1QipMYGHeNqMNbaxDEaczEPuKwP_vPxZDdASmrkV5G, "
Mai Châu,Chưa xét,Administrative Area2,Không có giá,Hòa Bình,Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipN3OzQrSHE9OduYoAqStj94UBWn30AC8RlsQ7qA, https://lh3.googleusercontent.com/p/AF1QipPRWC19Z99t-JlyIaW-g4LcsWIEcyADgeFFeYsa, "
Kim Bôi,Chưa xét,Administrative Area2,Không có giá,Hòa Bình,Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipP1o4kRJeI7_OkNTeeVJj-9H3YvpwFsIyFq4O3w, https://lh3.googleusercontent.com/p/AF1QipMQwecLAYbV3wuSrYxSR6I6TFnjYmNPlPMx50YP, "
Đà Bắc,Chưa xét,Administrative Area2,Không có giá,Hòa Bình,Hòa Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNX220Fr78ZtKe2Euw_G6RWTw1pbCIqJ0zyK9yM, https://lh3.googleusercontent.com/p/AF1QipNpkPDBenOGkN-LDfgOVRCHzoSl1NQ9e55y__mZ, "
Mỏ Luông Cave,4.5,Điểm thu hút khách du lịch,Không có giá,"227 QL15, TT. Mai Châu, Mai Châu, Hòa Bình",Hòa Bình,29,"https://lh3.googleusercontent.com/p/AF1QipNoI8clRYuasP3Op50V4agaHHRIpWXiCpkB7Vo-, https://lh3.googleusercontent.com/p/AF1QipNF30wB-lQ17qrOAMBmhFJgpMSJDIUUfuUb1SFq, "
Thác Gò Lào,4.4,Thắng cảnh,Không có giá,"P3R4+M2F, Ba Khan, Mai Châu, Hòa Bình",Hòa Bình,1.068,"https://lh3.googleusercontent.com/p/AF1QipPLw6QyummzG1oZPODermchOtlHq-la8vjcwsyZ, https://lh3.googleusercontent.com/p/AF1QipMeQ0WVBUsVLX7ymvtnQDgMynm4W8TM4N_wPJs_, "
Cột Cờ Mai Châu,4.4,Thắng cảnh,Không có giá,"M3GP+PW3, Tòng Đậu, Mai Châu, Hòa Bình",Hòa Bình,806,"https://lh3.googleusercontent.com/p/AF1QipOSaf43Cr5T_NwcdCLYGaxc-zkE71otqhww80aT, https://lh3.googleusercontent.com/p/AF1QipMiaRWaAIGhJ5SfuoY2q355gAS38mm6LX8Ym4JY, "
Ban Buoc Homestay,3.9,Nhà nghỉ dưỡng,Không có giá,"MX27+VV4, Săm Khoé, Mai Châu, Hòa Bình",Hòa Bình,53,"https://lh3.googleusercontent.com/p/AF1QipPoyVBzhMqNJgW-bXEUuQHgnuay_k-G2wxM1rs5, https://lh3.googleusercontent.com/p/AF1QipOkS_W4efIg9xa5HSzxsQwXkmpH06pTxSssDQFG, "
Công Viên Di Sản,4.4,Công viên giải trí,Không có giá,"Unnamed Road, Bắc Phong, Cao Phong, Hòa Bình",Hòa Bình,452,"https://lh3.googleusercontent.com/p/AF1QipOkjEVRfYPiI8AKZnc6-Tz69-liaHq5r28JczEy, https://lh3.googleusercontent.com/p/AF1QipPRA4rrg8HXoJxh76tcPWhQC5FnUwA-p-ds3hip, "
Săn Mây Hang Kia,4.5,Điểm thu hút khách du lịch,Không có giá,"PVCX+94V Săn mây xã, Cun Pheo, Mai Châu, Hòa Bình",Hòa Bình,358,"https://lh3.googleusercontent.com/p/AF1QipN9eEh4cTtyI-_KaVJt9ywb_YIcWEHeleEKFdT9, https://lh3.googleusercontent.com/p/AF1QipN6UKsLRW6y0_sshWyBwOACSO7LZV_M2s1dYdLI, "
Di Tích Hang Chiều,4.2,Điểm thu hút khách du lịch,Không có giá,"M33M+9R6, Hang Chiều, TT. Mai Châu, Mai Châu, Hòa Bình",Hòa Bình,306,"https://lh3.googleusercontent.com/p/AF1QipMo1njtSQTzJHvdRlPHf-MfUhEcLa_PB6r7gLlV, https://lh3.googleusercontent.com/p/AF1QipPmcrlL6qyLbCrQy9pla9YzDgf0qOoqGSa0_PaD, "
Đền Thác Bờ,4.7,Nơi thờ cúng,Không có giá,"Q56P+CM5, Thung Nai, Cao Phong, Hòa Bình",Hòa Bình,73,"https://lh3.googleusercontent.com/p/AF1QipN8oCFLe477MWbyyCq3giyr-W2QfCol9bU6p4Tw, https://lh3.googleusercontent.com/p/AF1QipMBa8n6IHWpZKGfGvBUZD08OyCZ-sPl921wIrKU, "
Bản Ngòi,4.4,Điểm thu hút khách du lịch,Không có giá,"P4QW+4R2, Ngòi Hoa, Tân Lạc, Hòa Bình",Hòa Bình,126,"https://lh3.googleusercontent.com/p/AF1QipNi3gvR7GNJScN8dPMO2zemoX3w2MOQCiHsj8EE, https://lh3.googleusercontent.com/p/AF1QipMjGYsLtioVVVGX9RYi5qKFPp3rpJPMrhjmV2t4, "
Khu du lịch hồ Hòa Bình,4.7,Điểm thu hút khách du lịch,Không có giá,"Thung Nai, Cao Phong, Hòa Bình",Hòa Bình,24,"https://lh3.googleusercontent.com/p/AF1QipNzvJ3uXpid_k7XSIIFuTA7-aqozmZdzL4P318A, https://lh3.googleusercontent.com/p/AF1QipPJdqh6wylD8g3z97XoXXFTCuHX-AtmR4AB2Uq-, "
Hồ Đồng Chanh,4.1,Hồ,Không có giá,"Lương Sơn, Hòa Bình",Hòa Bình,118,"https://lh3.googleusercontent.com/p/AF1QipNFm6Rz0mIRBECPbrQm5radmS9FwQPM_EC5KDnB, https://lh3.googleusercontent.com/p/AF1QipObk6XWKWfB_Kl3ampzbkMPoFXfupZaDz7cMSYx, "
Ho Song Da,4.2,Hồ,Không có giá,"Thung Nai, Cao Phong, Hòa Bình",Hòa Bình,5,"https://lh3.googleusercontent.com/p/AF1QipOLE9ZlIL_KGclWfHWPM-C5-E4dugc7TKAP-ueO, https://lh3.googleusercontent.com/p/AF1QipMz2igHfyogNqTRbSjFzXCpPDqmVfEuBje_e1xm, "
Tháp Chăm,3.0,Điểm thu hút khách du lịch,Không có giá,"Meddom Park, Unnamed, Road, Cao Phong District, Hoa Binh",Hòa Bình,7,"https://lh3.googleusercontent.com/p/AF1QipNK8ywqUI0eNkvz16PEYCqZzAUn3NcRSv-3Fceq, https://lh3.googleusercontent.com/p/AF1QipOU5J98X2oHdCgvd_1ulFMjbrLzW9HzgstlCCi5, "
Văn Miếu Xích Đằng,4.6,Điểm thu hút khách du lịch,Không có giá,"Lê Quý Đôn, P. Lam Sơn, Hưng Yên",Hưng Yên,165,"https://lh3.googleusercontent.com/p/AF1QipNFW7IU4GWS7K02nFIPW2xhAF-k6SA11iK_sJ19, https://lh3.googleusercontent.com/p/AF1QipMqBinI3Yl3NkQoAe4br7EkaFw34_IQF4r2f6AH, "
Chùa Chuông,4.6,Chùa phật giáo,Không có giá,"M342+73X, P. Hiền Nam, Hưng Yên, 160000",Hưng Yên,908,"https://lh3.googleusercontent.com/p/AF1QipNFW7IU4GWS7K02nFIPW2xhAF-k6SA11iK_sJ19, https://lh3.googleusercontent.com/p/AF1QipMqBinI3Yl3NkQoAe4br7EkaFw34_IQF4r2f6AH, "
Đền Mẫu Hưng Yên,4.7,Nơi thờ cúng,Không có giá,"141 Bãi Sậy, Quang Trung, Hưng Yên, 160000",Hưng Yên,634,"https://lh3.googleusercontent.com/p/AF1QipPaanHz17IzCOVN_Lf1lloYaD08Zi97exBYvngr, https://lh3.googleusercontent.com/p/AF1QipPnWH2KnEncASVUaILbCnrx65504SQ0_p1jOUrh, "
Phố Hiến,Chưa xét,Tuyến đường,Không có giá,Hưng Yên,Hưng Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMYVa-ZvJGosySA1mrHO18og7021YkuDrj_Jy6D, https://lh3.googleusercontent.com/p/AF1QipM8fexvoO1zsuaaEdDAqvo-zFqJmg2yncsyXEVZ, "
Hồ Bán Nguyệt,Chưa xét,Tuyến đường,Không có giá,"Tp. Hưng Yên, Hưng Yên",Hưng Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNXzVXBSraMdWvOFFsz9AF2P12lSxXesvNhwQUm, https://lh3.googleusercontent.com/p/AF1QipN9IYfgPOLrdiYE-B2JcA8KplU-0SZyq0E2G3s1, "
Chùa Hiến,4.5,Chùa phật giáo,Không có giá,"J3Q6+J4X, Phố Hiến, Hồng Châu, Hưng Yên",Hưng Yên,103,"https://lh3.googleusercontent.com/p/AF1QipNEKAMNHDoK18dO-Nms1ngcNh6BZRrXIGYXFt2D, https://lh3.googleusercontent.com/p/AF1QipM_LB5kDvq2Rw1c9YT4-SLCwtBrvYYIaiggfqkm, "
Chùa Nôm,4.6,Chùa phật giáo,Không có giá,"X3VM+MJ4, Thôn Nôm, Văn Lâm, Hưng Yên",Hưng Yên,2.371,"https://lh3.googleusercontent.com/p/AF1QipNWtPDnngxc0tWjkZm5NusI03DJaopJhaNJhrDp, https://lh3.googleusercontent.com/p/AF1QipPJm61g8-RKNS5p2JSCq4OZH-OdSKvf2dMfVPNb, "
Chùa Phúc Lâm (La Mát),4.4,Chùa phật giáo,Không có giá,"Phù ủng, Ân Thi, Hưng Yên",Hưng Yên,365,"https://lh3.googleusercontent.com/p/AF1QipP1Isc9SEh3dipXxFQoygf785F8Jbb7HV23G98O, https://lh3.googleusercontent.com/p/AF1QipN1dslmnsDJMr1TgeCaN4ITwMT72Dc-Bg4nRKH5, "
