name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Bún Chả Mỹ Độ,"75GJ+5JJ, Mỹ Độ, Phường Mỹ Độ, Bắc Giang, Việt Nam","4,2",323,21.2787489,106.1413046,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOcNR-iyrIj78t9tanxItMM_hHr4Vz0MLfiBTf6, https://lh5.googleusercontent.com/p/AF1QipNofSDQOGAhgNsiUGbnMonKHTS_7-pWd_6QBcl4, https://lh5.googleusercontent.com/p/AF1QipOcNR-iyrIj78t9tanxItMM_hHr4Vz0MLfiBTf6, https://lh5.googleusercontent.com/p/AF1QipONPRxs2pAnrEgiqiZSEgOBbqrKL0Dqr6GAH8wh, "
Nhà Hàng Nguyệt Béo,"43 Cả Trọng, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,2",10,21.2751846,106.168373,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ",
Chè Na,"247 Ngô Gia Tự, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,4",105,21.2798633,106.1649163,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP1EU69FuU2cbby08ojhDYfkC5-Q2fNrvEY1-fm, https://lh5.googleusercontent.com/p/AF1QipNJZ8-wVHze7cYlszptV_MWrIGr6jWmyjHCtfwT, https://lh5.googleusercontent.com/p/AF1QipPMaZL8IijrOnZnvjLo5A06UROXvnYhNZ_in-49, https://lh5.googleusercontent.com/p/AF1QipOiogH1Sg3tUj3ro_peAXzsxWiH-Ft_HxGRcr72, "
MM Bắc Giang,"33 Ngô Gia Tự, Phường Trần Phú, Bắc Giang, 220000, Việt Nam","4,0",71,21.2756417,106.1557351,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMW6YDjO6KskNnPl1r72_KQ3MkRSpD2Hpsz1D6y, https://lh5.googleusercontent.com/p/AF1QipOolVXoA11vd8NWsTa9SqP71EOZIcMT8puUkreh, https://lh5.googleusercontent.com/p/AF1QipMW6YDjO6KskNnPl1r72_KQ3MkRSpD2Hpsz1D6y, https://lh5.googleusercontent.com/p/AF1QipOoCjspEeY93JOAByGtux1BT1XoPWgFwQTP176C, "
Cơm ngon 225 Hoàng Văn Thụ,"225 Hoàng Văn Thụ, Dĩnh Kế, Bắc Giang, Việt Nam","5,0",8,21.2834046,106.1754596,Bắc Giang,Nhà hàng cơm,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPBQN-lLgb40euRfs0cGkhKKaRgQdaIGqpw2je4, https://lh5.googleusercontent.com/p/AF1QipNV_lltTqy3vwPy4TuH5dYptKJvZ2fy-596OXnR, https://lh5.googleusercontent.com/p/AF1QipMb_qlry3d_CqSLWCE_d0HIcEz_Q45IFKbHMlC3, https://lh5.googleusercontent.com/p/AF1QipPBQN-lLgb40euRfs0cGkhKKaRgQdaIGqpw2je4, "
nhà hàng Nhật Bản REIWA,"249 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,3",16,21.2827139,106.1656457,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPEeQhqljgdnAlsYsvP7gxsZHUS6D7aEBA_vZGL, https://lh5.googleusercontent.com/p/AF1QipN4PuikG3q_mFvDzS47pUsnoI6rn2rh6SyUX0hO, https://lh5.googleusercontent.com/p/AF1QipOfFWn6Ntln-8VUImFA1vxtC3Z56HeSMsMeuCU, https://lh5.googleusercontent.com/p/AF1QipOsDJqkEUP8m-d2rsE_qEckE5lBdkDyJyc9zBdt, "
Chè Ngon 336,"76M3+GFM, Phường Ngô Quyền, Bắc Giang, Việt Nam","3,8",154,21.2838308,106.167625,Bắc Giang,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMR4IZcPwiVGO_sqxKa2mntAuesEslbVYaoSqkY, https://lh5.googleusercontent.com/p/AF1QipPomaHRuqpDblQTY9RD7NvID8sUmWVfhX6d6UAi, https://lh5.googleusercontent.com/p/AF1QipO6cXs50E9IhiYWygdFdelqkvXz4N_8kLCVull3, https://lh5.googleusercontent.com/p/AF1QipOWAqo0rtX1a4dAVEkvorOaom-gV-Bq4msf2EnN, "
Lạc Đường Quán,"Cống bún Đồng, Đồng Sơn, Bắc Giang, 230000, Việt Nam","4,5",17,21.2838308,106.136726,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNyTfbbHZKBGWQ8kHZ3uMdK1QFFj3iwWBN3W-ZP, https://lh5.googleusercontent.com/p/AF1QipOybbBZSLCoPLlOHt2qmYQ2PnScLU3-rrXEk3iT, https://lh5.googleusercontent.com/p/AF1QipPq8Dg-V4FIuk4qdrXsIUoRf-dszEcTYnyklv96, "
Nhà Hàng Bảo Hoa Trung Việt,"4C, Minh Khai, Dĩnh Kế, Bắc Giang, Việt Nam","3,9",7,21.2815333,106.173356,Bắc Giang,Nhà hàng chuyên phục vụ bữa nửa buổi,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNxLfexYrbIxB5WW_jgrb35ycDUpDgMt2JkJNYK, https://lh5.googleusercontent.com/p/AF1QipPvGYl-wfAIhTCK_jR76Y3lzELNzuE0dKo-Q-Jt, "
Ốc 88,"323 Lê Lợi, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,0",27,21.2760396,106.1678078,Bắc Giang,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMbA7bf0gFls5y1CZNjpJg72i0rFjdkcdPVSzFk, https://lh5.googleusercontent.com/p/AF1QipM_i5AF6G6_Ny_e6z92slwYw4IFJrhKVZs-QCvw, https://lh5.googleusercontent.com/p/AF1QipNd0cyyq09twd-bsZeaL-jS9oAK7H3rAWcMyeqR, "
Bún ốc chuối đậu Hà Nội,"67 Thánh Thiên, Phường Lê Lợi, Bắc Giang, 220000, Việt Nam","4,5",30,21.271516,106.1597531,Bắc Giang,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMqAY7rcayRUrXhxdw7NSf5JyDmfsqdeBT9_imB, https://lh5.googleusercontent.com/p/AF1QipNkpNMOrlnj7Vba1LgjaIVXzZHXvF1BduW9euqR, https://lh5.googleusercontent.com/p/AF1QipPUHSpPea5CzLGhR-ZFQgYIT1a0jcPdIIdTYYGq, https://lh5.googleusercontent.com/p/AF1QipPzkt0KWT6SrbvLIm1hfjMi7967ruGvVIDX-9Dp, "
Quán Ăn Sành,"37 Phồn Xương, Dĩnh Kế, Bắc Giang, Việt Nam","4,5",2,21.2763036,106.1751664,Bắc Giang,Nhà hàng châu Á,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMayadKgmXqTKMdvt7rg3sq5V7180RqJrcsEGoW, https://lh5.googleusercontent.com/p/AF1QipPKFv3RYumVLGZ8-9nuysInTcqQLfXbsAbhqyc4, https://lh5.googleusercontent.com/p/AF1QipO2bQaBx1MmYP76FjI_CmUWjYcd2l2UndtrcE4N, https://lh5.googleusercontent.com/p/AF1QipPKdZat6PIb6FhiMGQf4NW8sMy_htJN-J7KTvIw, "
Nhà Hàng Hải Sản Hạ Long Quán,"26 đường Đ.Ngô Văn Cảnh, P, Bắc Giang, Việt Nam","4,0",42,21.28043,106.1646079,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipME571NRt7IddUtzQjZtog2M-maExHwzmeAVp1e, https://lh5.googleusercontent.com/p/AF1QipPHyvQf9xTDpKiY8_MF5LiE5H78fERAe_j5fQN4, https://lh5.googleusercontent.com/p/AF1QipPZSYQ0pX_TFS26C2Gt9tcc-fYobNXyls7trcTG, https://lh5.googleusercontent.com/p/AF1QipO8EmnJcVR14kIQp_OlPSK-ZxJlrBHIEY3mDVdB, "
Pesto Alfredo Pizza & Grill Bắc Giang,"288 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,3",33,21.2831898,106.1667366,Bắc Giang,Nhà hàng Châu Âu hiện đại,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMv7wNmhWTlKPA5ZEw2H_2efvg2LP6eLZUOYGXk, https://lh5.googleusercontent.com/p/AF1QipO4aCi3r5HSl-edEvJfsd-12xBc3MlxXnVka7py, https://lh5.googleusercontent.com/p/AF1QipP6fFOOYFJK6a8Y0LN6aUd84fJ_8GZQl-qAPnG4, https://lh5.googleusercontent.com/p/AF1QipMgxIGYWK18Bp3No0E7WQuHNIewT282ffqBR08V, "
Phở Thìn Bắc Giang,"270 Hoàng Văn Thụ, Dĩnh Kế, Bắc Giang, Việt Nam","3,9",121,21.2811684,106.1720822,Bắc Giang,Nhà hàng chuyên phục vụ bữa sáng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNjTUaLCetNgesYYyubJQo25Q5zGsiso1tkkghk, https://lh5.googleusercontent.com/p/AF1QipOHo_wiZYZBb8E7hlmwaCoSiX0nJQUwXImqbS40, https://lh5.googleusercontent.com/p/AF1QipMI2sDyYXx-tHuJXHMbF4IoBrkeArt_IdLwtZY, https://lh5.googleusercontent.com/p/AF1QipOI_5E0VJk5TRqkkkgtasGQI92qL4_TQtpq28tk, "
Bún Hùng Hiền - Bún ngon Bắc Giang,"đường Thanh Niên 3, KĐT Bách Việt Lake Garden, Bắc Giang, 230000, Việt Nam","4,3",35,21.2797502,106.1823818,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP1xo4U39e55DjU_nzMXxHtmWAiiSN28zbeZKzV, https://lh5.googleusercontent.com/p/AF1QipMPBj-w2IclJr5Cb6QZMhSPJjV6pYcMPiHJ_qPw, https://lh5.googleusercontent.com/p/AF1QipMSP2KCANJa9e0_VxCxn2qVMnw6z-t9npqtJcdL, https://lh5.googleusercontent.com/p/AF1QipMCg43ye04RzagAzb5akPiNYWvgZhkMG7xe2Cv3, "
BÚN CÁ BẮC NGA (THE BEST TRADITIONAL FISH-NOODLE),"10 Đồng Cửa, Phường Lê Lợi, Bắc Giang, Việt Nam","4,7",28,21.2797502,106.1514828,Bắc Giang,Nhà hàng chuyên phục vụ bữa sáng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP1tGe3K10JcdARD6fWI2TfWlwS56ysHyNr7_bu, https://lh5.googleusercontent.com/p/AF1QipOUH_db4cKgMLxi3BloXvKT9QvQFTrzMWWeaodG, https://lh5.googleusercontent.com/p/AF1QipONEUMTrOSuXf22ee-hHa7TZbGm6Un5WLrMuqjH, https://lh5.googleusercontent.com/p/AF1QipMjSdnqjCu7-e6W1P81aWmSppdUxialXZv24hxu, "
Pizza Cocolin,"ĐC: 30, ngõ 36 Châu Xuyên, P, Bắc Giang, 26000, Việt Nam","4,5",50,21.2694974,106.1590351,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPihs6rJ8v0yuVSBLpoe4rUlUd0wVDgpT_3g7m3, https://lh5.googleusercontent.com/p/AF1QipM-48aNtloNTnERs_FIqFY9mkakvluXV3dkZNOF, https://lh5.googleusercontent.com/p/AF1QipOVFwDR7qTmd5Hl5Fd-AY7Azpk-pTwfjwDvIALS, https://lh5.googleusercontent.com/p/AF1QipPN43uW7ia5asGOXXASOiS1Gpcx78KPTyqWjIpi, "
Thảo Nguyên Quán,"62 Nguyễn Khuyến, Phường Thọ Xương, Bắc Giang, 26108, Việt Nam","4,8",4,21.2849761,106.1713923,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMUqhE6XD-WudAP1jDWGqHVAOwDUNmIM1ge7wGM, https://lh5.googleusercontent.com/p/AF1QipNzZlvlEL8UzRe4Qx608do8XE5aat4Zxficrw7u, https://lh5.googleusercontent.com/p/AF1QipPYvfsbc29jYFbAfFc5N8PRHXRCQMdhDiX9OfHn, https://lh5.googleusercontent.com/p/AF1QipPYvfsbc29jYFbAfFc5N8PRHXRCQMdhDiX9OfHn, "
Nhà hàng Buffet Sen Đỏ Bắc Giang,"2 đường Ngô Gia Tự, Phường Trần Phú, Bắc Giang, 230000, Việt Nam","4,0",24,21.276665,106.1577682,Bắc Giang,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, ","https://lh5.googleusercontent.com/p/AF1QipOEEhcdA19KR7Z9-5UjFwpE-9neyqeeybpmLc4f, https://lh5.googleusercontent.com/p/AF1QipN1GKvIiDV_asLZEdbxIkqnhOKDDPt9TfLo-8H1, https://lh5.googleusercontent.com/p/AF1QipNkZOn4SZr7M6IB0mtaFTtpldEqq8oopjn5wit1, https://lh5.googleusercontent.com/p/AF1QipMIE7msGFOERdQ37Dy5nySydItLwABNTDQJGhWt, "
Lotteria Bắc Giang Go,"Trung Tâm Thương Mại Go, Tân Tiến, Bắc Giang, Việt Nam","4,5",150,21.2662525,106.1724098,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNfILCrpxLrOyO1-Rpp42l1bNc7K-b85goYLaSO, https://lh5.googleusercontent.com/p/AF1QipMI0LoYlotQNI1mCp67mst4rgwKLl_oRYn_UNE1, https://lh5.googleusercontent.com/p/AF1QipNI5AWIuRa6HPT7uJmb_9RAx1hKDWtZ4jhZaFqz, https://lh5.googleusercontent.com/p/AF1QipPcKh3PjIxEGHAru70RtddGW8VUmkK_RwzGC9xU, "
Buffet Vị Chay,"08 Đào Sư Tích 2, Phường Hoàng Văn Thụ, Bắc Giang, 230000, Việt Nam","4,8",35,21.2809594,106.1695667,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMcr7BVULOJn4DHLRU-vF5_4NXZuepCQhLiqJyy, https://lh5.googleusercontent.com/p/AF1QipOw00BSQNw3DAfpUTTVKIq4BsnH67gTHcbzxvsn, https://lh5.googleusercontent.com/p/AF1QipMwC7IVywcvX5c9YjfPl5x7nZaBikI_4X5lIJ0t, https://lh5.googleusercontent.com/p/AF1QipNJnJSdrCHGlkNJltJKyge9z3yheP18Oni4zvZD, "
Bít tết Bảo Hằng Bắc Giang,"538 Lê Lợi, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,1",12,21.2759805,106.1692129,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPEs-S4cZhy0Ja_texdGie9D-UBtPkf2PwuqLo1, https://lh5.googleusercontent.com/p/AF1QipOPgQM9NtTpCAYVxa7cnh8tQJCqtzFoeeG_IJUU, "
Quán Chè Ngõ,"80 Ngô Gia Tự, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,3",50,21.2779499,106.1623178,Bắc Giang,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipO68EfLg3ezqZmbrY3oVFsfwDqAxYdknNrLK3JC, https://lh5.googleusercontent.com/p/AF1QipMzAv5F2zaRSY0ZhxrXDCdUB13S8j1b1AOe1EbF, https://lh5.googleusercontent.com/p/AF1QipOuVbB_XV1K2F7JG22Q4k8eUTJQwt4_irrJE_7P, https://lh5.googleusercontent.com/p/AF1QipOMC5KUt0j9mC1AlMkbtNrBTz74LRvVnArTRG3I, "
Nhà Hàng Châm Đạo,"54 Nguyễn Văn Mẫn, Phường Trần Phú, Bắc Giang, Việt Nam","3,8",76,21.2755986,106.1559753,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOXaT7s3hTDBOjhAdbHfrjb-0XzOyjlV7hvOAcD, https://lh5.googleusercontent.com/p/AF1QipM34x7qv74Z4CIccj-jLkglrAftwV1VAc7NvSY4, "
Nhà Hàng Hàn Quốc Bắc Giang,"744Q+8C6, Hoàng Ninh, Việt Yên, Bắc Giang, Việt Nam","3,8",86,21.255802,106.1024646,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPzvCs7gM8yPJOW7sNvesxWU1rnc0zZaHZ_P6Xl, https://lh5.googleusercontent.com/p/AF1QipNki8WI6qz7BawILALKJ8KMOaGsAJ3OJl2M5uDw, https://lh5.googleusercontent.com/p/AF1QipO4nD1lAPmLnBacw9WpR7lLMP-TuMzUOeHVRAWI, https://lh5.googleusercontent.com/p/AF1QipNNZszo5U_STWgr6evuSe-fWULjCo69VlxH7evn, "
Quán Cá Siêu Sạch,"362 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,1",40,21.2853203,106.1681324,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMmhiNnruXp_0kGSsFxdX8rtXcieoj7PYxCXiyf, https://lh5.googleusercontent.com/p/AF1QipNtmjNSxX0UHigIY5z_1_VlbJrBfobCY8h6DsgZ, "
Nhà hàng Cơm Niêu Singapore KOMBO - TP. Bắc Giang,"Lô 1, Đại Hoàng Sơn, Đ.Ngô Văn Cảnh, Phường Ngô Quyền, Tp. Bắc Giang, Việt Nam","4,4",75,21.2796251,106.1650741,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMGCfegiTDuTKuWavK0qPBT1qglIAzXO4wwig3X, https://lh5.googleusercontent.com/p/AF1QipNLx4TZBMRGVH3O3lhxSNTVWaKvI68wtwsFSUwh, https://lh5.googleusercontent.com/p/AF1QipNm_rFdNNNLPIa8QWlzerNdNFTWd4mhkz1jMAII, https://lh5.googleusercontent.com/p/AF1QipMto-GcaHxaoM15vY6_pxAQhAkrEmdoIpCCwdHz, "
Nhà hàng Vĩnh Hồ,"16 ngõ 24 Lê Lý, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","3,9",127,21.2772454,106.168603,Bắc Giang,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipM7BOFmIVFlFzTSMYETv0lYDzUUTl3dSBQ1FoDm, https://lh5.googleusercontent.com/p/AF1QipOlvWRtfNYvVeyPK2YvaUG4dK4qePzBvaOTH4E7, https://lh5.googleusercontent.com/p/AF1QipNwqOJWNBIuZbB9FfKD2K4TxX9EByJ-s1v6Bskx, "
Quán ăn Ngon 24/7,"219 Hoàng Văn Thụ, Dĩnh Kế, Bắc Giang, Việt Nam","3,5",4,21.28334,106.1752998,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Quán Ăn Giang Còi,"157 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, Việt Nam","3,7",61,21.2811522,106.1633441,Bắc Giang,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNhOHv4hPDHXaW0xS-jMAyUHvcPp61jOqYtw08, https://lh5.googleusercontent.com/p/AF1QipP97DBwhKNH13H3DbXySU8qQVJDFWkdiEZEG4c, https://lh5.googleusercontent.com/p/AF1QipPS53S0vZEtoOdEo6Dd5CJDtixnBZl-FbDhgb57, "
"Mỳ Cay Seoul City- 33 Nguyễn Đình Tuân, P. Hoàng Văn Thụ, TP.BG","33 Nguyễn Đình Tuân, Phường Hoàng Văn Thụ, Bắc Giang, 230000, Việt Nam","4,1",31,21.2787491,106.1681629,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipObZEZRNKlDVcIC5_HWXetPvWBdIFgg92UOr53j, https://lh5.googleusercontent.com/p/AF1QipOCNl33fEcPbyxmcYhv6d_bWHm3TvDsUTAQD9BG, https://lh5.googleusercontent.com/p/AF1QipNPPnNBzg_Ks6UTT12iiUyqM2Ccqd_sX3oM9Cuk, "
Jollibee Bắc Giang,"224 Lê Lợi, Phường Hoàng Văn Thụ, Bắc Giang, 26119, Việt Nam","3,9",311,21.2733831,106.1612092,Bắc Giang,Nhà hàng ăn nhanh,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipME3PIaqL-2uRuWm2eL_lwO4hlB-2wdfYQbE0ju, https://lh5.googleusercontent.com/p/AF1QipMpuTc1vVudTjl8LYI90oNlhLwbiaAtktzNNiMe, https://lh5.googleusercontent.com/p/AF1QipNoYzVM5DzwVvXzA2jteGVTx718BHE9YmMNUtOj, https://lh5.googleusercontent.com/p/AF1QipMw-EZMMMh6yio42Pn8arhQP6DP3u1vk-tjyOl1, "
Buffet hải sản HAN,"7686+9MX, Huỳnh Thúc Kháng, Tân Tiến, Bắc Giang, 230000, Việt Nam","3,1",177,21.2665386,106.1759644,Bắc Giang,Nhà hàng hải sản,200-300 N ₫,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipMlSloscoMQMaF7rgspVSw0W3ssR7eM4HHtzGbi, https://lh5.googleusercontent.com/p/AF1QipOS0z7Mb7NpRWXT1m8HU8wnnseV1JNXfvvT7egK, https://lh5.googleusercontent.com/p/AF1QipMHF32XxRlb-VssRdUQBZUF_5j9VlPdhaKmY0X3, https://lh5.googleusercontent.com/p/AF1QipOyryjV8ig0M4HsaXiWS8OqWRKD-p1kNPJ2bTsh, "
Bún chả Bà Hiếu,"41 Trần Quốc Toản, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,1",27,21.2665386,106.1450654,Bắc Giang,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOIlRs7WfrpVM3tuUEBCA9kIlaFuUBj0TppKg7z, https://lh5.googleusercontent.com/p/AF1QipO8Qwb8tN5Dr6_mr1cKcaHG_vQQBroXZmOwxTTC, "
Quán Ngon -Hoàng Mai,"Hoàng mai 3, Hoàng Ninh, Việt Yên, Bắc Giang, Việt Nam","4,0",25,21.2460114,106.0851213,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMRh8QMx9JQvbgzYqV0sjKvXy-Ex0DUk39lgY8U, https://lh5.googleusercontent.com/p/AF1QipOQLhKcmJ36bYE0gjuSMqnxB2Jt0mtx2MTkMwMe, https://lh5.googleusercontent.com/p/AF1QipNUNOKtxH6If-3Emi9jEgBOW0zA--tHE5rZgKH8, https://lh5.googleusercontent.com/p/AF1QipPhY8vPf2h6mTBCvf7t00LqPXkjLcwyZZSOWLsl, "
Tiệm Cháo BaBuu Bắc Giang,"273 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, Việt Nam","5,0",1,21.2833016,106.1664486,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ",
không có tên??????,Không có địa chỉ,Chưa xét,0,21.2833016,106.1355496,Bắc Giang,None,Không có giá,,
"Tre Làng Quán, Việt Yên, Bắc Giang chuyên Trâu giật Trâu tươi!","Số 151 Nguyên Hồng, TT. Bích Động, Việt Yên, Bắc Giang 236100, Việt Nam","4,0",117,21.2762056,106.0643444,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNKYhF7t-rNkIMpQEQytImz3269SeRNYDsiN_H5, https://lh5.googleusercontent.com/p/AF1QipNPar8n0idHbG0kwWjBB6mB4m6lLoZQqT_eqHO-, https://lh5.googleusercontent.com/p/AF1QipNkSOplwagFjg2JjRjiQ6ft3ZGWBBHtZKS3gZi5, https://lh5.googleusercontent.com/p/AF1QipNXp22rxiXWsbakmZE2wAc7EdYXE51v63QsBF6j, "
Quán ăn Hà Nội mới,"178 Nguyễn Khuyến, Phường Thọ Xương, Bắc Giang, Việt Nam","3,7",11,21.2827976,106.1728005,Bắc Giang,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipM_eftfAiyr6fNdGFef1omTNVAmdYdWtGIJrIAy, https://lh5.googleusercontent.com/p/AF1QipOuzNf5qtqH7e7Y6VCx-KrZCu7mV56I-7Lw9qkP, https://lh5.googleusercontent.com/p/AF1QipMgfFk4Qdra6JQ53hKREDFoBLL-0cFf_NR2FnuQ, https://lh5.googleusercontent.com/p/AF1QipMhbrazKhAcO9ioagPOFoYsHlQU0A2YEBIUoNA7, "
Súp Cua My Bắc Giang,"493 Lê Lợi, Phường Hoàng Văn Thụ, Bắc Giang, 26000, Việt Nam","4,6",9,21.276716,106.1724598,Bắc Giang,Nhà hàng ăn nhanh,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipO84IHgRU8LFCmAirmoYTmkPOTBW7LXmLyUKSaa, https://lh5.googleusercontent.com/p/AF1QipMQSuOk5zQmkBDqJTiij-xkifFqyhIHLLsZ9PhQ, https://lh5.googleusercontent.com/p/AF1QipMBNmX8XO7i8gmx01Fs_koGC4YdOt1Xt9l0OIvo, https://lh5.googleusercontent.com/p/AF1QipMuZKF-JdgQ2b7MLWTCvWvrEzoC9xLczXDvMyaI, "
Quán cơm thảo sơn,"Số 19 Nguyễn Đình Tuân 2, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,0",10,21.2768755,106.1677354,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
