name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Đệ Nhất Dê 2 Nình Bình,"956 Ninh Bình, Phường 2, Bạc Liêu, Việt Nam","4,2",118,9.2731841,105.6540773,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOSx0l0OeD_cn-hARrHFKk0rbOInKX8_EqvZu8E, https://lh5.googleusercontent.com/p/AF1QipM7ZXUiYRhqHPwK-ewRK9rWwwK40lgJnKB4mvhz, https://lh5.googleusercontent.com/p/AF1QipO8GaEWQZRWSSGBaIz0JjuwPWlunp2_d8_p_52l, https://lh5.googleusercontent.com/p/AF1QipMGsbMfpOWDCpgqa3-v4kNKr6dF6hVV7FQVuFmt, "
Bún Đậu Mắm Tôm Xưa Bạc Liêu,"66 Trần Huỳnh, Phường 7, Bạc Liêu, Việt Nam","4,2",80,9.2936266,105.6488043,Bạc Liêu,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNCG2PtdHjZrdPk0EPHMhNrmlF4XGUHanzYkzc, https://lh5.googleusercontent.com/p/AF1QipMGvslu62BCeEZwNabmycq1BHca9Be5GEZVXsYR, https://lh5.googleusercontent.com/p/AF1QipPXklw0Qnu7LWkBPQV4vtpjb_U8DHKq5Y7ThgKp, https://lh5.googleusercontent.com/p/AF1QipPiDccS8PHIXaW8-Jd-IbA8j1WjG3Mjitdi9d1d, "
Trà Tiên Hưởng Gotcha Bạc Liêu (Cafe_Trà_Bánh),"02 Đường Ninh Bình, Phường 2, Bạc Liêu, Việt Nam","4,2",70,9.2791246,105.651564,Bạc Liêu,Trà trân châu,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMl-Ost48PYcb15yCEgJlqzyv_S7-PU9o8UHW6C, https://lh5.googleusercontent.com/p/AF1QipP0ufk0SPSjVOfZBiGLa70uQNIB0Ix-P4qub7cS, https://lh5.googleusercontent.com/p/AF1QipPFkYS1vkzFtqh4W7Fsyv3LkTXc_zBFOH76iqwT, https://lh5.googleusercontent.com/p/AF1QipMBJWOAdRRCcQ48yMhkUU3on28F_ZwblZqHGZ3V, "
Mì Mỹ Dung Bạc Liêu,"104 Hòa Bình, Phường 3, Bạc Liêu, Việt Nam","4,1",27,9.2882339,105.650668,Bạc Liêu,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN84oIQLcMU0StHlflSwc83FZtA6S45u4w5ZDpY, https://lh5.googleusercontent.com/p/AF1QipNxhRKNZqDOT3PE0X_0FxG4R-oLDGRYhJNK4wuj, "
Hủ Tíu Mực A Vòi,"Hòa Bình, Phường 1, Bạc Liêu, Việt Nam","4,3",86,9.2916922,105.6569016,Bạc Liêu,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNE9xfawmWuIygVBa1aIU59ZdsGZS9Vo1lez8ol, https://lh5.googleusercontent.com/p/AF1QipPj7-nvfjs360XoQeN7HpN2DKojyB7T4r6EyaLw, https://lh5.googleusercontent.com/p/AF1QipMCinqrYLGWu6ed8Y_0Jh16XB8nJ-bpINlEao3l, "
Bún Đậu Mắm Tôm MẬP,"3 Lê Duẩn, Phường 1, Bạc Liêu, Việt Nam","4,0",20,9.295651,105.6557876,Bạc Liêu,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipObBRNFTxloFXRVlztreiun8piUgWyCU_3UT4a-, https://lh5.googleusercontent.com/p/AF1QipO8icWLDp0F3XN7z_YK2RCA9yP-V9fmb01TM-yF, https://lh5.googleusercontent.com/p/AF1QipO8icWLDp0F3XN7z_YK2RCA9yP-V9fmb01TM-yF, "
Cà Ri Loan cầu số 4,"192 Hòa Bình, Phường 3, Bạc Liêu, Việt Nam","4,3",15,9.2891029,105.6526236,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPg5eSo3sXCCAk4TPfUzS0JT2UrlkWRi6-v0iYi, https://lh5.googleusercontent.com/p/AF1QipPb2WnDdLsBO0GRMnI-boWgZQQTa6JkKtTX3oAX, "
Hakimi Bạc liêu,"7PHF+9HX, Phường 2, Bạc Liêu, Việt Nam","3,7",28,9.2784751,105.6518845,Bạc Liêu,Nhà hàng gia đình,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNLgPyXD5pPpGwgvJ7zv4CME9hKttDLufHs6nhD, https://lh5.googleusercontent.com/p/AF1QipNAeqq65BKwJNSR-cwKDBTEEGAdmHy6ZVOu-z9g, https://lh5.googleusercontent.com/p/AF1QipPZBVqJBA_Fj4wJRJ-vtjIBPXAamhUfyIHeS85-, https://lh5.googleusercontent.com/p/AF1QipMUl1AZM-R8iVkRp904oTLqFTR_zg5XexjPrX2M, "
Quán Ba Khía,"7PRC+7XF, D. Nguyễn Tất Thành, Phường 7, Bạc Liêu, Việt Nam","4,3",9,9.2906809,105.6503104,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPksFl82AK9HHBpA5JaCPM87TWyJbHYCgIa6Uh0, https://lh5.googleusercontent.com/p/AF1QipPksFl82AK9HHBpA5JaCPM87TWyJbHYCgIa6Uh0, "
Quán Bò Kho 93,"cách ẩm thực Miền Tây 20m, 43 Lê Duẩn, Phường 1, Bạc Liêu, Việt Nam","4,4",14,9.297693,105.6542888,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNBfDe_pWoATzt03ES7VzAj_OCeIeVbx9UeL78z, https://lh5.googleusercontent.com/p/AF1QipN75qjBEYLLk52xQHNIvcmXdGKxrLhGnAphL060, https://lh5.googleusercontent.com/p/AF1QipNSF1_3MGfswRntuH-uB0jFTj3EjNWNbzlBHyNP, https://lh5.googleusercontent.com/p/AF1QipO40iXCZkrcZ2tDRQGWn2eXGrIjc2yjsZTzFSqU, "
Bún Nước Lèo Kim Liên,"653 Trần Phú, Phường 7, Bạc Liêu, Việt Nam","4,1",39,9.3071537,105.6482379,Bạc Liêu,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOgmxfNe0RbHC0eFYazmRwbAUJyWJ5ZL0pfJKf9, https://lh5.googleusercontent.com/p/AF1QipMEEJoPdxzq3VXkqsYl7PlgyRzISmnS1_xldrDK, https://lh5.googleusercontent.com/p/AF1QipMar8OwaWaKITvHRKrDVmZOa5KsTQCm4Elc9ZqS, https://lh5.googleusercontent.com/p/AF1QipMrNffX42fo7QhL4x7uFdb_s6XCgJ5F0wRhkP8-, "
Quán Cơm Bình Dân 120,"120/7, Hòa Bình, Phường 7, Thành Phố Bạc Liêu, Tỉnh Bạc Liêu, Phường 7, Bạc Liêu, Việt Nam","5,0",1,9.2892293,105.6522617,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Cari vịt cầu số 4,"114 Hòa Bình, Phường 7, Bạc Liêu, Việt Nam","4,3",144,9.2887986,105.6519109,Bạc Liêu,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNJwBKb5QEzYVkiQPZCSF5wFG69B-kD--OQNu_w, https://lh5.googleusercontent.com/p/AF1QipMd06yGBfzbMWDBQhtR9C_DqgFPL9STu8YDN5lN, https://lh5.googleusercontent.com/p/AF1QipNJXIUTja8rZKCeYmK6eW696iP09bfqmkbl7Nt7, https://lh5.googleusercontent.com/p/AF1QipNDWbtmq1S3K4RmkOkNYhjnZz4kErHG1d8fbJ70, "
Mì Gia Nguyên Ký,"374Hoàng Diệu, Phường 1, Bạc Liêu, Việt Nam","4,6",12,9.28889,105.6575332,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOqTRlnh7JFqCG7f_i7e67iyxP19Ghnqj7Mr21Q, https://lh5.googleusercontent.com/p/AF1QipN8M4JW8vaiKMAU_RyG8t0Aa26PDVRGb50kOmaw, https://lh5.googleusercontent.com/p/AF1QipNlCdrzMt4r_yzilhvum61-p-7p_eYrZrDQCD7F, https://lh5.googleusercontent.com/p/AF1QipOqTRlnh7JFqCG7f_i7e67iyxP19Ghnqj7Mr21Q, "
Bún Bò Huế TỰ,"352 Võ Thị Sáu, Phường 3, Bạc Liêu, Việt Nam","4,1",191,9.2880129,105.6461748,Bạc Liêu,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMljVcSqCH20zA6rHbF_FrtKW4GOG21LLAV74fV, https://lh5.googleusercontent.com/p/AF1QipP3WqexXD0hlHxETrguDrFuzceJMNTa6cBrwdpC, https://lh5.googleusercontent.com/p/AF1QipM1Z8ifpwBl_g1WiYBkp7ptTzFeNbTHY6B8-FpN, https://lh5.googleusercontent.com/p/AF1QipNPuqy0E0xCv_sEbvwuHJjBD7I9Lstl2_fTMKwI, "
Ốc Tô,"7PWG+HM4, 158 Trần Huỳnh, Phường 1, Bạc Liêu, Việt Nam","4,1",74,9.2963877,105.6545818,Bạc Liêu,Nhà hàng hải sản,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, ","https://lh5.googleusercontent.com/p/AF1QipN-cfwSytq9aZFRZPCnaHdqmYUD72GLW17BbBqG, https://lh5.googleusercontent.com/p/AF1QipP8VVT077lMoXOCkOSHy7ytwRnsQFdKuiwmHqq0, https://lh5.googleusercontent.com/p/AF1QipMI08NqHy5Tfc5SnaktzluGO4-Rc-nYpuuBSrf0, https://lh5.googleusercontent.com/p/AF1QipNjSB8MMNIt4QbtT2IRCtJmGso6AOTCJpBrx28y, "
Bánh Tằm Ngan Dừa (Cô Nhãn),"7PVH+MFP, Lê Duẩn, Phường 1, Bạc Liêu, Việt Nam","4,0",72,9.2942119,105.6566062,Bạc Liêu,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, ","https://lh5.googleusercontent.com/p/AF1QipMN0FxSivLgH6xARswaGKJKRCIkzXEAuVeGoH4T, https://lh5.googleusercontent.com/p/AF1QipNhZGcBp9OqXVblB8M_t3IOElcxD7ICxeXiK0SZ, https://lh5.googleusercontent.com/p/AF1QipNpqNWzfsi8xRBlkEIBXYSMQzdjs31Osd35Kx3f, https://lh5.googleusercontent.com/p/AF1QipMIs_QCFXgzd8U1lgxQsfVqrxLnTa9Dc2OMuz94, "
Quản Cơm - Phở Thu Ngân,"90 Võ Thị Sáu, Phường 8, Bạc Liêu, Việt Nam",Chưa xét,0,9.2943387,105.6375029,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Bún Đậu Cô Ba,"7PV8+55G, 27 Bà Huyện Thanh Quan, Phường 7, Bạc Liêu, Việt Nam","3,7",21,9.2929237,105.6432499,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOecYF6aGWHHPRnuYs4HqyZXroKOEq58hbCLKU, https://lh5.googleusercontent.com/p/AF1QipONSwBVfhrk82BklbeyIQoQxXrpgC25TCZ8hrM, https://lh5.googleusercontent.com/p/AF1QipP2NnWrWl98Ts-ovZm3yTFNBH-ZjGb-eM2Z094, https://lh5.googleusercontent.com/p/AF1QipMYy6Csrz-wTKlnMdb8sUzwpBFowCn_9IuSumAb, "
Bánh Xèo Cao Vinh,"6QQ4+2FM, Hiệp Thành, Bạc Liêu, Việt Nam","3,7",26,9.2375936,105.684063,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPouRiAi1zHZZAqdo-30KOhmt_Z678rl4ILSks, https://lh5.googleusercontent.com/p/AF1QipM8-l9XPYDDJhS3oGZ0_hW_Bv7d-lkR-rnumDwW, https://lh5.googleusercontent.com/p/AF1QipMushAYczuCcaP6tj9bDCydaiL3cwB5M6btoRqk, https://lh5.googleusercontent.com/p/AF1QipP9SthQJE88Stnw6P6v_mo85q-ghXScSdpABzbK, "
Quán Cơm Tấm Nàng Hương,"34 Hai Bà Trưng, Phường 3, Bạc Liêu, Việt Nam","3,7",10,9.2375936,105.6222649,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Phở Sài Gòn,"488 Võ Thị Sáu, Phường 3, Bạc Liêu, Việt Nam","4,7",6,9.2851561,105.6491975,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNaKS9w0_ygTIa5yzWlUhuftIRGBPU-iHJ9QL-w, https://lh5.googleusercontent.com/p/AF1QipMl6w7HVREKbat5Jb_j63yofZ480CtZHOK7G6za, https://lh5.googleusercontent.com/p/AF1QipOExtURkBXBU8a-rbz_xQveUSQ3Z_Ni0YM9lNpk, https://lh5.googleusercontent.com/p/AF1QipMNEE5-LSKcE6wrii6rJac-7OCp4oq-FVqphNwl, "
Quán Bún Riêu Loan,"230 Hòa Bình, Phường 3, Bạc Liêu, Việt Nam","4,6",40,9.2895031,105.6538562,Bạc Liêu,Quán mì,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPmFuKz5yzYrbSCQ2BTj3JLY8E1HD9HrcSGkabu, https://lh5.googleusercontent.com/p/AF1QipNXqNhPA9y6sJ1RxQfOE3g6q9jJReWkK5ZJVuOk, https://lh5.googleusercontent.com/p/AF1QipPNnW4stDLRqqhtw33tg8Do3J08nrOJP_SEdja7, https://lh5.googleusercontent.com/p/AF1QipNH2O7VPpjd5ftqi-nwfZ0y2nKyc4b75c-FSTux, "
Quán Chay Ngọc Quyên,"4 Nguyễn Bỉnh Khiêm, Phường 1, Bạc Liêu, Việt Nam","4,4",19,9.291551,105.6560079,Bạc Liêu,Nhà hàng món chay,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNdf-XcbKz261MiTbE6_0h2f-47RHW1zvKbXlbN, https://lh5.googleusercontent.com/p/AF1QipN1yqt4YrtaqF1rjZChkkjEoawpwQdUMPLlQNg, https://lh5.googleusercontent.com/p/AF1QipPEVvrO5e_buQRUFzlkdFSpLDJzi53kBLXBIE7n, "
Quán Phở 76,"ĐT38, Phường 5, Bạc Liêu, Việt Nam","4,4",32,9.290737,105.6709081,Bạc Liêu,Nhà hàng điểm tâm,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOwZx_OC4kyGrgczzBqNaMLBt8Nugzv0MxRmQds, https://lh5.googleusercontent.com/p/AF1QipNpRytIE5XZnsalG_ltZFAxLj4ePahJXj-GvcL-, "
Nhà hàng Thanh Thanh,"50/8 Highway 1Award 7Vinh Loi district-(50/8, QL1A, Phường 1, Vĩnh Lợi, Bạc Liêu, Việt Nam","4,5",2,9.317635,105.6589508,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Cơm gà xối mỡ Lý Hùng,"Phố Trần Huỳnh, Phường 7, Bạc Liêu, Việt Nam","3,2",39,9.2929882,105.6460547,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOeIKOfTeRk7gFIpyIWKBZiUMzE4tGUea_l5_jd, https://lh5.googleusercontent.com/p/AF1QipNy7wZMWANzJs2WtnwYcn-HgtjPZpMa-YJ1kHWI, https://lh5.googleusercontent.com/p/AF1QipNYSB9As_ax9Fjb8nEmpol4nL_rBCXuq13Esx84, https://lh5.googleusercontent.com/p/AF1QipP1yNRK7Pb_Ss9gyEc4TNOCAvH4CBT2dmYtZo3Y, "
Quán chay Tuấn ( cầu Võ Thị Sáu),"50 Nguyễn Huệ, Phường 3, Bạc Liêu, Việt Nam","4,5",20,9.2830251,105.6494382,Bạc Liêu,Nhà hàng cho người ăn chay,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPIvbHciQymPsVVPAZzRN_BZWlSCfDOOczbxwhG, https://lh5.googleusercontent.com/p/AF1QipOxCar2vyYhT9YpVQrgZZxNVn_bLyGJgJvCL6T6, "
Vịt Quay Trái Ớt,"Số 9 đường 11, KDC, Bạc Liêu, 840291, Việt Nam","4,1",18,9.3055736,105.64167,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMnCX5hnhP0ntf1qfW607mRPZ5egpz1dt98G8aU, https://lh5.googleusercontent.com/p/AF1QipPIG90y2hbt9sLouilkb1Gy8pa_sazgHjlXcvi5, https://lh5.googleusercontent.com/p/AF1QipMTfGMbcDN5cgJg-XCUdlEawzGXZcAcmYZy3cBP, https://lh5.googleusercontent.com/p/AF1QipPFyAX8npDrwOWALuBuaalCOBLRDY90bhmiVZ56, "
Quán Ốc Chill,"120 Nguyễn Thái Học, Phường 1, Bạc Liêu, Việt Nam","4,8",4,9.3002367,105.6587996,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPMbdAQZakb92SzGvuSczraHlCiQOm6R73HVgR-, https://lh5.googleusercontent.com/p/AF1QipMJdQfloTfcN-w_XiXigDdu7DABuPFlkX_9wieR, https://lh5.googleusercontent.com/p/AF1QipOzW86vKEa0hAT6DjkXfNIBu_wN0uhdUVj0VIRW, "
ĐÔ 1 THÙNG,"102 Hòa Bình, Phường 1, Bạc Liêu, 84291, Việt Nam","4,3",35,9.2914058,105.6569996,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMvRmTmLnEBJ-_xIBL_FYdduVTp-t3MTVraxWZ1, https://lh5.googleusercontent.com/p/AF1QipOjBSeo3K4mQfRlbF21R42GRZFMZl6qABEVwZw6, https://lh5.googleusercontent.com/p/AF1QipPBK4f0e0KF_obf6is2gDf81XCuvGre-A97iYzg, https://lh5.googleusercontent.com/p/AF1QipN8XJ6y8CNoB0dZycS1v0A-hJk2GuWTtK0VMAF0, "
Bánh Canh Cô Hai,"4 Trần Huỳnh, Phường 3, Bạc Liêu, Việt Nam","5,0",4,9.2928426,105.6455461,Bạc Liêu,Nhà hàng chuyên phục vụ bữa sáng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNnfYbfloVtvZ9Si48XefOHszP71yNhtx59i3md, https://lh5.googleusercontent.com/p/AF1QipPX0CEQFxK3fpg0lpwVIq77IxF6limShWG5QJ07, "
Cháo Lòng Sáu Dễ Bạc Liêu,"29/8 khóm 6, Phường 1, Bạc Liêu, Việt Nam","3,8",4,9.2892607,105.6523311,Bạc Liêu,Quán ăn nhẹ,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNKlmH7BeGAO_bXOUnuCpM8wWxZwRXFGe-CmnQL, https://lh5.googleusercontent.com/p/AF1QipNKlmH7BeGAO_bXOUnuCpM8wWxZwRXFGe-CmnQL, "
Hủ tiếu chay Thu,"264 Hòa Bình, Phường 1, Bạc Liêu, Việt Nam","4,2",21,9.2904312,105.6555123,Bạc Liêu,Nhà hàng cho người ăn chay,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOI6mSFmyDpjAOMi25qFHoUaIrHMXc6EE9H0rO-, https://lh5.googleusercontent.com/p/AF1QipO7jqQ4DihxNHW8qTycsO0imEh6emYzrnzDVnWZ, https://lh5.googleusercontent.com/p/AF1QipPBJi-K0z4I3Bmr37D6hOtgRdLr0suVwnFux5MT, "
Cô Giàu,"256 Trần Phú, Khóm 5, Bạc Liêu, Việt Nam","5,0",1,9.2953388,105.6495485,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipML-rKm5q5jd9uBp4R0guk6YMfaTKFlkFRC6t2l, https://lh5.googleusercontent.com/p/AF1QipOzfxxY_8pY2kW28AIa-nBBaXV2naU-ke3zT-gT, "
Khu Du lịch Sinh thái Hồ Nam,"2 Trần Quang Diệu, Khóm 10, Bạc Liêu, Việt Nam","4,1",940,9.3029832,105.6600334,Bạc Liêu,Điểm thu hút khách du lịch,Không có giá,,"https://lh5.googleusercontent.com/p/AF1QipPyX-E4l-yXh_YxmfWPeAhZ35cXYY21T3lZaJWg, https://lh5.googleusercontent.com/p/AF1QipPLGpGg8kZn-XKhMYv4kI7Nvyd4RifGluKVGpUo, https://lh5.googleusercontent.com/p/AF1QipOmb4h2oN2_NWWL9Ouu4W8BklJnSxp5GN8uhcZl, "
Quán Bún Bò Cay,"215 23 Tháng 8, Phường 8, Bạc Liêu, Việt Nam","4,0",2,9.2954671,105.6380262,Bạc Liêu,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPYEwfflJJZrn_pB0VHFML7UDtOFO8pcOM0CkvJ, https://lh5.googleusercontent.com/p/AF1QipPYEwfflJJZrn_pB0VHFML7UDtOFO8pcOM0CkvJ, "
Bò Tảng Song Anh,"25 Nguyễn Thái Học, Phường 1, Bạc Liêu, Việt Nam","3,2",15,9.2976132,105.6541154,Bạc Liêu,Nhà hàng món nướng,Không có giá,"Ăn tại chỗ, ",
Cửa hàng Pizza Gold,"442 Đường Võ Thị Sáu, Phường 3, Bạc Liêu, Việt Nam","4,7",42,9.2864988,105.6479385,Bạc Liêu,Nhà hàng pizza,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipM9Tpd-MYC_z2Ahv0HciVGMN_k9D_qKbFXD0E-K, https://lh5.googleusercontent.com/p/AF1QipNYCFT59dpsRHo1vaSj4Yt4Gd9z8pScGXU_UPA, https://lh5.googleusercontent.com/p/AF1QipOA1fHlUQwp1aaZAAm5MGF8b0BGarHydqU0B9E, https://lh5.googleusercontent.com/p/AF1QipOF31wrl3wdiwNfkQpoM-Dp8j4qhr2YdDCQ03_c, "
Tiệc cưới Hồ Nam,"2 Trần Quang Diệu, Phường 1, Bạc Liêu, Việt Nam","3,9",70,9.3048611,105.6588447,Bạc Liêu,Nhà hàng,Không có giá,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipOAU77aKT-fQHNj6FZSTqGAekDdNIlTP1Ik9xfz, https://lh5.googleusercontent.com/p/AF1QipM8O8QZuxayyrZCQdKSJHehyQWVXc7OZtAZ-82w, https://lh5.googleusercontent.com/p/AF1QipMtu_tch9XokzGHZV9oXwsjP1Z7t4xFOEzeytxP, https://lh5.googleusercontent.com/p/AF1QipOtYRbO1cGkWIUjQ_ou72IYNi_exIlety6HkKNf, "
Tân Lương Sơn Bắc Ninh,"90 Đ. Lý Nhân Tông, P.Ninh Xá, Bắc Ninh, Việt Nam","4,1",359,21.1741331,105.9844952,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOBbHXVfloIO3xagGb5A4SaRw5wAXrsivaEXRbs, https://lh5.googleusercontent.com/p/AF1QipOjXbh81yC69gSo9B7wE99511E8y_EdteluHF_4, https://lh5.googleusercontent.com/p/AF1QipNGrzE-21R2kE-fsMfQatHJh1m2SBIEeluu9qb1, https://lh5.googleusercontent.com/p/AF1QipPN0WoYvj1du-kl6oPPDjz2ph6so7ovbVItDzXf, "
Quán Ngon Ba Miền,"1a Cao Lỗ Vương, Đại Phúc, Bắc Ninh, Việt Nam","3,8",358,21.1794688,106.0014912,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMX98iTtzHRp6MWKLxsfTYBgY5AthlWauA7KBti, https://lh5.googleusercontent.com/p/AF1QipOqWinwsqEpn0mmQ_tLeuAdCPEsJ91xESL7fOFU, https://lh5.googleusercontent.com/p/AF1QipPKWnXAOtqF7iHBsXzTHmJ-IbFONMScawZZeHZR, https://lh5.googleusercontent.com/p/AF1QipNO5tSVHbvRLgTPNbNA5F6YXoDMcsT66nWtjivK, "
Nhà Hàng M'M Bắc ninh,"60 Đ. Nguyễn Gia Thiều, Suối Hoa, Bắc Ninh, 220000, Việt Nam","4,2",261,21.185887,106.000142,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNlRS7ey_ddiZKGUWHF8K4Dp2xaPZyRENUb9_iG, https://lh5.googleusercontent.com/p/AF1QipMTOzQPNT462AumcaPvDH8xuxuLSSOuC-nGG1-U, https://lh5.googleusercontent.com/p/AF1QipM_H2PlNfpuhhRU7fTJlU98eGDZ-w6E-F1x6l-s, https://lh5.googleusercontent.com/p/AF1QipPr8yq8JyYvM8DXTQHvUNyuCHBmrMsvidgen9VB, "
Quán Ngon Thành Phố,"53W8+GXC, Đ. Lạc Long Quân, Vạn An, Bắc Ninh, Việt Nam","3,7",141,21.1963133,105.9952797,Bắc Ninh,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPZA20glJLEARfTYAfSGC39QvEYd8ysXl3RsUMz, https://lh5.googleusercontent.com/p/AF1QipN3nDmcA3jAfcRHmK2A_1vkmpAwpsg0xP8fo_z6, https://lh5.googleusercontent.com/p/AF1QipOi5nrU6baw_Su2hN8760x3KawasANLpSKzJ6q2, https://lh5.googleusercontent.com/p/AF1QipMl2IwTSbE1P-Z8IINVwA22IQtFMRmNAAPnl1dq, "
Nhà Hàng Hải Sản Làng Chài Restaurant,"16a Nguyễn Đăng Đạo, Đại Phúc, Bắc Ninh, Việt Nam","4,2",232,21.1810947,105.9977209,Bắc Ninh,Nhà hàng,₫₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP1TFzwU65TiPZX0YjnjX94RErSGKMnmbb6axr1, https://lh5.googleusercontent.com/p/AF1QipPvzcjgHiYKhbYmydbbAP_NoML-nZNPhjiK6Fze, https://lh5.googleusercontent.com/p/AF1QipOvBPoLwCwa0VG9ANzAuqHpg2SKFNMOuWB1nums, https://lh5.googleusercontent.com/p/AF1QipMpaLs8stdJwaJFyGBKqGSRqlkLDxI7JWzqN05y, "
