name,score,category,price,address,province,review count,description images
Công viên APEC,4.4,Công viên,Miễn phí,"Bình Hiên, Hải Châu, Đà Nẵng 550000",Đà Nẵng,1.299,"https://lh3.googleusercontent.com/p/AF1QipObrs7GHpNzsXU7Ngqc7bJUPZOwcVyDM5qDS8ym, https://lh3.googleusercontent.com/p/AF1QipP1xm1k6FRu45d--T9Qz_Z1XyTSkRFAXDqMUnhU, "
Thành phố Hội An,Chưa xét,Tổ dân phố,Không có giá,Quảng Nam,Đà Nẵng,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipN8P8648KYuIMtkyOmaEvzChquO5Yug2DjxwP60, https://lh3.googleusercontent.com/p/AF1QipNGLI_NYUZ-Hxj1SBVO_jfrA1CoUhc65K_TQHnY, "
Khu du lịch sinh thái Suối Hoa,3.5,Điểm thu hút khách du lịch,Không có giá,"QL14G, Hoà Phú, Hòa Vang, Đà Nẵng",Đà Nẵng,76,"https://lh3.googleusercontent.com/p/AF1QipMeiAz8ht1QV5UfMQK2a2_Ikr_MJ3JXntgj6ixY, https://lh3.googleusercontent.com/p/AF1QipN4TmC0m9XjzzY7QFLydRlr9scdPuunAjrnoTLH, "
Ban Quản Lý Làng Nghề Đá Mỹ Nghệ Non Nước,4.0,Hiệp hội/Tổ chức,Không có giá,"X7R3+VFP, Quán Khái 9, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000",Đà Nẵng,2,"https://lh3.googleusercontent.com/p/AF1QipNmSd5qfYOmnZZE0sOsrYoERvpRwVFbVii_KMoc, https://lh3.googleusercontent.com/p/AF1QipP7LS0zjekpUPOspg_Nl3vWKknD1er1nYF3KQcJ, "
Sông Hàn,4.6,Sông,Không có giá,Đà Nẵng,Đà Nẵng,263,"https://lh3.googleusercontent.com/p/AF1QipNr_8HusKO9nI2z3_LKZ8a1uR7g4YcAnAd9HvqE, https://lh3.googleusercontent.com/p/AF1QipMVIubOggMgd8BgJj_f0yDKXL-GGm6jZdJ59EWI, "
Khu du lịch sinh thái cộng đồng Kŏtam,4.4,Điểm thu hút khách du lịch,Không có giá,"M4V7+394, 789 Phạm Văn Đồng, P, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,4.731,"https://lh3.googleusercontent.com/p/AF1QipMu7MpQ3xJfAyCC29J0hEhaQnNTkzUu-7iLcHrN, https://lh3.googleusercontent.com/p/AF1QipODi85ytfJ51vvJPCsUqDuYsFo_t-grIaQfPeOv, "
Thác Đray Nur,4.5,Điểm thu hút khách du lịch,Không có giá,"Đường đi thác Dray Nur, Dray Sáp, Krông A Na, Đắk Lắk",Đắk Lắk,7.112,"https://lh3.googleusercontent.com/p/AF1QipMu7MpQ3xJfAyCC29J0hEhaQnNTkzUu-7iLcHrN, https://lh3.googleusercontent.com/p/AF1QipODi85ytfJ51vvJPCsUqDuYsFo_t-grIaQfPeOv, "
Làng Cà phê Trung Nguyên,4.3,Điểm thu hút khách du lịch,Không có giá,"163 Đ. Lý Thái Tổ, Tân An, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,8.598,"https://lh3.googleusercontent.com/p/AF1QipM6VJ__qSwcGz5vH0kRRljzdNQG_NzmH-leI2UD, https://lh3.googleusercontent.com/p/AF1QipMQ7eKsf9t5T4pCnq8TBFzmB8LPYxg3NxyIGgz1, "
Bảo tàng Thế giới Cà phê,4.2,Bảo tàng,150.000 ₫,"Nguyễn Đình Chiểu, Tân Lợi, Buôn Ma Thuột, Đắk Lắk 630000",Đắk Lắk,5.438,"https://lh3.googleusercontent.com/p/AF1QipOuh552Jr1wm_kZLb_rGcGdDDR1_pMKox0fG8Xd, https://lh3.googleusercontent.com/p/AF1QipNirx8-NVUBZdgfdFi_vdwM5yJBYW9_9cow7E5n, "
Vườn quốc gia Yok Đôn,4.3,Công viên quốc gia,Không có giá,"Krông Na, Buôn Đôn, Đắk Lắk",Đắk Lắk,222,"https://lh3.googleusercontent.com/p/AF1QipOoiQklCRA8HDPEJ4bcseJGzexPjp-yvIRY1qM, https://lh3.googleusercontent.com/p/AF1QipMqvKGxnHue0spbnbeZKGzMeMGT4EzKdczBdH4H, "
Chùa Sắc Tứ Khải Đoan,4.7,Chùa phật giáo,Không có giá,"117 Phan Bội Châu, Thống Nhất, Buôn Ma Thuột, Đắk Lắk 630000",Đắk Lắk,761,"https://lh3.googleusercontent.com/p/AF1QipOd7xZqB_uUv8wtH1ge2MKUos9GrviPSmrl1s-a, https://lh3.googleusercontent.com/p/AF1QipPysF3Rd8MqdsjVZkgqz7yQYpxyC2udIqM_jm3N, "
Hồ Ea Kao,4.3,Hồ,Không có giá,"Ea Kao, Tp. Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,595,"https://lh3.googleusercontent.com/p/AF1QipNH-dTvoffYloB5n_v5LQOSOpfuFrQogdwMY6Zf, https://lh3.googleusercontent.com/p/AF1QipOMN3qXhUIbQGFwzQ0AxyLd_DTINqMuJd-4gm3z, "
Bảo tàng Đắk Lắk,4.5,Bảo tàng lịch sử địa phương,Không có giá,"02 Y Ngông, Tự An, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,841,"https://lh3.googleusercontent.com/p/AF1QipMvv1_lEU2zyXp328NCqsXwjbFRurFoV14x-wvF, https://lh3.googleusercontent.com/p/AF1QipOqbBxDRIXd9aS5Bv0xMf6zfTGvjTly14-_qCJO, "
Thác Đray Sáp,4.3,Điểm thu hút khách du lịch,Không có giá,"GVQR+44F, Đắk Sôr, Krông Nô, Đắk Nông",Đắk Lắk,818,"https://lh3.googleusercontent.com/p/AF1QipODI1fcAiUE3SpuSjNYS6L6PpZYPZg4uc3UjHf4, https://lh3.googleusercontent.com/p/AF1QipMr2qA8rZTNkjS3foJaYLqairWqOiyfFV2EEkCY, "
Buôn Đôn,Chưa xét,Administrative Area2,Không có giá,Đắk Lắk,Đắk Lắk,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPPnTSbtrRrCLDFL-O5eV1UJfHePgJrR7MszC4c, https://lh3.googleusercontent.com/p/AF1QipO3eNoH065CHTd5JKWcbhov1-bY7nsESXQ431QV, "
Thác Thủy Tiên,4.2,Điểm thu hút khách du lịch,Không có giá,"XFC7+7X8, Giang Tiến, Krông Năng, Đắk Lắk",Đắk Lắk,207,"https://lh3.googleusercontent.com/p/AF1QipO_kRcKlvtR13u778Tui_q4eJkhVzXKFjqcLBg, https://lh3.googleusercontent.com/p/AF1QipOO4SqNkY45yp_OPG-EDxAdrA65VobEhS6tXava, "
Thành phố Buôn Ma Thuột,Chưa xét,Tổ dân phố,Không có giá,"Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPoxe-D-BbJ5KMniixdaLCuk583qMZXLuSQn6yC, https://lh3.googleusercontent.com/p/AF1QipMNrP8cIjZgwf_K0w85pYs-QHb6md1gDclfnV_G, "
Tháp Yang Prong,4.6,Đền thờ Hindu,Không có giá,"6R5J+VMJ, Ea Rốk, Ea Súp, Đắk Lắk",Đắk Lắk,74,"https://lh3.googleusercontent.com/p/AF1QipP7UR-JhaO0L6YkyoHbyintK5YCYpI8OkZ07oH0, https://lh3.googleusercontent.com/p/AF1QipMCEySCzdrXvLQLFKZlmoZmAH5gVoM4ov12sUlc, "
Hồ Lắk,4.2,Hồ,Không có giá,"Lắk, Đắk Lắk",Đắk Lắk,600,"https://lh3.googleusercontent.com/p/AF1QipMvStYWKd0FmY3XlI143sIqBeJm6d32nQTpPtM9, https://lh3.googleusercontent.com/p/AF1QipMzVe95v1SG1jAcibIyNMY0vXU2aS6QLF56MHXU, "
Biệt Điện Vua Bảo Đại,4.4,Điểm mốc lịch sử,Không có giá,"2 Y Ngông, Tân tiến, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,211,"https://lh3.googleusercontent.com/p/AF1QipNYGZR9rlA5gPgoV8lUt2peuGAnO5_7vO1PgxYB, https://lh3.googleusercontent.com/p/AF1QipNFUBVzaOoXeMbOt0byM360R_dbGIh9yA-Ipk7G, "
Buôn Cô Thôn,Chưa xét,Khu dân cư,Không có giá,"Tân Lợi, Tp. Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipN0-gPflLkIJooAyv__l-PYqEZQpoIGyhm2Dsyt, https://lh3.googleusercontent.com/p/AF1QipOQi424J90dKF7_4x2uoVS2bRcS8Yp-H8NksP6g, "
Tượng Đài Chiến thắng Buôn Ma Thuột,4.5,Điểm mốc lịch sử,Không có giá,"Nguyễn Tất Thành, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,3.902,"https://lh3.googleusercontent.com/p/AF1QipNC6RtTnzJEQh6ysYdqzmgR9hSCrd0egiE31jZZ, https://lh3.googleusercontent.com/p/AF1QipPK-CgcRTeHC0uYuAE3fzju2nhK3TwOawnBwgbn, "
Khu du lịch Suối Ong,3.9,Điểm thu hút khách du lịch,Không có giá,"568 Võ Văn Kiệt, Khánh Xuân, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPuboqmb3sLSrYungKA3t0ePd9PRLObAjaUerCV, https://lh3.googleusercontent.com/p/AF1QipNflr3TNKhGmStpWVolRdUkUMy_0xZdC3UoettS, "
Khu Du Lịch Sinh Thái Troh Bư - Buôn Đôn,4.4,Điểm thu hút khách du lịch,Không có giá,"Ea Nuôi, Buôn Đôn, Đắk Lắk",Đắk Lắk,27,"https://lh3.googleusercontent.com/p/AF1QipOc7aeCz1NEzwI4LllwPJDV7RRzls-_wtRuPAao, https://lh3.googleusercontent.com/p/AF1QipMDWODZJ7XCvjkXcUIO8yx8cajFf7wH9kLKgekM, "
Khu Bảo tồn lan rừng vườn Troh Bư - Buôn Đôn,3.9,Điểm thu hút khách du lịch,Không có giá,"Ea Nuôi, Buôn Đôn, Đắk Lắk",Đắk Lắk,918,"https://lh3.googleusercontent.com/p/AF1QipP2UAmXTc9x07leDgFpaBGXHWr6Yy5tuuFrOIxo, https://lh3.googleusercontent.com/p/AF1QipNS5B70rfDlX8NvrATBYfjgh4J5m47BkkjAloZS, "
Nhà Đày Buôn Ma Thuột,4.4,Địa điểm lịch sử,Không có giá,"18 Đường Tán Thuật, Tự An, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,598,"https://lh3.googleusercontent.com/p/AF1QipNTcQvtdwMwNuBhipgRfZhUVaGWKwThjuedKoYO, https://lh3.googleusercontent.com/p/AF1QipNlKQODIVju8oyBTKtXU_wR-0gyJ-ovmTjQTeM2, "
Công ty TNHH Lữ Hành Trúc Lâm Anh,4.7,Đại lý cho thuê xe ô tô,Không có giá,"55/6 Nguyễn Lương Bằng, Hoà Thắng, Buôn Ma Thuột, Đắk Lắk 630000",Đắk Lắk,35,"https://lh3.googleusercontent.com/p/AF1QipNTcQvtdwMwNuBhipgRfZhUVaGWKwThjuedKoYO, https://lh3.googleusercontent.com/p/AF1QipNlKQODIVju8oyBTKtXU_wR-0gyJ-ovmTjQTeM2, "
EDE FARM Store - Đặc sản Tây Nguyên,4.8,Trung tâm mua sắm,Không có giá,"Đ sách cà phê Buôn Ma Thuột, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,33,"https://lh3.googleusercontent.com/p/AF1QipMbqI11Obw2rDpcX4MOYNMN5BAIYYRDuxZnJq-g, https://lh3.googleusercontent.com/p/AF1QipONKlf6MeH19yE8CHxOu0K8JIhv3ZYVPrj98hGE, "
Cội Nguồn Cà Phê Việt,4.5,Trang trại cây,Không có giá,"Km26, QL26, Ea Yông, Krông Pắc, Đắk Lắk",Đắk Lắk,13,"https://lh3.googleusercontent.com/p/AF1QipPb3ZgQVeSyRumqAuRZXDXPEHbYhBrUIg5Ap6z0, https://lh3.googleusercontent.com/p/AF1QipOLXS2LpeND7w0fNTFWw-Fe3XrnsA65FfSqR_9W, "
Moon Bar & Grill,4.3,Bar & Grill,Không có giá,"25/7 Lý Tự Trọng, Tân An, Buôn Ma Thuột, Đắk Lắk 630000",Đắk Lắk,17,"https://lh3.googleusercontent.com/p/AF1QipOQv9rcf1WNDyRv1FvIm7T8kEewqKC8J29TcYyl, https://lh3.googleusercontent.com/p/AF1QipN_zJ_N73n8LVoNp8cujLyomP8YDLkhc6WPYfmC, "
Đường sách Cà phê Buôn Ma Thuột,4.3,Điểm thu hút khách du lịch,Không có giá,"Đ sách cà phê Buôn Ma Thuột, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,108,"https://lh3.googleusercontent.com/p/AF1QipPvjzFxlO05cA_yuIJBepMduq2iOo8sA_5dJsi8, https://lh3.googleusercontent.com/p/AF1QipPh6KmrWZZUix5H3pE0f98MnSdzdqLGCGBbD-gB, "
Đường sách cà phê Buôn Ma Thuột,Chưa xét,Tuyến đường,Không có giá,"Tp. Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNwN7J8jQxPMHW22ZnXK-RGgul9riIG4SA67AdA, https://lh3.googleusercontent.com/p/AF1QipNHnxhhBWB6p67yZ0XtkahUSylNrzHipr0R596d, "
Khu Du lịch Sinh thái Đầu Nguồn,3.9,Nhà hàng,Không có giá,"Buôn Ako Dhong, cuối đường, Trần Nhật Duật, Buôn Ma Thuột, Đắk Lắk",Đắk Lắk,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPXbeyRNCTaynYrkeaTq2HycKOczm9brgd4FrR4, https://lh3.googleusercontent.com/p/AF1QipOOX8eT99lLXuf9eGMh15CSYw__y1G4BSFcyzhE, "
Thác Krông Kmar,4.3,Thắng cảnh,Không có giá,"F85P+PRQ, Krông Bông, Đắk Lắk",Đắk Lắk,4,"https://lh3.googleusercontent.com/p/AF1QipMdWRu5_qM2wkVA9IuR5feyNBHSiWqJ3diDKvKb, https://lh3.googleusercontent.com/p/AF1QipN1Z8vauhQZyNtdGR_g8ObTIIYcMRDtpqFBsP_R, "
Mộ Vua Voi,3.7,Điểm thu hút khách du lịch,Không có giá,"VQXM+CJG, Krông Na, Buôn Đôn, Đắk Lắk",Đắk Lắk,95,"https://lh3.googleusercontent.com/p/AF1QipP4FOdKeX3QEmRjbwUQwt6RQrS68v28e9rI5sFw, https://lh3.googleusercontent.com/p/AF1QipP2XHsTgnuU-ryJKL6skWmup1GGd3wepip-yyaf, "
Khu du lịch Hồ Lắk,3.5,Điểm thu hút khách du lịch,Không có giá,"Lak resort, 30 Âu Cơ, Liên Sơn, Lắk, Đắk Lắk",Đắk Lắk,78,"https://lh3.googleusercontent.com/p/AF1QipPppdYTUzQXm5j5LqBh0AjQP2RQuECyc-NiHXPH, https://lh3.googleusercontent.com/p/AF1QipOSDq61y3nWdxgIfDmyWkKMANqzNOkzLAogh0aJ, "
Đèo Phượng Hoàng,4.5,Đường vượt núi,Không có giá,"M'Đrắk, Đắk Lắk",Đắk Lắk,122,"https://lh3.googleusercontent.com/p/AF1QipO3ylX6CeQfEUeizwr2lFUn9HGu0J8yuOnsdO7J, https://lh3.googleusercontent.com/p/AF1QipPN9BTFDBRIOtnbJmzzWa1bzPIU3-pAQrHNHNS1, "
Khu Du lịch Bản Đôn - Ánh Dương,3.8,Điểm thu hút khách du lịch,Không có giá,"Krông Na, Buôn Đôn, Đắk Lắk",Đắk Lắk,231,"https://lh3.googleusercontent.com/p/AF1QipMfpFmg7WYQHU0F0T7kOim5mpK7jWleutcnG3C0, https://lh3.googleusercontent.com/p/AF1QipM8LUBp_4Ljg74AbPp6xN5lcBlD604Le4kEM1yh, "
Vườn Quốc gia Tà Đùng,4.4,Công viên quốc gia,Không có giá,"Đắk Plao, Đắk Glong, Đắk Nông",Đắk Nông,313,"https://lh3.googleusercontent.com/p/AF1QipM-SgxtQ7jUULNwiP1MFvgcXa40q_7ThvNx82sR, https://lh3.googleusercontent.com/p/AF1QipP36hDxZJi7JN4KQsStApwvKifdBOAvu3ahY1Fl, "
Quần thể hang động - núi lửa Chư Blúk,4.7,Điểm thu hút khách du lịch,Không có giá,"FWGV+8XV, Unnamed Road, Buôn Choah, Krông Nô District, Dak Nong",Đắk Nông,95,"https://lh3.googleusercontent.com/p/AF1QipM-SgxtQ7jUULNwiP1MFvgcXa40q_7ThvNx82sR, https://lh3.googleusercontent.com/p/AF1QipP36hDxZJi7JN4KQsStApwvKifdBOAvu3ahY1Fl, "
Thác Đray Sáp,4.3,Điểm thu hút khách du lịch,Không có giá,"GVQR+44F, Đắk Sôr, Krông Nô, Đắk Nông",Đắk Nông,818,"https://lh3.googleusercontent.com/p/AF1QipPCO44BkSlVrU4KINg8rYn0KDhmWrn-QlLuR0dP, https://lh3.googleusercontent.com/p/AF1QipPRHoN3Oyuiuol_bGeD1_RkuapGE6KrUP7EZUwV, "
Thác Lưu Ly,4.2,Thác nước,Không có giá,"Nâm N'Jang, Đắk Song, Đắk Nông",Đắk Nông,31,"https://lh3.googleusercontent.com/p/AF1QipPPnTSbtrRrCLDFL-O5eV1UJfHePgJrR7MszC4c, https://lh3.googleusercontent.com/p/AF1QipO3eNoH065CHTd5JKWcbhov1-bY7nsESXQ431QV, "
Hồ Trúc,4.5,Watering hole,Không có giá,"Ea T'Ling, Cư Jút, Đắk Nông",Đắk Nông,24,"https://lh3.googleusercontent.com/p/AF1QipOVMp8rp5FnU4g38DLuCtZzsZRPyKsx_txgmL7e, https://lh3.googleusercontent.com/p/AF1QipOgPYBdq3nLBVmI3rGUajesfcfW0mmthzCUKA28, "
Thiền Viện Trúc Lâm Đạo Nguyên,4.6,Chùa phật giáo,Không có giá,"TL 686, Đắk Song, Đắk Nông",Đắk Nông,135,"https://lh3.googleusercontent.com/p/AF1QipNESEyzIxZd15dN08FoXGte-FItXhv-w1vwWMhg, https://lh3.googleusercontent.com/p/AF1QipPo1w2Mng8EoXN-3Ld-aR7boxDRHAeDbGrCbniR, "
Thác Liêng Nung,4.3,Điểm thu hút khách du lịch,Không có giá,"Buôn N'Jriêng, Gia Nghĩa, Đắk Nông",Đắk Nông,153,"https://lh3.googleusercontent.com/p/AF1QipPa4edZDOwYBiV6s3pR3sbUbaDaFPa4SSoyhUBT, https://lh3.googleusercontent.com/p/AF1QipNo9ooqPjYOxo3QgFLtz4jBTbOOU3dyciKb0JYM, "
Thác Đắk G'Lung,4.2,Thắng cảnh,Không có giá,"Quảng Tâm, Tuy Đức, Đắk Nông",Đắk Nông,519,"https://lh3.googleusercontent.com/p/AF1QipORIVidaDgtI06baP8HzYw3qnG5B2P-1Zn3FhMx, https://lh3.googleusercontent.com/p/AF1QipMeHGXG6bkPfBK8JsINs-jtuPSsLQ11Lh1SswmX, "
Khu du lịch sinh thái Phước Sơn,3.6,Nhà hàng,Không có giá,"XGHR+6HF, Xã Đắk Wer, Đắk R'Lấp, Đắk Nông",Đắk Nông,112,"https://lh3.googleusercontent.com/p/AF1QipN7BX-iu8rj-5ismzh-Y-hQbNUcvkRECwXui_PC, https://lh3.googleusercontent.com/p/AF1QipPuy0sEax_1bNTca7MLGyjICnd_rgH978WBoEzG, "
Hồ Ea Snô,4.2,Hồ,Không có giá,"Krông Nô, Đắk Nông",Đắk Nông,13,"https://lh3.googleusercontent.com/p/AF1QipNK0y4fQ-NjNFy5B6-UkSvrZB3BNFKsppEms9_7, https://lh3.googleusercontent.com/p/AF1QipN6Iyg_NVHek9jbtWcyS7j-gsEm-DgODQxGqSqv, "
Thác Đray Nur,4.5,Điểm thu hút khách du lịch,Không có giá,"Đường đi thác Dray Nur, Dray Sáp, Krông A Na, Đắk Lắk",Đắk Nông,7.112,"https://lh3.googleusercontent.com/p/AF1QipMUQlB_HevloTgiOqnsrLzfgszFevuW7lbSbzci, https://lh3.googleusercontent.com/p/AF1QipPQ-sgR0A9of0XTMrJTUG5KsJEU2PnAAFcAtuWj, "
Thác Băng Rup (Trinh Nữ),3.9,Điểm thu hút khách du lịch,Không có giá,"Ea T'Ling, Cư Jút, Đắk Nông",Đắk Nông,228,"https://lh3.googleusercontent.com/p/AF1QipM6VJ__qSwcGz5vH0kRRljzdNQG_NzmH-leI2UD, https://lh3.googleusercontent.com/p/AF1QipMQ7eKsf9t5T4pCnq8TBFzmB8LPYxg3NxyIGgz1, "
Hồ Tây Đăk Mil,4.5,Hồ,Không có giá,"Đắk Mil, Đắk Nông",Đắk Nông,290,"https://lh3.googleusercontent.com/p/AF1QipOOizQLKrBSR8eX_-4KwtMsPLNSmbKCSyqCZc-Z, https://lh3.googleusercontent.com/p/AF1QipNshQeQbXq0GF_i6izifnpRwvjePyUgtNP5zTaf, "
Chùa Pháp Hoa,4.5,Chùa phật giáo,Không có giá,"16 Chu Văn An, Phường Nghĩa Thành, Gia Nghĩa, Đắk Nông",Đắk Nông,422,"https://lh3.googleusercontent.com/p/AF1QipP5o3uftjRnxW56GcHtL-EpISfSpGlBqJBb-XaM, https://lh3.googleusercontent.com/p/AF1QipPBYB9iQE27qfM6TB1ntrOV5Z0BJ30gl02LePiU, "
Chùa Hoa Nghiêm,4.3,Chùa,Không có giá,"129 Nguyễn Tất Thành, Đắk Mil, Đắk Nông",Đắk Nông,40,"https://lh3.googleusercontent.com/p/AF1QipMOWjbS7w5Yo8zDwh8yBhGe7X8OXBHCt32hk2bq, https://lh3.googleusercontent.com/p/AF1QipMZG9dH8prhFiujTP2VZ2V4NQ0odW9OpTd4frH5, "
Hồ Tà Đùng,4.7,Hồ chứa nước,Không có giá,Không có địa chỉ cụ thể,Đắk Nông,282,"https://lh3.googleusercontent.com/p/AF1QipO-NZAU1tRRGpbdp0VtlYZwJuuTFLIj2uxIm5ZW, https://lh3.googleusercontent.com/p/AF1QipNvko-dXLDWUs-O_zVB24DG_qXpnd3LLqI-GQYt, "
Vườn quốc gia Yok Đôn,4.3,Công viên quốc gia,Không có giá,"Krông Na, Buôn Đôn, Đắk Lắk",Đắk Nông,222,"https://lh3.googleusercontent.com/p/AF1QipMrQ4lOUgFI6-cwv-71leAqPbzp13mTgfKaiTu1, https://lh3.googleusercontent.com/p/AF1QipPG2OvXA00TDJMAOaq3JLYEmRKLXvKEG24urR5b, "
Đắk Mil,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOd7xZqB_uUv8wtH1ge2MKUos9GrviPSmrl1s-a, https://lh3.googleusercontent.com/p/AF1QipPysF3Rd8MqdsjVZkgqz7yQYpxyC2udIqM_jm3N, "
Cư Jút,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPP-HW9-1CdR-oupPL240MzMc6NWgU2QIT6OFzL, https://lh3.googleusercontent.com/p/AF1QipM1U2rwO5OFXWp4H5q6Wnexel4OU9hJ6Vgl6Vdc, "
Krông Nô,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOjDHnDHrs9dIrbg1WdJlkUgcH5KMNwkCgXSyh3, https://lh3.googleusercontent.com/p/AF1QipPnU5M3y-Lq5kyY5af5fJzFRPcFwCSRveogOcbE, "
Đắk Song,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNX1AbUeSmOGIGu3VMe_tWlUIkIFCKF4sQjCRSZ, https://lh3.googleusercontent.com/p/AF1QipNSgRmtGdCNi8ZuPAr7wyAX2z-M7t_XLEPD3laG, "
Đắk Glong,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNX1AbUeSmOGIGu3VMe_tWlUIkIFCKF4sQjCRSZ, https://lh3.googleusercontent.com/p/AF1QipNSgRmtGdCNi8ZuPAr7wyAX2z-M7t_XLEPD3laG, "
Tuy Đức,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPhXSbfpBw-kUshcPyDdtIfHNAaJud55iXl-uxF, https://lh3.googleusercontent.com/p/AF1QipN4QFiWLM2oc-gibpMTJtfh1XOmdL0m-8Ah4qjP, "
Đắk R'Lấp,Chưa xét,Administrative Area2,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipN28TMHflOCyt1UBsnv7ZOcagAZysACH3QAdzXB, https://lh3.googleusercontent.com/p/AF1QipMevKfvqPw7z6Y5Os4297S4SkUbYKdzSk0-i0Tz, "
Chợ Tình Đắk R’Măng,4.2,Chợ,Không có giá,"2WP2+357, Đắk R'Măng, Đắk Glong, Đắk Nông",Đắk Nông,87,"https://lh3.googleusercontent.com/p/AF1QipMlkBAlg10PwRvExj3YQbFxY-QPpXmnqFL_Pza1, https://lh3.googleusercontent.com/p/AF1QipOKvUbT_SOeoxp-7is1xaj7hK3oh2LXsMXiV0Ga, "
Đồi chè Gia Nghĩa,3.8,Điểm thu hút khách du lịch,Không có giá,"XM96+MQ8, Phường Nghĩa Tân, Gia Nghĩa, Đắk Nông",Đắk Nông,32,"https://lh3.googleusercontent.com/p/AF1QipOEgh4KeqLslvZ3KHRxOJGM4IDT_9TNtU5JSQC8, https://lh3.googleusercontent.com/p/AF1QipMwikd7hClhogtLbvmZBA_cCwBwfvW3viKbcnL0, "
Thác 5 Tầng,4.3,Điểm thu hút khách du lịch,Không có giá,"Hưng Bình, Đắk R'Lấp, Đắk Nông",Đắk Nông,348,"https://lh3.googleusercontent.com/p/AF1QipOJOLk3Pt-2bnsBmk-Cfle0rvCMpQBo8jKxPFo0, https://lh3.googleusercontent.com/p/AF1QipMaBOG1uGPE0PsjTBlrWYg-EQ74pedNS2cTQ25p, "
Gia Nghĩa,Chưa xét,Tổ dân phố,Không có giá,Đắk Nông,Đắk Nông,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPMqNofq_vVQJb8oN2xICVMZmQsfgTPM-7fodvw, https://lh3.googleusercontent.com/p/AF1QipP90rcLsn6JuLUYKIwXjOl8R9zzpMQEsXvkWJJw, "
Thác 7 tầng Len Gun,4.8,Thắng cảnh,Không có giá,"7R4P+8C2, Đức Xuyên, Krông Nô, Đắk Nông",Đắk Nông,16,"https://lh3.googleusercontent.com/p/AF1QipP0Y5ZpRpBMHyTF_VzjBVisz8wWK76OZ3DEP9q7, https://lh3.googleusercontent.com/p/AF1QipOneUAafsYjRD4yELgb-Wm7G9QUz_0QlA-Hnvnb, "
Bảo tàng Chiến thắng Điện Biên Phủ,4.7,Bảo tàng lịch sử,Không có giá,"92J8+842, 279, Mường Thanh, Điện Biên Phủ, Điện Biên 380000",Điện Biên,661,"https://lh3.googleusercontent.com/p/AF1QipNb5ysiqYzWrjHbcEne3IQqdxlQrvOPXUS4KJDU, https://lh3.googleusercontent.com/p/AF1QipOtEixiQcwsnP9Rhuq-PViAAurKxcK5B9ZkVVz4, "
Cánh đồng Mường Thanh,4.6,Điểm thu hút khách du lịch,Không có giá,"9289+G96, Unnamed Road, Thanh Xương, Điện Biên Phủ, Điện Biên",Điện Biên,54,"https://lh3.googleusercontent.com/p/AF1QipNb5ysiqYzWrjHbcEne3IQqdxlQrvOPXUS4KJDU, https://lh3.googleusercontent.com/p/AF1QipOtEixiQcwsnP9Rhuq-PViAAurKxcK5B9ZkVVz4, "
